GID;Repite
102163;1
102210;1
105691;1
105693;1
114345;1
114348;1
114350;1
114359;1
114360;1
114370;1
114376;1
114377;1
115753;1
115761;1
115770;1
116769;1
118692;1
124090;1
124152;1
124406;1
125053;1
125920;1
125921;1
125922;1
125923;1
125924;1
125948;1
125950;1
125951;1
125954;1
125993;1
126010;1
134512;1
134513;1
134514;1
134536;1
134537;1
134538;1
134539;1
134545;1
134547;1
134549;1
134550;1
134551;1
134557;1
134583;1
139289;1
141974;1
142066;1
142167;1
142168;1
142169;1
150612;1
169772;1
169774;1
173292;1
173852;1
175911;1
176309;1
176312;1
176903;1
178938;1
179066;1
179067;1
179594;1
179927;1
179936;1
180013;1
180149;1
180206;1
180207;1
180405;1
181290;1
181360;1
181623;1
182025;1
183008;1
183107;1
183898;1
183957;1
