GID;Repite
101568;1
102032;1
102033;1
102412;1
102413;1
102433;1
105450;1
107025;1
107079;1
107080;1
107081;1
107082;1
107083;1
107754;1
107759;1
107760;1
107761;1
107762;1
107791;1
107827;1
107843;1
107844;1
107845;1
107870;1
107871;1
107872;1
107873;1
107893;1
107895;1
114289;1
114467;1
115643;1
116840;1
124601;1
124632;1
124785;1
124786;1
124803;1
124840;1
124866;1
124867;1
124868;1
124869;1
124870;1
125192;1
125293;1
125809;1
125836;1
125837;1
125841;1
125864;1
129061;1
129062;1
129063;1
129064;1
129065;1
129072;1
129074;1
129117;1
129118;1
129121;1
129123;1
129145;1
129147;1
129159;1
132812;1
133898;1
133899;1
133900;1
133901;1
133902;1
133907;1
133908;1
133909;1
133910;1
133911;1
133939;1
133956;1
133974;1
133988;1
134737;1
134743;1
134747;1
134751;1
134763;1
134765;1
134771;1
134781;1
134784;1
134785;1
134791;1
134792;1
134796;1
134797;1
134800;1
134801;1
134810;1
134811;1
134813;1
134814;1
134822;1
134823;1
134824;1
137592;1
138133;1
138342;1
138732;1
138782;1
139053;1
141261;1
141262;1
141284;1
141296;1
141300;1
141302;1
141303;1
141307;1
141308;1
141310;1
141311;1
141312;1
141313;1
141314;1
141316;1
141321;1
141322;1
141340;1
141348;1
141517;1
141701;1
141724;1
141728;1
143472;1
143473;1
147272;1
148172;1
149312;1
151013;1
156312;1
158032;1
159132;1
160298;1
161172;1
162332;1
162352;1
165452;1
166792;1
171853;1
171972;1
172012;1
172032;1
175106;1
175336;1
175436;1
176991;1
176992;1
177360;1
177361;1
179311;1
179316;1
179329;1
179532;1
179667;1
179668;1
179669;1
179958;1
179976;1
179977;1
179978;1
179979;1
179980;1
179981;1
179982;1
179983;1
179984;1
179986;1
179987;1
179988;1
179989;1
179990;1
179991;1
179992;1
179994;1
179995;1
179996;1
179997;1
179998;1
180341;1
180350;1
180367;1
180374;1
180486;1
180487;1
180489;1
180490;1
180495;1
180504;1
180505;1
180511;1
180512;1
180513;1
180514;1
180516;1
180517;1
180640;1
180676;1
180925;1
180926;1
181149;1
181150;1
181151;1
181157;1
181187;1
181296;1
181301;1
181417;1
181580;1
181628;1
181788;1
181805;1
181947;1
181975;1
181987;1
181988;1
182043;1
182044;1
182046;1
182050;1
182051;1
182283;1
182319;1
183185;1
183186;1
183187;1
183209;1
183210;1
183211;1
183249;1
183261;1
183294;1
183295;1
184008;1
