GID;Acumulacion_general
135012;6
100469;6
102205;6
102161;6
182953;6
183916;6
183643;6
183748;6
100468;6
181365;6
166873;6
183897;6
141559;6
141633;6
106892;6
102214;6
180859;6
118030;6
141314;6
141313;6
102087;6
182907;6
102138;6
183828;6
183744;6
183394;6
183811;6
126034;6
183329;6
183480;6
180856;6
141431;6
183743;6
141320;6
165634;6
141342;6
141343;6
180296;6
180490;6
183168;6
116665;6
116832;6
181198;6
180155;6
152212;6
176650;6
116781;6
183229;6
181150;6
102112;6
102113;6
116775;6
116849;6
179935;6
140272;6
116830;6
183472;6
137832;6
160532;6
183526;6
183073;6
116769;6
181317;6
142685;6
169392;6
101624;6
181119;6
101520;6
101524;6
181220;6
142517;6
142588;6
181945;6
101592;6
183182;6
101590;6
169552;6
141929;6
101661;6
168492;6
180604;6
180348;6
141749;6
141770;6
141773;6
177260;6
141788;6
182026;6
141848;6
141803;6
141802;6
182332;6
183296;6
183892;6
180565;6
176947;6
101940;6
175401;6
176330;6
180365;6
141715;6
141717;6
181771;6
141698;6
114326;6
114315;6
177479;6
114246;6
183366;6
114433;6
180583;6
114360;6
138363;6
180028;6
182855;6
161252;6
101935;6
101872;6
115715;6
114511;6
114527;6
101888;6
101916;6
101918;6
183812;6
107196;6
177408;6
177455;6
177456;6
107589;6
179129;6
108372;6
106978;6
179429;6
183761;6
100596;6
180725;6
183084;6
124091;6
101332;6
105679;6
105673;6
105659;6
115032;6
172132;6
183611;6
124534;6
124536;6
180745;6
176126;6
181863;6
129380;6
124231;6
124201;6
115699;6
183275;6
129382;6
129293;6
129360;6
181864;6
182999;6
183003;6
124594;6
124642;6
129207;6
183826;6
100630;6
100631;6
179610;6
183154;6
124281;6
124264;6
183180;6
176789;6
124730;6
124732;6
172612;6
124871;6
124856;6
176505;6
183821;6
183004;6
175347;6
125272;6
124419;6
124435;6
124443;6
124442;6
124396;6
124473;6
124472;6
124471;6
124475;6
182296;6
156034;6
129662;6
124476;6
157052;6
124415;6
124466;6
181355;6
124876;6
124936;6
181098;6
124934;6
124991;6
125014;6
180332;6
181292;6
124383;6
115258;6
102198;6
102223;6
175768;6
100491;6
100493;6
179539;6
183262;6
182346;5
102222;5
181350;5
126016;5
181764;5
102243;5
143752;5
102210;5
102163;5
142753;5
180693;5
180696;5
102245;5
141396;5
141434;5
141435;5
126019;5
125930;5
134719;5
183213;5
176134;5
179891;5
155552;5
101647;5
142460;5
142430;5
175104;5
142341;5
101678;5
176737;5
181349;5
162614;5
181918;5
114344;5
114343;5
177476;5
183131;5
181250;5
115695;5
153073;5
114342;5
124581;5
183585;5
175883;5
139172;5
125922;4
104366;4
104376;4
140852;4
183692;4
183813;4
124207;4
183416;4
124372;4
183418;4
129486;4
181603;4
102247;4
104395;4
137212;4
126008;4
134316;4
124234;4
124217;4
124268;4
129512;4
180051;4
175479;4
126010;4
125924;4
180637;4
104425;4
125977;4
125951;4
125950;4
125995;4
155073;4
125996;4
101356;4
101355;4
124579;4
183053;4
124533;4
101409;4
101334;4
179188;4
104852;4
167193;4
181487;4
129461;4
115821;4
124204;4
124237;4
183311;4
101424;4
181914;4
176080;4
101339;4
101427;4
101428;4
101435;4
183177;4
101333;4
101404;4
129427;4
101423;4
156533;4
150032;4
101431;4
101434;4
101336;4
183268;4
101383;4
183798;4
101406;4
150072;4
107482;4
182262;4
107447;4
107837;4
101410;4
101421;4
101420;4
101425;4
181665;4
179336;4
179742;4
124200;4
179513;4
115818;4
115795;4
115833;4
115799;4
115790;4
115791;4
101400;4
176073;4
101402;4
163732;4
175417;4
180845;4
101337;4
105307;4
105345;4
105310;4
105381;4
107139;4
107138;4
107130;4
107137;4
107136;4
107201;4
107128;4
107815;4
177282;4
105432;4
114466;4
181784;4
107199;4
107198;4
183799;4
107197;4
101921;4
101897;4
101964;4
177144;4
107368;4
107369;4
107366;4
107362;4
107184;4
107182;4
105620;4
105619;4
107141;4
107132;4
107140;4
107131;4
101907;4
101886;4
101973;4
101972;4
144092;4
101895;4
101894;4
101905;4
107195;4
108872;4
118892;4
107129;4
101898;4
183350;4
