GID;Acumulacion_general
181234;6
183696;6
125026;6
124978;6
125062;6
182296;6
125004;6
180332;6
180333;6
149892;6
142181;6
180058;6
129673;6
129609;6
180859;6
104380;6
104425;6
124264;6
124181;6
126004;6
181405;6
181404;6
170452;6
179610;6
125048;6
124936;6
124991;6
125038;6
125036;6
125044;6
183131;6
180696;6
129600;6
106892;6
181487;6
124871;6
181693;6
124732;6
125932;6
125988;6
179744;6
142248;6
142249;6
142273;6
183619;6
180060;6
124230;6
124149;6
124730;6
176789;6
124743;6
124766;6
181621;6
183826;6
182269;6
181625;6
124000;6
124581;6
124579;6
180745;6
183053;6
124534;6
142280;6
182286;6
125985;6
183394;6
183214;6
134808;6
138448;6
183480;6
183329;6
125933;6
148053;6
135012;6
115258;6
102161;6
102205;6
182154;6
150552;6
124642;6
114527;6
129607;6
179117;6
125132;6
173772;6
179268;6
105443;6
183827;6
181815;6
114511;6
124468;6
181198;6
183748;6
142416;6
142456;6
182092;6
179993;6
129289;6
129343;6
105416;6
105446;6
105413;6
105462;6
181066;6
180311;6
181823;6
183823;6
100532;6
100601;6
181355;6
182020;6
182021;6
181934;6
181933;6
183867;6
181937;6
105433;6
124473;6
175491;6
124398;6
124442;6
124443;6
124394;6
176325;6
157052;6
183751;6
183479;6
100537;6
180627;6
105453;6
181829;6
181942;6
105450;6
105451;6
162952;6
105417;6
100560;6
100558;6
181833;6
124445;6
124476;6
124475;6
124469;6
124472;6
114246;6
177479;6
183366;6
124091;6
114269;6
102369;6
129382;6
129380;6
129427;6
180583;6
105639;6
124427;6
129477;6
124435;6
180847;6
129078;6
129104;6
176215;6
117206;6
181115;6
181250;6
114470;6
179048;6
114467;6
182294;6
176619;6
117189;6
101634;6
144552;6
183954;6
183936;6
183229;6
116781;6
116806;6
183274;6
137832;6
105307;6
105345;6
105310;6
116832;6
116665;6
150092;6
175366;6
173552;6
183951;6
183952;6
116699;6
176650;6
183953;6
158572;6
179174;6
124419;6
124390;6
124336;6
124391;6
124392;6
124301;6
183414;6
182984;6
181008;6
181007;6
124389;6
105365;6
105531;6
105620;6
105619;6
107589;6
181293;6
101940;6
101872;6
166812;6
107196;6
107590;6
141631;6
181365;6
174072;6
183743;6
141434;6
141430;6
183744;6
125272;6
180490;6
180352;6
183262;6
180348;6
183828;6
176572;6
101897;6
142685;6
181317;6
142078;6
179587;6
141974;6
142485;6
115649;6
183925;6
142498;6
142534;6
138778;6
134007;6
180192;6
180193;6
183929;6
124319;6
181945;6
142588;6
142591;6
142662;6
142134;6
142135;6
183323;6
138813;6
180149;6
142066;6
142038;6
135232;6
137217;6
183897;5
126008;5
137212;5
125918;5
124240;5
124241;5
124280;5
183521;5
124277;5
183933;5
175768;5
124210;5
124212;5
134719;5
183311;5
124270;5
124234;5
124211;5
124245;5
124243;5
141889;5
141874;5
141865;5
141911;5
141875;5
124255;5
124209;5
124274;5
179024;5
124273;5
124259;5
124204;5
124237;5
124217;5
124268;5
124267;5
176991;5
176990;5
183503;5
139149;5
183706;5
181539;5
180801;5
183852;5
180637;5
180636;5
180435;5
180739;5
181176;5
141951;5
141922;5
141912;5
133912;5
183246;5
183245;5
181288;5
180802;5
181287;5
138952;5
131972;5
139189;5
179318;5
179319;5
139172;5
139097;5
179228;5
139152;5
156552;5
120132;5
106953;5
106936;5
106952;5
106951;5
139120;5
141864;5
141863;5
141910;5
141909;5
141862;5
141908;5
141861;5
141860;5
124105;5
133914;5
141517;5
141460;5
106955;5
106950;5
106949;5
106948;5
179292;5
106957;5
106956;5
142642;5
142641;5
142639;5
147759;5
147758;5
147756;5
147755;5
106958;5
106978;5
182015;5
106975;5
106977;5
106976;5
179289;5
106916;5
101908;5
106935;5
172252;5
118432;5
106938;5
106954;5
141412;5
141484;5
124215;5
124195;5
168498;5
175032;5
179285;5
179129;5
141448;5
117832;5
101945;5
181272;5
180319;5
147592;5
147612;5
106914;5
106919;5
106959;5
106973;5
180912;5
106971;5
106970;5
106969;5
106967;5
141783;5
141765;5
141788;5
141859;5
141952;5
146573;5
124282;5
124180;5
124127;5
124194;5
124185;5
141562;5
141630;5
141629;5
117983;5
107748;5
141445;5
141444;5
141442;5
183450;5
141431;5
101967;5
101957;5
101941;5
106915;5
106974;5
124128;5
124160;5
124247;5
183548;5
124191;5
138404;5
138382;5
138406;5
181428;5
182946;5
182940;5
181248;5
124190;5
124189;5
124214;5
124187;5
117945;5
180287;5
124283;5
124246;5
124184;5
124182;5
124183;5
124256;5
124281;5
183154;5
124095;5
124092;5
179084;5
180359;5
180360;5
180361;5
100607;5
180362;5
124132;5
124119;5
124131;5
175897;5
168033;5
116769;5
177408;5
139052;5
138972;5
138973;5
138974;5
101681;5
101930;5
101929;5
101664;5
101675;5
101672;5
101642;5
116830;5
100630;5
124154;5
124155;5
124082;5
183121;5
182942;5
182941;5
182944;5
100610;5
100609;5
100608;5
101720;5
101719;5
101718;5
101717;5
101667;5
125851;5
125823;5
129113;5
129137;5
129109;5
172012;5
169552;5
167233;5
125866;5
125834;5
167232;5
173232;5
129032;5
180633;5
139053;5
162332;5
101651;5
101641;5
101649;5
101652;5
101643;5
113572;5
101656;5
101657;5
101645;5
101722;5
101721;5
101668;5
182077;5
101715;5
101714;5
114484;5
114485;5
114457;5
114476;5
101666;5
101665;5
180641;5
125830;5
171992;5
125864;5
125871;5
125872;5
176348;5
143513;5
101590;5
101512;5
101711;5
101710;5
183504;5
183505;5
101707;5
101706;5
181796;5
153252;5
101653;5
101646;5
101632;5
101658;5
181337;5
181335;5
101723;5
124118;5
124084;5
124085;5
124083;5
124129;5
124137;5
124094;5
100540;5
155212;5
177302;5
100541;5
100546;5
163112;5
183506;5
182079;5
182078;5
179031;5
125836;5
171972;5
125841;5
132812;5
125837;5
162352;5
125809;5
180640;5
172032;5
172052;5
114441;5
181336;5
125293;5
125292;5
181123;5
107829;5
107828;5
107831;5
107773;5
175758;5
175097;5
182002;5
163812;5
107722;5
107837;5
180678;5
180284;5
181767;5
181778;5
107784;5
107792;5
179161;5
181768;5
181769;5
175494;5
179203;5
154712;5
107841;5
107840;5
107723;5
107839;5
107838;5
183269;5
183270;5
175932;5
175931;5
105663;5
179180;5
179179;5
181124;5
175481;5
179160;5
179159;5
107751;5
107782;5
107842;5
177351;5
107786;5
153033;5
107731;5
177431;5
177430;5
177436;5
105683;5
179459;5
181372;5
173832;5
107788;5
107787;5
107793;5
107736;5
107735;5
107791;5
107827;5
177347;5
180535;5
100592;5
100535;5
100559;5
137892;5
100538;5
114401;5
129254;5
105681;5
105637;5
176226;5
118592;5
180188;5
114430;5
182022;5
177433;5
177432;5
105688;5
181828;5
105632;5
180161;5
105641;5
177487;5
161936;5
183316;5
183840;5
100591;5
100561;5
150654;5
100603;5
100595;5
100594;5
100593;5
105689;5
100606;5
100605;5
115172;5
100544;5
100543;5
167292;5
138340;5
138403;5
138338;5
152392;5
152374;5
181788;5
183980;5
138336;5
177429;5
100552;5
100551;5
100597;5
100596;5
138351;5
183549;5
183550;5
180594;5
138402;5
105679;5
105678;5
183140;5
105685;5
105686;5
177311;5
180117;5
182844;5
138342;5
138341;5
177377;5
176247;5
107328;5
107325;5
107292;5
183809;5
138395;5
138398;5
138349;5
138357;5
138363;5
138407;5
100553;5
138396;5
138397;5
138399;5
177376;5
