GID;Acumulacion_general
183743;6
183394;6
125014;6
125048;6
124992;6
163172;6
124723;6
129606;6
183146;6
124680;6
124735;6
124682;6
181623;6
181659;6
181622;6
181621;6
124769;6
124767;6
124766;6
117193;6
116781;6
124934;6
176345;6
124932;6
100467;6
125043;6
181097;6
105637;6
100646;6
105639;6
100493;6
105673;6
124475;6
179317;6
176505;6
100477;6
124677;6
141241;6
141240;6
141200;6
141242;6
141239;6
141183;6
141182;6
180327;6
124856;6
175312;6
183696;6
183009;6
177456;6
124721;6
124471;6
124472;6
142285;6
105310;6
105381;6
124718;6
183249;6
124880;6
183377;6
183262;6
117163;6
183229;6
124842;6
183419;6
141230;6
142409;6
125041;6
141412;6
176216;6
129529;6
101520;6
100630;6
101524;6
101525;6
101642;6
101651;6
141441;6
180410;6
100489;6
100465;6
116769;6
141354;6
175912;6
141442;6
177063;6
124703;6
124722;6
171452;6
124702;6
100303;6
180999;6
181616;6
181886;6
142468;6
183555;6
158672;6
145192;6
101682;6
100509;6
164893;6
142395;6
181846;6
105271;6
183569;6
141160;6
141434;6
141389;6
175423;6
105268;6
172812;6
180256;6
100501;6
100243;6
129476;6
105365;6
129477;6
107389;6
105307;6
107333;6
100500;6
105196;6
172792;6
181597;6
175347;6
116759;6
105321;6
100498;6
105345;6
124763;6
105317;6
105316;6
124711;6
181657;6
105521;6
145992;6
141775;6
141766;6
141799;6
108372;6
179129;6
129032;6
141803;6
181658;6
124710;6
182296;6
125004;6
125036;6
102362;6
125809;6
142038;6
177332;6
181400;6
142054;6
101691;6
181328;6
175491;6
100684;6
125841;6
175490;6
176067;6
116823;6
142168;6
116850;6
100585;6
124398;6
129748;6
124442;6
124944;6
129078;6
129104;6
124876;6
183513;6
183514;6
124709;6
183118;6
181694;6
101681;6
101678;6
117153;6
124452;6
176325;6
101638;6
182008;6
124724;6
101725;6
124707;6
101648;6
129768;6
129679;6
141157;6
181375;6
101723;6
141154;6
129536;6
180423;6
141342;6
163192;6
183330;6
180155;6
118105;6
181358;6
125031;6
181355;6
178963;6
172612;6
180609;6
124746;6
129673;6
181693;6
124468;6
124476;6
182894;6
116755;6
143752;6
183274;6
183346;6
181203;6
181202;6
181199;6
181200;6
181201;6
182154;6
102205;6
102161;6
124435;6
181350;6
180696;6
183347;6
124390;6
124301;6
182984;6
124443;6
183417;6
166812;6
125272;6
181292;6
124289;6
175032;6
102215;6
124214;6
124183;6
124837;6
104406;6
124809;6
104395;6
124594;6
116600;6
104425;6
180691;6
140852;6
104376;6
116589;6
180706;6
147232;6
104353;6
104435;6
183168;6
181487;6
183692;6
124230;6
124140;6
179048;6
124091;6
124152;6
177511;6
182932;6
115665;6
117974;6
172753;6
129427;6
129382;6
129438;6
179753;6
180775;6
143715;6
124647;6
141575;6
176340;6
141634;6
183234;6
166732;6
172452;6
180334;6
115755;6
115739;6
180687;6
179774;6
179782;6
182282;6
179830;6
115790;6
124533;6
179860;6
179861;6
179896;6
179878;6
179880;6
142550;6
179884;6
180431;6
134336;6
142517;6
183480;6
142490;6
142489;6
142488;6
179624;6
142564;6
179993;6
138840;6
142533;6
141201;6
138705;6
138697;6
179985;6
179986;6
183592;6
142592;6
181944;6
181945;6
142588;6
142590;6
146372;6
142685;6
142669;6
142134;6
183339;6
142146;6
179812;6
179808;6
124540;6
115734;6
179587;6
142158;6
115711;6
180745;6
181250;6
180490;6
141284;6
141308;6
141343;6
114451;6
178952;6
124581;6
181506;6
176126;6
176125;6
181086;6
180583;6
182022;6
114392;6
114433;6
114304;6
114326;6
114314;6
176493;6
182020;6
129424;5
141552;5
141512;5
102194;5
181051;5
102197;5
170692;5
102192;5
141509;5
102179;5
180693;5
181294;5
135012;5
102181;5
176136;5
180667;5
129444;5
129372;5
129449;5
181550;5
183166;5
182084;5
182085;5
129392;5
129469;5
129376;5
129419;5
129421;5
129417;5
129453;5
129459;5
129395;5
149932;5
183760;5
141547;5
102198;5
141444;5
141445;5
141448;5
183757;5
109032;5
105348;5
105308;5
105325;5
183517;5
181661;5
105367;5
181594;5
181593;5
105322;5
182243;5
105372;5
180711;5
105409;5
141996;5
155616;5
149954;5
141992;5
141995;5
141984;5
142010;5
181486;5
176317;5
124201;5
101579;5
124231;5
141521;5
181185;5
181184;5
141466;5
141546;5
145152;5
129101;5
175883;5
129131;5
129434;5
129409;5
129411;5
129407;5
129408;5
129389;5
129432;5
129391;5
181548;5
