GID;Acumulacion_general
136832;6
142371;6
116823;6
116850;6
116677;6
152212;6
116682;6
116666;6
116637;6
116741;6
100436;6
175768;6
100498;6
125988;6
125943;6
125944;6
125941;6
125942;6
180178;6
183394;6
183040;6
176574;6
179224;6
129293;6
115762;6
129343;6
181675;6
175358;6
115753;6
115754;6
180334;6
150092;6
105381;6
105310;6
140272;6
102290;6
101525;6
125796;6
129032;6
130016;6
100421;6
149612;6
182008;6
177456;6
139163;6
179048;6
183415;6
158672;6
115637;6
183144;6
182240;6
183412;6
115636;6
175929;6
182322;6
183554;6
183555;6
105933;6
105932;6
176216;6
129141;6
129078;6
179985;6
129079;6
100791;6
100794;6
129133;6
180856;6
182332;6
138405;6
177295;6
107370;6
180155;6
126078;6
180256;6
182894;6
105673;6
105639;6
177430;6
177431;6
177432;6
177433;6
118592;6
115715;6
129362;6
132492;6
181250;6
164878;6
183585;6
105247;6
100354;6
100353;6
100428;6
100417;6
132512;6
146812;6
100571;6
100427;6
100426;6
147792;6
100424;6
182932;6
183163;6
141634;6
143692;6
158953;6
129625;6
129673;6
124181;6
124180;6
124231;6
124201;6
183608;6
124265;6
124264;6
124230;6
182930;6
183262;6
114452;6
138862;6
181234;6
183448;6
179263;6
124319;6
124330;6
181375;6
183659;6
105307;6
105365;6
134049;6
114451;6
115720;6
115721;6
115689;6
183552;6
183551;6
101596;6
149572;6
159532;6
107378;6
100595;6
100591;6
100553;6
100543;6
175810;6
175792;6
183316;6
100544;6
115172;6
123999;6
179884;6
132832;6
124515;6
179860;6
179861;6
176125;6
176126;6
167292;6
179595;6
183619;6
142273;6
142249;6
142251;6
124435;6
182984;6
183417;6
181292;6
183158;6
183433;6
183434;6
183368;6
183367;6
124579;6
124581;6
141580;6
141632;6
147075;6
141563;6
141608;6
141609;6
175883;6
177867;6
141619;6
182020;6
181365;6
180632;6
141251;6
141238;6
141176;6
141194;6
141230;6
141322;6
141195;6
107856;6
100687;6
179129;6
141448;6
142670;6
142644;6
141266;6
141274;6
180490;6
141284;6
178044;6
141393;6
141442;6
149932;6
180127;6
100691;6
181342;6
100693;6
100665;6
183353;6
183354;6
181948;6
100630;6
175434;6
141440;6
141441;6
141444;6
141445;6
179753;6
179299;6
141531;6
102223;6
182099;6
182100;6
176325;6
181772;6
178961;6
142334;6
142311;6
149892;6
141525;6
183705;6
124594;6
124662;6
177511;6
124667;6
105451;6
142078;6
129504;6
129745;6
181329;6
129254;6
129377;6
129428;6
142665;6
107876;6
183511;6
142675;6
181317;6
142685;6
129380;6
146372;6
102413;6
129448;6
129389;6
129432;6
180787;6
142588;6
124837;6
102119;6
129529;6
181640;6
181370;6
181371;6
180915;6
102079;6
102161;6
115258;6
113232;6
102197;6
102198;6
164893;6
182025;6
142180;6
142262;6
175347;6
124876;6
124871;6
180252;6
183692;6
114413;6
114416;6
101883;6
177359;6
101966;6
160512;6
125038;6
124992;6
125048;6
125014;6
182346;6
183349;6
124730;6
124732;6
181694;6
101895;6
179154;6
142256;6
183366;6
114246;6
114304;6
142206;6
180149;6
141974;6
100747;6
100701;6
142066;6
142038;6
173632;6
142046;6
141864;6
181624;6
124711;6
124763;6
181622;6
182154;6
102205;6
102256;6
102211;6
180348;6
107828;6
175423;6
180332;6
102261;6
125044;6
125043;6
125036;6
114421;6
101894;6
141951;6
146573;6
147232;6
104353;6
104435;6
129350;6
140852;6
183693;6
104376;6
141929;6
180691;6
182026;6
141800;6
141801;6
141803;6
124769;6
124766;6
124720;6
124702;6
124722;6
124703;6
141768;6
141772;6
179160;6
141784;6
125031;6
181616;6
124982;6
125026;6
105595;6
177437;6
105584;6
105585;6
105586;6
183480;6
182228;6
105523;6
105618;6
105619;6
105620;6
105622;6
105623;6
105531;6
180351;6
180352;6
105598;6
105972;6
105600;6
105601;6
101897;6
180994;6
114527;6
114511;6
181204;6
101908;6
182296;6
126019;6
126004;6
116769;6
116665;6
133957;6
183073;6
102365;6
129307;6
129299;6
183440;6
142285;6
142287;6
142378;6
142322;6
183419;6
183377;6
142290;6
142374;6
142416;5
115232;5
159872;5
176524;5
116711;5
130272;5
116712;5
116663;5
183090;5
173212;5
116714;5
116742;5
100477;5
100472;5
181201;5
181200;5
181199;5
181202;5
156413;5
180696;5
141826;5
145352;5
181382;5
145992;5
104415;5
179148;5
104419;5
114353;5
177475;5
114385;5
114339;5
114384;5
176777;5
114342;5
114315;5
114326;5
124727;5
124691;5
180609;5
124746;5
178935;5
178948;5
182023;5
181693;5
124699;5
124728;5
124697;5
124729;5
124695;5
181203;5
114377;5
114376;5
114341;5
124693;5
124692;5
102045;5
102080;5
172612;5
102081;5
102086;5
102092;5
181043;5
112893;5
102087;5
120332;5
102095;5
124934;5
114344;5
114343;5
124932;5
181097;5
179033;5
102078;5
102084;5
102083;5
116512;5
181637;5
181486;5
137912;5
100683;5
100611;5
165132;5
124649;5
124472;5
124442;5
124443;5
124476;5
182254;5
175479;5
124887;5
134972;5
100679;5
181479;5
181480;5
180826;5
122772;5
134270;5
134211;5
134261;5
124569;5
124568;5
124571;5
102240;5
179036;5
124471;5
124563;5
166314;5
181975;5
181417;5
183254;5
178828;5
134554;5
153552;5
138836;5
138840;5
183296;5
138782;5
107130;5
107137;5
107136;5
107201;5
107128;5
107196;5
107195;5
108872;5
118892;5
107129;5
107199;5
107198;5
133970;5
133969;5
133952;5
124514;5
124578;5
116573;5
116638;5
116597;5
116604;5
116603;5
116575;5
107121;5
107120;5
107141;5
107132;5
107140;5
107131;5
107139;5
107138;5
101575;5
180853;5
180854;5
180855;5
176259;5
116615;5
116574;5
116598;5
116639;5
116612;5
116572;5
116578;5
135872;5
116623;5
116652;5
116653;5
116642;5
183168;5
116643;5
183251;5
116620;5
183565;5
183169;5
116605;5
116577;5
116617;5
116576;5
101524;5
175921;5
169433;5
170432;5
116602;5
116647;5
116592;5
116591;5
116625;5
116654;5
116641;5
116579;5
116606;5
183171;5
116627;5
116619;5
116656;5
116655;5
116580;5
116618;5
180035;5
100450;5
116594;5
116648;5
116705;5
180605;5
100500;5
181218;4
180215;4
125918;4
143932;4
137212;4
126008;4
126007;4
164012;4
164033;4
159312;4
100453;4
126011;4
125981;4
183395;4
181148;4
126016;4
100458;4
100435;4
100433;4
167692;4
134699;4
161914;4
134701;4
134693;4
134692;4
134772;4
182031;4
182032;4
182033;4
177361;4
133910;4
133956;4
133901;4
176984;4
133955;4
133917;4
133954;4
181792;4
133973;4
180673;4
133919;4
181458;4
133925;4
133974;4
143472;4
133893;4
182277;4
133896;4
133897;4
134832;4
115692;4
115734;4
115733;4
115732;4
115713;4
115718;4
115719;4
115702;4
133899;4
133900;4
133898;4
133909;4
181187;4
133908;4
133907;4
179532;4
115698;4
115716;4
115717;4
115693;4
133918;4
180340;4
180339;4
133922;4
105294;4
180382;4
181209;4
105293;4
180369;4
105292;4
105254;4
177455;4
181886;4
182276;4
182275;4
182274;4
133986;4
133988;4
133911;4
177360;4
177454;4
179248;4
133939;4
133924;4
133902;4
183249;4
115735;4
180657;4
150552;4
115699;4
181259;4
115726;4
115690;4
179249;4
177443;4
177442;4
115730;4
115729;4
115711;4
115712;4
115731;4
143473;4
115694;4
115701;4
115691;4
115697;4
177406;4
182975;4
177407;4
177408;4
177409;4
177453;4
114466;4
183363;4
129568;4
129551;4
115709;4
181338;4
176226;4
105637;4
179179;4
179180;4
105663;4
181715;4
177405;4
115696;4
115710;4
115728;4
129564;4
129545;4
129556;4
129566;4
150852;4
101725;4
136493;4
181037;4
181038;4
182095;4
129518;4
136292;4
129563;4
180321;4
129491;4
129517;4
105659;4
114467;4
114470;4
183027;4
119192;4
181335;4
181337;4
181336;4
182264;4
182265;4
105654;4
105635;4
105459;4
105419;4
179298;4
114468;4
114255;4
105658;4
114443;4
180583;4
178725;4
180651;4
105655;4
105656;4
175931;4
175932;4
179277;4
121532;4
175942;4
176141;4
175933;4
105636;4
141663;4
141748;4
141662;4
181654;4
141664;4
141671;4
141711;4
141739;4
181696;4
182024;4
183618;4
181717;4
114404;4
114433;4
114407;4
177479;4
181804;4
107910;4
107911;4
107588;4
183057;4
134192;4
136779;4
134153;4
134152;4
175730;4
176240;4
176570;4
181900;4
107678;4
180107;4
141661;4
141903;4
180929;4
176201;4
141944;4
181456;4
141892;4
141942;4
141943;4
141894;4
141895;4
180220;4
171552;4
139612;4
107906;4
180077;4
107908;4
141880;4
141891;4
141896;4
141855;4
141890;4
141877;4
141879;4
141899;4
141900;4
183553;4
141897;4
141878;4
183441;4
141857;4
141921;4
141901;4
107900;4
141910;4
141946;4
141950;4
181998;4
181999;4
141904;4
141949;4
141930;4
141931;4
141927;4
141928;4
141907;4
141858;4
141906;4
141873;4
141909;4
107904;4
107881;4
174092;4
179247;4
107901;4
179212;4
107847;4
181196;4
107896;4
107903;4
107917;4
107918;4
107849;4
107952;4
107953;4
180842;4
100741;4
181866;4
182011;4
100731;4
100709;4
170252;4
165532;4
151992;4
181740;4
141922;4
141952;4
141859;4
141861;4
141908;4
141862;4
115032;4
172132;4
100765;4
100766;4
100767;4
100720;4
141954;4
141933;4
141935;4
141881;4
107897;4
107898;4
155616;4
173472;4
174692;4
173492;4
160072;4
102048;4
116052;4
102046;4
102101;4
102100;4
102102;4
102103;4
181741;4
164536;4
100755;4
144794;4
100711;4
100712;4
157172;4
100749;4
100758;4
100759;4
100760;4
165472;4
148172;4
165452;4
177486;4
177488;4
177489;4
100756;4
178992;4
169792;4
166494;4
100780;4
100779;4
100776;4
103273;4
172732;4
172712;4
173932;4
183563;4
131454;4
131332;4
102098;4
102096;4
102097;4
102062;4
179948;4
140032;4
183034;4
183032;4
183033;4
183120;4
131433;4
131352;4
177148;4
122312;4
102041;4
102069;4
102042;4
172753;4
102067;4
102068;4
172752;4
102036;4
102052;4
102053;4
102137;4
183148;4
183150;4
166493;4
107899;4
102055;4
102056;4
102057;4
122392;4
102051;4
102136;4
102134;4
102035;4
102131;4
102133;4
124828;4
183035;4
124859;4
144052;4
102037;4
102038;4
102054;4
100777;4
100778;4
100774;4
100787;4
100770;4
100772;4
