GID;Repite
100676;1
100679;1
100720;1
100747;1
100756;1
100758;1
100759;1
100760;1
100762;1
100764;1
100765;1
100766;1
100767;1
100768;1
100770;1
100772;1
100773;1
100774;1
100775;1
100776;1
100777;1
100778;1
100779;1
100780;1
100787;1
101332;1
101391;1
101393;1
101394;1
101395;1
101396;1
101398;1
101401;1
101590;1
101591;1
102175;1
105655;1
107392;1
107408;1
107429;1
107431;1
107472;1
107479;1
107486;1
107491;1
107494;1
107505;1
114243;1
114488;1
114502;1
114504;1
114505;1
114516;1
114517;1
114533;1
115032;1
128592;1
128612;1
132752;1
134630;1
134692;1
134693;1
134701;1
138428;1
138429;1
138434;1
138508;1
138529;1
138591;1
142640;1
147575;1
160012;1
161914;1
165472;1
165532;1
166493;1
166494;1
166572;1
169592;1
169792;1
170252;1
171612;1
172132;1
175891;1
176802;1
176803;1
176804;1
176805;1
176806;1
176839;1
177042;1
177043;1
177045;1
177046;1
177058;1
177059;1
177060;1
177061;1
177062;1
177073;1
177074;1
177076;1
177077;1
177078;1
177079;1
177080;1
177082;1
177108;1
177109;1
177110;1
177111;1
177112;1
177113;1
177114;1
177115;1
177116;1
177118;1
177119;1
177120;1
177121;1
177122;1
177123;1
177124;1
177125;1
177126;1
177127;1
177128;1
177130;1
177131;1
177132;1
177134;1
177135;1
177143;1
177252;1
177358;1
177417;1
177491;1
178830;1
179179;1
179250;1
179251;1
179307;1
180227;1
180643;1
181273;1
181349;1
181380;1
181740;1
181741;1
181802;1
181926;1
181927;1
182036;1
182058;1
182059;1
182063;1
182071;1
182093;1
182198;1
182257;1
182294;1
183131;1
183132;1
183148;1
183150;1
183151;1
183279;1
183280;1
183495;1
183540;1
183612;1
183796;1
183798;1
