GID;Acumulacion_general
125916;6
137217;6
137212;6
143932;6
125918;6
125919;6
125976;6
180214;6
107654;6
107588;6
105546;6
105601;6
125991;6
159312;6
164033;6
164012;6
126007;6
126008;6
125972;6
180215;6
125988;6
125993;6
183454;6
107898;6
107876;6
107862;6
180868;6
126061;6
181381;6
126073;6
126090;6
180251;6
105310;6
105307;6
105365;6
175883;6
179129;6
158672;6
178348;6
182262;6
105247;6
105280;6
105268;6
126091;6
126092;6
126130;6
107084;6
107028;6
107049;6
107050;6
147758;6
107087;6
107072;6
107073;6
107074;6
107075;6
107076;6
107023;6
107079;6
107080;6
107081;6
107082;6
107025;6
107083;6
107026;6
107027;6
100498;6
107057;6
107011;6
107059;6
107060;6
105673;6
179179;6
179180;6
175481;6
125292;6
107051;6
107052;6
181668;6
181669;6
181670;6
107056;6
129674;6
129673;6
129596;6
180852;6
129632;6
129656;6
124536;6
124560;6
124563;6
176126;6
179595;6
124581;6
181826;6
105433;6
182020;6
105462;6
181938;6
105686;6
105641;6
181828;6
129634;6
129657;6
129635;6
180851;6
129636;6
129659;6
129660;6
129662;6
132492;6
129630;6
129650;6
129597;6
135992;6
129648;6
129289;6
129338;6
147632;6
124615;6
124651;6
124610;6
183052;6
180759;6
182330;6
107184;6
107197;6
107142;6
107198;6
107199;6
107129;6
118892;6
108872;6
183312;6
107173;6
107174;6
107380;6
107923;6
107922;6
107379;6
124597;6
124662;6
107182;6
181604;6
164878;6
183585;6
176133;6
182332;6
179075;6
125026;6
181358;6
124702;6
124722;6
124703;6
124680;6
178965;6
178963;6
183004;6
181863;6
181864;6
182999;6
183003;6
107357;6
180635;6
107333;6
134723;6
124476;6
124415;6
124920;6
124876;6
124997;6
125038;6
125004;6
182296;6
124981;6
124978;6
124434;6
124435;6
124398;6
175491;6
124396;6
124473;6
124469;6
124475;6
145852;6
176330;6
181406;6
181407;6
180060;6
142273;6
142279;6
142249;6
142248;6
183419;6
183377;6
181846;6
181886;6
182285;6
142470;6
148053;6
180348;6
181363;6
141772;6
141820;6
179993;6
141929;6
141860;6
141862;6
141826;6
183154;6
124281;6
124183;6
124182;6
124184;6
124185;6
124187;6
124247;6
175032;6
182984;6
183166;6
183262;6
142548;6
142517;6
179876;6
142490;6
179861;6
179831;6
142533;6
142575;6
115644;6
115645;6
142497;6
142543;6
129392;6
100603;6
134166;6
134165;6
169132;6
179257;6
176329;6
165252;6
134122;6
139553;6
167972;6
134156;6
137333;6
134159;6
134160;6
134097;6
183018;6
134098;6
142873;6
176511;6
134095;6
134113;6
134130;6
134129;6
142588;6
180439;6
183016;6
100630;6
129254;6
129255;6
135572;6
183029;6
183511;6
142074;6
183518;6
179807;6
142078;6
179587;6
141517;6
177285;6
180070;6
142606;6
