GID;Repite
100616;1
100624;1
100625;1
100629;1
100676;1
100695;1
101638;1
101639;1
101641;1
101643;1
101647;1
101649;1
101652;1
101706;1
101707;1
101710;1
101711;1
101714;1
101715;1
101718;1
101719;1
101721;1
102163;1
102361;1
113572;1
115710;1
126992;1
138721;1
138722;1
138736;1
138741;1
138757;1
138788;1
138793;1
141621;1
141623;1
141624;1
141625;1
142393;1
149912;1
176254;1
179310;1
180127;1
180872;1
182077;1
182078;1
182092;1
182099;1
182100;1
182322;1
182896;1
182897;1
182898;1
182900;1
182901;1
182903;1
182904;1
182905;1
182906;1
182908;1
182909;1
182921;1
182923;1
182924;1
182925;1
182926;1
182958;1
182959;1
183118;1
183288;1
183300;1
183302;1
183303;1
183346;1
183349;1
183504;1
183505;1
183506;1
