GID;Repite
101334;1
101336;1
101337;1
101339;1
101383;1
101384;1
101386;1
101387;1
101388;1
101390;1
101393;1
101394;1
101395;1
101396;1
101398;1
101402;1
101404;1
101406;1
101409;1
101410;1
104852;1
107748;1
107754;1
107759;1
107760;1
107762;1
107764;1
107765;1
116578;1
124180;1
124181;1
124182;1
124183;1
124184;1
124210;1
124212;1
124246;1
124281;1
124282;1
124283;1
134203;1
134209;1
134210;1
134211;1
134212;1
134213;1
134214;1
134219;1
134245;1
134246;1
134247;1
134248;1
134258;1
134261;1
134262;1
134266;1
134269;1
134270;1
134297;1
134298;1
134300;1
134524;1
134525;1
134526;1
134559;1
134602;1
134734;1
134735;1
134736;1
134737;1
134740;1
134741;1
134742;1
134808;1
137072;1
137074;1
137075;1
137076;1
137092;1
137612;1
138414;1
138416;1
138418;1
138419;1
138420;1
138421;1
138422;1
138442;1
138443;1
138445;1
138446;1
138447;1
138448;1
138449;1
138450;1
138452;1
138453;1
138454;1
138455;1
138457;1
138458;1
138468;1
138469;1
138470;1
138471;1
138489;1
138491;1
138497;1
138498;1
138499;1
138500;1
138501;1
138502;1
138503;1
138505;1
139289;1
141768;1
141769;1
141770;1
141771;1
141773;1
141847;1
141859;1
141900;1
141952;1
143412;1
144132;1
150072;1
151712;1
160298;1
163732;1
169192;1
169772;1
175099;1
175295;1
175336;1
175417;1
176073;1
176080;1
176267;1
176304;1
176673;1
176703;1
176704;1
176705;1
176706;1
176711;1
176712;1
177086;1
177293;1
177294;1
177295;1
177346;1
177348;1
177349;1
177350;1
177441;1
178724;1
179007;1
179086;1
179110;1
179112;1
179188;1
179326;1
179610;1
179921;1
180194;1
180198;1
180345;1
180371;1
180391;1
180401;1
180427;1
180428;1
180495;1
180676;1
180845;1
180882;1
180910;1
180929;1
181058;1
181105;1
181260;1
181290;1
181425;1
181688;1
181893;1
181914;1
181991;1
182088;1
182090;1
182111;1
182123;1
183154;1
183188;1
183268;1
183273;1
183314;1
