GID;Repite
101355;1
101356;1
101358;1
101359;1
101364;1
101366;1
101367;1
101372;1
101377;1
101416;1
101418;1
101419;1
101423;1
101428;1
101431;1
101432;1
101434;1
105114;1
107722;1
107723;1
107731;1
107734;1
107735;1
107736;1
107740;1
107741;1
107742;1
107743;1
107749;1
107751;1
107773;1
107782;1
107784;1
107786;1
107787;1
107788;1
107789;1
107790;1
107791;1
107792;1
107793;1
107797;1
107801;1
107802;1
107803;1
107804;1
107805;1
107806;1
107807;1
107808;1
107809;1
107815;1
107818;1
107820;1
107821;1
107822;1
107824;1
107827;1
107831;1
107837;1
107838;1
107839;1
107840;1
107841;1
107842;1
125292;1
125293;1
127832;1
129183;1
129395;1
129435;1
129459;1
133812;1
133995;1
133996;1
133997;1
133998;1
133999;1
134004;1
134005;1
134006;1
134007;1
134010;1
134014;1
134021;1
134036;1
134038;1
134039;1
134040;1
134041;1
134042;1
134043;1
134044;1
134045;1
134058;1
134064;1
134065;1
134068;1
134070;1
134072;1
134073;1
134074;1
134076;1
134077;1
134078;1
134082;1
134084;1
134092;1
134664;1
134755;1
134765;1
134781;1
134797;1
136912;1
136972;1
138508;1
138512;1
138514;1
138515;1
138517;1
138519;1
138520;1
138527;1
138528;1
138529;1
138534;1
138535;1
138539;1
138566;1
138567;1
138568;1
138588;1
138589;1
138590;1
138591;1
138594;1
138596;1
138597;1
138599;1
138600;1
138601;1
138602;1
138603;1
138604;1
138607;1
138609;1
138618;1
138619;1
138621;1
138627;1
138628;1
138637;1
138640;1
138642;1
138643;1
138655;1
138670;1
138671;1
138672;1
138673;1
138680;1
138693;1
138695;1
138696;1
138697;1
138706;1
138707;1
138709;1
138818;1
138819;1
138821;1
138822;1
138823;1
138825;1
138826;1
138829;1
138830;1
138832;1
138839;1
138840;1
138841;1
138843;1
138853;1
138854;1
138894;1
138895;1
138896;1
138897;1
138904;1
139732;1
140312;1
143674;1
145053;1
145072;1
145092;1
150032;1
151752;1
151772;1
152412;1
153033;1
154292;1
154712;1
156533;1
156895;1
157912;1
160192;1
163812;1
163952;1
164053;1
169812;1
169972;1
173372;1
173832;1
174313;1
175097;1
175355;1
175375;1
175481;1
175489;1
175758;1
175906;1
176077;1
176202;1
176233;1
176300;1
176301;1
176364;1
177278;1
177307;1
177347;1
177351;1
177387;1
178352;1
178984;1
179074;1
179154;1
179155;1
179156;1
179158;1
179159;1
179160;1
179252;1
179419;1
179833;1
179846;1
179847;1
179862;1
179945;1
180309;1
180387;1
180407;1
180408;1
180409;1
180419;1
180420;1
180422;1
180534;1
180535;1
180551;1
180569;1
180570;1
180909;1
180940;1
180985;1
181054;1
181055;1
181056;1
181057;1
181058;1
181059;1
181061;1
181108;1
181109;1
181110;1
181123;1
181124;1
181221;1
181298;1
181299;1
181320;1
181323;1
181348;1
181411;1
181462;1
181463;1
181628;1
181666;1
181685;1
181686;1
181699;1
181700;1
181778;1
181838;1
181895;1
181896;1
181897;1
181898;1
181899;1
182002;1
182038;1
182052;1
182054;1
182058;1
182059;1
182063;1
182064;1
182065;1
182068;1
182071;1
182087;1
182143;1
182149;1
182330;1
182859;1
182971;1
183024;1
183096;1
183097;1
183098;1
183189;1
183190;1
183191;1
183192;1
183210;1
183269;1
183270;1
183493;1
183494;1
183539;1
183540;1
183585;1
183873;1
183874;1
183904;1
183905;1
183918;1
183939;1
184047;1
184147;1
184148;1
184229;1
184250;1
184260;1
184261;1
184262;1
184263;1
184265;1
184291;1
184292;1
184303;1
184430;1
184465;1
184466;1
