GID;Repite
100332;1
100335;1
100336;1
100337;1
100347;1
100348;1
100349;1
100350;1
100351;1
100353;1
100354;1
100355;1
100356;1
100357;1
100359;1
100361;1
100362;1
100363;1
100364;1
100366;1
100407;1
100417;1
100418;1
100419;1
100421;1
100424;1
100426;1
100427;1
100428;1
100430;1
100544;1
105691;1
106452;1
115172;1
116648;1
118692;1
129394;1
129395;1
129405;1
129416;1
129421;1
129423;1
129424;1
129443;1
129453;1
129459;1
129461;1
129463;1
129469;1
132512;1
146812;1
147792;1
152114;1
159812;1
167172;1
171492;1
173852;1
177290;1
179056;1
179818;1
179820;1
179821;1
179822;1
179823;1
179824;1
179825;1
179827;1
179840;1
179841;1
179842;1
179844;1
179845;1
179846;1
179847;1
179849;1
179850;1
179851;1
179852;1
179853;1
179854;1
179927;1
180159;1
181374;1
181375;1
181469;1
181831;1
181858;1
183008;1
183087;1
183648;1
