GID;Repite
105531;1
107691;1
107699;1
107700;1
107703;1
107899;1
114488;1
129499;1
129525;1
129532;1
129676;1
129751;1
131093;1
134000;1
134001;1
134011;1
134013;1
134015;1
134028;1
134045;1
134046;1
134048;1
134063;1
134074;1
134193;1
134197;1
134215;1
134216;1
134220;1
134221;1
134224;1
134227;1
134229;1
134244;1
134267;1
134268;1
134272;1
134273;1
136313;1
136892;1
139612;1
140612;1
141588;1
141593;1
141637;1
144972;1
150994;1
153472;1
161433;1
161472;1
161497;1
166992;1
167972;1
170172;1
176802;1
176803;1
176804;1
176805;1
176806;1
177058;1
177059;1
177060;1
177061;1
177062;1
177274;1
177291;1
177292;1
179178;1
180103;1
180343;1
180491;1
180546;1
181614;1
181721;1
181723;1
181724;1
181836;1
183612;1
183746;1
183796;1
183797;1
183798;1
183799;1
