GID;Repite
107446;1
117154;1
117155;1
117168;1
117175;1
117198;1
117199;1
117204;1
117205;1
117211;1
118055;1
118086;1
124400;1
124409;1
124411;1
124415;1
124416;1
124445;1
124446;1
124456;1
124507;1
124508;1
124511;1
124512;1
124556;1
124557;1
124560;1
124576;1
124577;1
124587;1
129272;1
129277;1
129294;1
129302;1
129304;1
129319;1
129321;1
129322;1
129339;1
129340;1
129341;1
129345;1
129346;1
129347;1
129349;1
129350;1
129351;1
129352;1
129353;1
129365;1
129378;1
134095;1
134129;1
134162;1
134702;1
134703;1
134753;1
137792;1
137794;1
139073;1
139652;1
142873;1
145152;1
145172;1
150032;1
150632;1
150832;1
156273;1
157052;1
158152;1
158652;1
161832;1
163832;1
168498;1
173152;1
176511;1
178197;1
178198;1
178348;1
178936;1
178952;1
179063;1
179500;1
179715;1
179716;1
179717;1
179718;1
179720;1
180156;1
180219;1
180231;1
180242;1
180390;1
180742;1
180743;1
180744;1
180799;1
180839;1
181168;1
181169;1
181551;1
181604;1
181605;1
181729;1
182331;1
182867;1
183072;1
