GID;Repite
100654;1
100656;1
100661;1
100663;1
100664;1
100676;1
100679;1
102112;1
102113;1
102138;1
107908;1
109392;1
121518;1
124247;1
129912;1
132014;1
134111;1
134117;1
134136;1
134138;1
134141;1
134182;1
134186;1
134187;1
134188;1
134189;1
134190;1
134192;1
134435;1
134436;1
134447;1
134972;1
137012;1
137412;1
137912;1
138438;1
138519;1
138835;1
138836;1
138837;1
138838;1
138845;1
138846;1
138852;1
138874;1
138881;1
138883;1
138884;1
138886;1
138887;1
138888;1
138890;1
138899;1
138919;1
138921;1
140032;1
140212;1
140633;1
140772;1
141465;1
141468;1
141469;1
141471;1
141473;1
141474;1
141488;1
141489;1
141490;1
141491;1
141492;1
141500;1
141501;1
141522;1
141523;1
141524;1
141525;1
141526;1
141527;1
141528;1
141529;1
141530;1
141531;1
141532;1
141533;1
141990;1
141991;1
141993;1
141995;1
142395;1
142396;1
142439;1
142449;1
142452;1
142473;1
142474;1
142477;1
142478;1
142481;1
143233;1
143553;1
143632;1
143872;1
148077;1
149552;1
150877;1
155333;1
158032;1
165132;1
168498;1
175032;1
175423;1
175448;1
175463;1
175464;1
175466;1
176241;1
176571;1
176583;1
176584;1
176586;1
176587;1
176588;1
176589;1
176590;1
176591;1
176592;1
176593;1
176594;1
176595;1
176596;1
176597;1
176598;1
176599;1
176600;1
177006;1
177085;1
177158;1
177159;1
177160;1
177161;1
177162;1
177163;1
177164;1
177165;1
177166;1
177167;1
177168;1
177169;1
177170;1
177171;1
177172;1
177173;1
177174;1
177175;1
177176;1
177177;1
177178;1
177179;1
177180;1
177181;1
177182;1
177183;1
177184;1
177185;1
177382;1
178826;1
178827;1
178828;1
178829;1
179028;1
179125;1
179583;1
180815;1
180816;1
180865;1
181479;1
181480;1
181676;1
181765;1
181766;1
181800;1
181846;1
181851;1
181904;1
182111;1
182122;1
182136;1
182137;1
182280;1
182307;1
182876;1
183153;1
183355;1
183356;1
183498;1
183499;1
183548;1
183563;1
183564;1
