GID;Repite
100424;1
105630;1
105632;1
105641;1
105678;1
105679;1
105681;1
115689;1
129299;1
129307;1
129337;1
138819;1
138821;1
138822;1
138824;1
138826;1
138829;1
138830;1
138832;1
138839;1
138840;1
138841;1
138843;1
138852;1
138853;1
138854;1
138895;1
138897;1
138899;1
138904;1
139207;1
139222;1
139273;1
139290;1
139732;1
141179;1
141400;1
143674;1
149932;1
155517;1
167172;1
176233;1
176301;1
176577;1
176578;1
176580;1
176581;1
176583;1
176584;1
176586;1
176587;1
176588;1
176589;1
176590;1
176591;1
176592;1
176594;1
176595;1
177431;1
177432;1
177433;1
179822;1
180161;1
180615;1
180653;1
180682;1
180865;1
181323;1
181458;1
181521;1
181793;1
181828;1
181839;1
181840;1
181903;1
182226;1
183047;1
183140;1
183263;1
183264;1
183498;1
183499;1
