GID;Repite
100577;1
100578;1
100585;1
100596;1
100682;1
100788;1
102225;1
105403;1
105630;1
107174;1
107840;1
107841;1
124691;1
129088;1
129089;1
129125;1
129129;1
129130;1
129131;1
129701;1
133905;1
133934;1
133952;1
133969;1
133970;1
133971;1
133972;1
134011;1
134013;1
134015;1
134028;1
134029;1
134031;1
134032;1
134033;1
134034;1
134035;1
134048;1
134049;1
134751;1
135192;1
136813;1
136832;1
139187;1
139198;1
139207;1
139211;1
139212;1
139222;1
139224;1
139237;1
139238;1
139239;1
139243;1
139255;1
139264;1
139271;1
139273;1
139280;1
139281;1
139290;1
140672;1
141052;1
141072;1
144972;1
147632;1
154712;1
155517;1
160152;1
161472;1
163552;1
171472;1
171473;1
174452;1
175477;1
175478;1
175494;1
176691;1
176692;1
176693;1
176694;1
176695;1
176696;1
176697;1
176698;1
176904;1
176967;1
177192;1
177193;1
177194;1
177195;1
177196;1
177197;1
177199;1
177200;1
177201;1
179161;1
179203;1
179989;1
180277;1
180284;1
181039;1
181040;1
181156;1
181458;1
181506;1
181515;1
181521;1
181571;1
181615;1
181721;1
181722;1
181723;1
181724;1
181767;1
181768;1
181769;1
181793;1
181815;1
181835;1
181836;1
181839;1
181840;1
182226;1
182258;1
182989;1
183014;1
183015;1
183047;1
183746;1
183747;1
183748;1
