GID;Repite
100242;1
100243;1
100293;1
100295;1
100296;1
100431;1
100452;1
100503;1
100508;1
100509;1
107120;1
107121;1
107128;1
107129;1
107132;1
107140;1
107141;1
107195;1
107196;1
107197;1
107198;1
107199;1
107616;1
107844;1
107845;1
107852;1
107870;1
107871;1
107872;1
107873;1
107876;1
107877;1
107878;1
107891;1
107893;1
107895;1
108872;1
114240;1
114494;1
115692;1
115693;1
115697;1
115713;1
115716;1
115717;1
115718;1
115732;1
115733;1
115734;1
117945;1
117952;1
118004;1
118005;1
118019;1
118892;1
120412;1
124507;1
124508;1
124511;1
124587;1
126070;1
126312;1
129173;1
129202;1
129210;1
129536;1
129563;1
130292;1
134422;1
142002;1
142007;1
142026;1
142027;1
142617;1
142632;1
142633;1
143092;1
143992;1
145153;1
149973;1
155992;1
166352;1
172932;1
175433;1
175436;1
175694;1
175696;1
176138;1
177296;1
177482;1
178936;1
178952;1
179591;1
180113;1
180287;1
180893;1
180894;1
181011;1
181952;1
183038;1
183039;1
183508;1
183637;1
183638;1
183799;1
183800;1
184055;1
184088;1
184089;1
184094;1
184095;1
184097;1
184098;1
184099;1
184100;1
184101;1
184102;1
184103;1
184192;1
184207;1
184208;1
