GID;Acumulacion_general
133994;6
125026;6
177340;6
175347;6
100498;6
164012;6
100500;6
124264;6
142016;6
177342;6
142536;6
125988;6
124472;6
124475;6
124476;6
183419;6
179049;6
157052;6
104395;6
124987;6
176321;6
117193;6
176215;6
156034;6
104376;6
184128;6
180192;6
183377;6
170472;6
183826;6
134391;6
179129;6
134492;6
124767;6
183394;6
183057;6
139237;6
100493;6
142490;6
101914;6
102231;6
100543;6
116768;6
142514;6
142249;6
116769;6
180994;6
147896;6
134808;6
141984;6
114386;6
125048;6
142457;6
155752;6
181886;6
129674;6
181598;6
129534;6
135232;6
181198;6
181037;6
142461;6
125014;6
142469;6
183472;6
129518;6
182025;6
129491;6
184031;6
124405;6
118832;6
101941;6
118086;6
181363;6
169392;6
125851;6
176619;6
155616;6
141749;6
182332;6
141824;6
146712;6
129574;6
125036;6
124140;6
129580;6
125174;6
124173;6
124149;6
125038;6
106978;6
102092;6
102086;6
102261;6
129104;6
184179;6
124075;6
184030;6
142534;6
142543;6
179117;6
162412;6
129607;6
180644;6
154995;6
142579;6
142656;6
180787;6
181945;6
142640;6
183823;6
183511;6
142685;6
184151;6
183368;6
183367;6
124390;6
183585;6
104375;6
142162;6
146652;6
142068;6
124923;6
181098;6
124473;6
125919;6
105381;6
105310;6
105345;6
105307;6
105365;6
150632;6
124435;6
141363;6
105330;6
175912;6
183009;6
125976;6
114465;6
141434;6
141442;6
180296;6
101707;6
101706;6
183339;6
141157;6
182294;6
179031;6
183569;6
138778;6
183296;6
129468;6
181365;6
183073;6
179160;6
124735;6
129411;6
143692;6
143693;6
143694;6
143712;6
143713;6
143714;6
143715;6
143718;6
162952;6
124538;6
183703;6
176125;6
176126;6
181815;6
183867;6
176640;6
183052;6
183050;6
183055;6
124574;6
181487;6
124662;6
124642;6
124524;6
125192;6
180856;6
124868;6
116671;6
124766;6
184131;6
152212;6
179789;6
183182;6
116693;6
116735;6
181626;6
183274;6
116766;6
183229;6
124680;6
176789;6
181693;6
178948;6
172612;6
125004;6
125021;6
124980;6
181616;6
104436;5
182097;5
160412;5
181355;5
124442;5
184194;5
176325;5
184198;5
149572;5
182976;5
180155;5
117613;5
183993;5
101916;5
160652;5
184187;5
183970;5
167932;5
145972;5
181382;5
141738;5
183618;5
141929;5
126019;5
147755;5
147756;5
147758;5
147759;5
101956;5
184183;5
181675;5
175466;5
179807;5
184191;5
141467;5
182077;5
182078;5
129218;5
179262;5
141248;5
182079;5
124581;5
129389;5
180252;5
184196;5
184197;5
129400;5
101578;5
118038;5
141194;5
141241;5
178059;5
102033;5
158032;5
141240;5
141200;5
141242;5
141239;5
124443;5
141183;5
129124;5
141182;5
141201;5
141237;5
141251;5
179876;5
179881;5
124398;5
175491;5
124396;5
181591;5
129167;5
141154;5
182926;5
179891;5
142251;4
142248;4
180058;4
142181;4
142369;4
142301;4
182082;4
181038;4
182095;4
180321;4
129517;4
129568;4
142318;4
142317;4
142281;4
181113;4
142283;4
142282;4
142319;4
142320;4
142321;4
179310;4
181437;4
129515;4
124243;4
124245;4
124210;4
124181;4
124180;4
124282;4
183154;4
124281;4
100756;4
178992;4
169792;4
170252;4
100770;4
182286;4
163012;4
142284;4
142280;4
142285;4
156632;4
100768;4
100762;4
171612;4
100764;4
100765;4
100766;4
100767;4
100720;4
100758;4
100759;4
124211;4
124212;4
148172;4
165452;4
177486;4
177488;4
177489;4
100772;4
100773;4
100760;4
165472;4
141926;4
141960;4
142038;4
173632;4
138647;4
141963;4
141964;4
141965;4
138707;4
142029;4
142030;4
142058;4
142064;4
142065;4
180149;4
141974;4
142066;4
141976;4
142550;4
142549;4
142485;4
142546;4
142558;4
142548;4
146072;4
142547;4
183157;4
141990;4
141993;4
141995;4
141992;4
141996;4
182876;4
142511;4
142513;4
180220;4
142554;4
142555;4
142556;4
142557;4
142560;4
142486;4
142537;4
142538;4
142539;4
142483;4
142552;4
142551;4
146112;4
181651;4
142521;4
180151;4
180152;4
142523;4
146132;4
142515;4
142516;4
142519;4
142563;4
181220;4
142517;4
146092;4
142567;4
142491;4
142507;4
142505;4
142527;4
142492;4
146173;4
180663;4
142569;4
142493;4
142529;4
142487;4
142488;4
142489;4
107097;4
114339;4
146152;4
142566;4
180206;4
183578;4
183579;4
183580;4
138563;4
138557;4
138555;4
181944;4
146272;4
114348;4
176312;4
107034;4
124471;4
175482;4
142592;4
176703;4
134034;4
142626;4
114381;4
114382;4
142588;4
114356;4
138559;4
138558;4
138561;4
138560;4
124256;4
124182;4
124184;4
124246;4
124283;4
124185;4
124187;4
124214;4
124189;4
124190;4
124191;4
114368;4
183029;4
178938;4
146432;4
142682;4
142672;4
182985;4
114359;4
184186;4
109032;4
105409;4
124247;4
175032;4
124195;4
124215;4
124194;4
114370;4
176777;4
114384;4
114361;4
114334;4
114335;4
169692;4
183548;4
114375;4
114373;4
114336;4
114362;4
114376;4
114377;4
180207;4
179066;4
179067;4
176309;4
181088;4
181089;4
105348;4
183366;4
177479;4
114246;4
114360;4
141412;4
141368;4
141369;4
141423;4
114345;4
141379;4
141381;4
107088;4
183617;4
141425;4
141426;4
141428;4
141429;4
181375;4
101719;4
101721;4
180552;4
107030;4
107090;4
107091;4
184203;4
141311;4
141348;4
141334;4
107031;4
141296;4
180504;4
180486;4
180512;4
180489;4
180374;4
141312;4
180505;4
180490;4
107092;4
107032;4
141284;4
175106;4
179311;4
141262;4
141340;4
141316;4
141321;4
141322;4
141314;4
141313;4
101575;4
101532;4
163532;4
101534;4
183119;4
101536;4
166892;4
177304;4
101537;4
101538;4
107033;4
107093;4
107094;4
180238;4
180233;4
183573;4
107040;4
101572;4
101573;4
115232;4
101565;4
101561;4
101514;4
101562;4
101563;4
101564;4
100302;4
107108;4
107109;4
107044;4
101515;4
101516;4
101576;4
101517;4
101555;4
165572;4
101557;4
107048;4
153073;4
175692;4
107045;4
107110;4
107111;4
107046;4
107112;4
107047;4
180071;4
107086;4
101567;4
101568;4
101569;4
101570;4
107116;4
129402;4
101579;4
101581;4
107103;4
141597;4
175427;4
182229;4
141630;4
107734;4
107827;4
107104;4
183572;4
107105;4
183574;4
101530;4
101566;4
107791;4
181755;4
163952;4
133914;4
179746;4
177035;4
181557;4
181558;4
181061;4
107820;4
180551;4
107821;4
107822;4
107795;4
107796;4
107789;4
107790;4
179158;4
180651;4
105655;4
100344;4
158953;4
141575;4
134556;4
107808;4
107803;4
179155;4
107801;4
160192;4
107802;4
107797;4
181666;4
177347;4
179156;4
107824;4
155798;4
134594;4
134597;4
134679;4
170392;4
134621;4
134624;4
134718;4
105450;4
180627;4
105641;4
105639;4
177430;4
177431;4
118592;4
105657;4
134623;4
134650;4
134633;4
134626;4
134625;4
134615;4
134596;4
134533;4
134555;4
175456;4
100560;4
176133;4
134755;4
134781;4
124597;4
134680;4
134659;4
183522;4
183523;4
116604;4
134620;4
116578;4
116579;4
116641;4
179997;4
179998;4
116654;4
116625;4
179985;4
134645;4
179963;4
179964;4
134676;4
134678;4
135312;4
176348;4
163112;4
100546;4
100541;4
177302;4
155212;4
100540;4
179818;4
167292;4
180068;4
159853;4
134782;4
124865;4
181628;4
134765;4
147532;4
115172;4
100605;4
100606;4
100607;4
180150;4
102227;4
182100;4
100608;4
100609;4
100610;4
100603;4
150654;4
100561;4
124808;4
124807;4
181399;4
100591;4
100551;4
100552;4
100553;4
183840;4
183316;4
100544;4
177294;4
138457;4
138446;4
138447;4
138448;4
138449;4
138422;4
161936;4
102055;4
143513;4
138450;4
138455;4
138453;4
138454;4
138452;4
102067;4
177295;4
177293;4
142300;4
175104;4
175105;4
176574;4
125797;4
176846;4
129032;4
179060;4
177024;4
177026;4
176847;4
183622;4
124990;4
176346;4
124992;4
142277;4
142278;4
142279;4
142276;4
142753;4
142246;4
179058;4
183376;4
114511;4
114527;4
115681;4
124893;4
124970;4
124936;4
184053;4
124934;4
129527;4
129524;4
129532;4
129499;4
176310;4
181773;4
183440;4
183214;4
183621;4
114367;4
114352;4
100494;4
181571;4
181722;4
134031;4
134032;4
107018;4
183748;4
142250;4
134033;4
134035;4
107035;4
107098;4
107036;4
107037;4
107099;4
107100;4
183747;4
107087;4
107029;4
181085;4
181086;4
181087;4
180968;4
180662;4
175096;4
137212;3
107075;3
107074;3
107073;3
107072;3
107071;3
107070;3
114385;3
177475;3
114369;3
177474;3
114353;3
114341;3
114343;3
114344;3
114342;3
181670;3
107056;3
107057;3
107011;3
107059;3
107076;3
107023;3
176806;3
180565;3
176807;3
183822;3
176812;3
176813;3
176814;3
176815;3
176816;3
179002;3
176818;3
176819;3
176820;3
176823;3
181736;3
182102;3
124456;3
124416;3
183680;3
124415;3
124451;3
124452;3
176796;3
177270;3
176798;3
176799;3
176800;3
176801;3
176802;3
176803;3
176804;3
176805;3
176826;3
176828;3
176829;3
176830;3
176831;3
176832;3
176833;3
176834;3
176835;3
176808;3
180209;3
176810;3
176811;3
176884;3
179500;3
180839;3
124411;3
124408;3
124440;3
124460;3
124461;3
124463;3
124464;3
124462;3
124466;3
124465;3
124404;3
181806;3
180204;3
180203;3
180709;3
124400;3
180306;3
181244;3
124429;3
124430;3
124431;3
124432;3
124468;3
124482;3
177072;3
124459;3
124478;3
179036;3
124469;3
124445;3
124446;3
125092;3
179676;3
176942;3
176943;3
177077;3
181349;3
177079;3
177080;3
177082;3
180797;3
178830;3
177049;3
177050;3
182204;3
177051;3
177053;3
177054;3
166452;3
166453;3
116854;3
116815;3
116828;3
116857;3
116760;3
116759;3
116858;3
124441;3
176877;3
176878;3
176879;3
176880;3
176881;3
176882;3
181638;3
124427;3
179596;3
124423;3
124406;3
124407;3
124474;3
124439;3
124437;3
124438;3
124394;3
176949;3
176950;3
116853;3
116826;3
116813;3
137752;3
137812;3
121355;3
116809;3
116810;3
116824;3
116825;3
116793;3
116767;3
121417;3
116757;3
136112;3
116812;3
116770;3
116851;3
176944;3
176894;3
176941;3
176966;3
176969;3
179935;3
126052;3
126076;3
126046;3
126047;3
126049;3
126077;3
126106;3
126104;3
116782;3
116772;3
116773;3
124741;3
116823;3
181964;3
116852;3
173092;3
176951;3
176952;3
176953;3
176954;3
176955;3
176956;3
176957;3
176958;3
176959;3
176960;3
176893;3
176972;3
176973;3
176974;3
176975;3
176976;3
176977;3
176945;3
176946;3
176947;3
176948;3
177091;3
177092;3
183937;3
116850;3
116849;3
116848;3
179700;3
179701;3
179702;3
179703;3
179705;3
116803;3
116804;3
116847;3
116806;3
116781;3
120252;3
170132;3
184020;3
184019;3
176970;3
176971;3
116754;3
116837;3
173052;3
116780;3
116755;3
161812;3
116817;3
116818;3
116819;3
116820;3
180212;3
179696;3
179697;3
179699;3
180920;3
180921;3
181625;3
182850;3
182320;3
182309;3
182310;3
179640;3
179641;3
182311;3
179642;3
182321;3
182312;3
179643;3
116753;3
171953;3
116777;3
116833;3
116707;3
180434;3
184214;3
116704;3
116736;3
116737;3
131492;3
179816;3
116841;3
116840;3
180484;3
116797;3
116798;3
116842;3
116844;3
180363;3
184195;3
179774;3
179775;3
182979;3
179777;3
116691;3
116747;3
116727;3
157372;3
181331;3
181332;3
116677;3
116729;3
180249;3
116679;3
116748;3
179780;3
179781;3
179782;3
179783;3
179784;3
182282;3
179786;3
179787;3
179788;3
179790;3
179791;3
180687;3
180698;3
180699;3
180686;3
180685;3
180383;3
116703;3
116702;3
116682;3
179800;3
116706;3
116686;3
116684;3
116685;3
116722;3
116724;3
116723;3
116676;3
116675;3
179778;3
179779;3
184209;3
184211;3
184212;3
184213;3
116743;3
116672;3
180317;3
181006;3
179149;3
184050;3
116698;3
116699;3
116733;3
152195;3
177307;3
177308;3
177093;3
183944;3
180588;3
180589;3
177096;3
177097;3
177098;3
176961;3
176962;3
176963;3
176964;3
176965;3
176968;3
129221;3
116719;3
184210;3
116776;3
116765;3
179890;3
116738;3
173552;3
175366;3
116709;3
180483;3
116668;3
183646;3
183647;3
184133;3
184132;3
116717;3
116669;3
116718;3
179905;3
179906;3
179908;3
116711;3
176524;3
116665;3
159872;3
180605;3
116832;3
116784;3
116838;3
116794;3
116845;3
116800;3
116799;3
116801;3
179909;3
179910;3
179912;3
179914;3
179915;3
179916;3
179917;3
179918;3
181592;3
179898;3
179899;3
179900;3
179901;3
179902;3
179903;3
179904;3
172893;3
116633;3
116634;3
116648;3
116594;3
116651;3
116636;3
116637;3
116705;3
116741;3
116714;3
173212;3
184206;3
116663;3
116712;3
130272;3
180702;3
180700;3
180701;3
180705;3
180706;3
180704;3
180703;3
116630;3
170012;3
116632;3
116659;3
116660;3
181850;3
181807;3
169352;3
172892;3
183171;3
116606;3
116628;3
116581;3
135892;3
169412;3
116601;3
116600;3
165612;3
116586;3
180858;3
181808;3
116589;3
116590;3
116609;3
116610;3
177114;3
176978;3
176979;3
176980;3
180837;3
176982;3
176983;3
177090;3
177126;3
177127;3
116618;3
116580;3
116655;3
116656;3
116619;3
116627;3
124550;3
124552;3
116591;3
116592;3
116647;3
116602;3
170432;3
169433;3
175921;3
180035;3
129238;3
177109;3
177110;3
177111;3
177112;3
177113;3
177468;3
124545;3
181932;3
181931;3
183705;3
183611;3
183609;3
124522;3
182237;3
124525;3
124526;3
124567;3
124566;3
124549;3
124542;3
124551;3
124493;3
124534;3
124533;3
183054;3
183053;3
183056;3
183051;3
124537;3
180788;3
124554;3
124553;3
179528;3
124572;3
124547;3
124546;3
124543;3
177129;3
177099;3
177100;3
177101;3
181079;3
177103;3
177104;3
177105;3
177106;3
177107;3
177108;3
129244;3
177164;3
177165;3
180791;3
175359;3
129207;3
183072;3
177125;3
177130;3
177131;3
179938;3
180799;3
124512;3
183704;3
124560;3
124578;3
124514;3
183610;3
180790;3
177128;3
177252;3
177162;3
177163;3
181765;3
177167;3
124540;3
124539;3
177115;3
177116;3
177117;3
177118;3
177119;3
177120;3
177121;3
177122;3
177123;3
177124;3
177179;3
177180;3
129350;3
129294;3
177132;3
183495;3
177134;3
177135;3
177157;3
181766;3
177158;3
177159;3
179209;3
102371;3
177160;3
177161;3
172352;3
181803;3
107410;3
175736;3
183984;3
177168;3
177169;3
177170;3
177171;3
177172;3
177173;3
177174;3
177175;3
177176;3
177177;3
177178;3
129346;3
129272;3
180156;3
140272;3
177191;3
177192;3
177194;3
177193;3
177166;3
183794;3
183906;3
183907;3
107504;3
150172;3
107454;3
180243;3
183985;3
107447;3
107446;3
163832;3
107473;3
107444;3
107443;3
181957;3
107406;3
107442;3
166252;3
107441;3
107461;3
169752;3
107459;3
137794;3
107494;3
107472;3
107493;3
107489;3
107488;3
107430;3
107487;3
181667;3
107397;3
107439;3
107404;3
109012;3
109013;3
182262;3
182254;3
107437;3
107485;3
107427;3
107426;3
177498;3
107501;3
107500;3
177418;3
107405;3
107440;3
107499;3
107498;3
181712;3
107497;3
107496;3
107392;3
107505;3
117204;3
117168;3
117154;3
117155;3
117199;3
117198;3
107492;3
107434;3
167052;3
182198;3
107431;3
169592;3
107491;3
107429;3
177417;3
107486;3
183244;3
107484;3
107483;3
107482;3
107425;3
177398;3
182202;3
182203;3
107479;3
179251;3
179250;3
176130;3
183276;3
107471;3
117211;3
117175;3
180219;3
101618;3
101620;3
101527;3
101523;3
101520;3
101524;3
101596;3
183571;3
107419;3
183246;3
183245;3
183226;3
183225;3
183243;3
183224;3
101590;3
101591;3
145172;3
129347;3
184022;3
184023;3
184024;3
183464;3
181449;3
181450;3
183208;3
177401;3
179029;3
138054;3
177399;3
177400;3
129345;3
129351;3
107398;3
177402;3
107416;3
107422;3
107421;3
107463;3
107474;3
183999;3
107415;3
107400;3
177314;3
179548;3
183219;3
182293;3
101582;3
101583;3
101584;3
101577;3
129349;3
137792;3
164878;3
129304;3
177313;3
107413;3
177416;3
177403;3
138052;3
167792;3
181168;3
129302;3
179249;3
177443;3
177442;3
177404;3
173592;3
107468;3
107467;3
133632;3
173812;3
107455;3
129353;3
173152;3
161832;3
180227;3
101585;3
101592;3
141440;3
141443;3
153112;3
105293;3
180369;3
105247;3
107395;3
182201;3
177405;3
177406;3
182975;3
177407;3
177408;3
177453;3
177454;3
179248;3
129352;3
129339;3
129319;3
129340;3
129322;3
181169;3
129321;3
129341;3
177185;3
177186;3
181209;3
184104;3
141390;3
141435;3
141396;3
184190;3
105282;3
177463;3
141354;3
183828;3
183744;3
141388;3
141432;3
184105;3
183450;3
141357;3
141359;3
141358;3
141397;3
105294;3
180382;3
183359;3
105266;3
172812;3
105268;3
105269;3
105270;3
105271;3
118612;3
179231;3
105272;3
177458;3
177459;3
105253;3
180607;3
181497;3
105279;3
105280;3
141515;3
141476;3
141502;3
141505;3
141504;3
141534;3
141506;3
141535;3
141508;3
180946;3
177465;3
105281;3
105249;3
175312;3
184120;3
180327;3
177187;3
177188;3
177189;3
177190;3
145152;3
179063;3
129277;3
150832;3
156273;3
181605;3
158152;3
139073;3
181604;3
124434;3
177462;3
141475;3
141526;3
141527;3
141472;3
175463;3
141501;3
141473;3
183153;3
141492;3
141474;3
141529;3
141528;3
141531;3
141530;3
141532;3
175390;3
105274;3
142170;3
142146;3
142079;3
142149;3
180783;3
141533;3
141503;3
141513;3
141514;3
141517;3
181194;3
181195;3
141490;3
141471;3
141524;3
184188;3
142106;3
179806;3
142067;3
179811;3
142069;3
142070;3
142144;3
142127;3
175464;3
175465;3
141500;3
183518;3
142071;3
179808;3
179812;3
179809;3
142134;3
142150;3
142096;3
142097;3
142140;3
182206;3
182207;3
142099;3
142100;3
180890;3
147032;3
141460;3
142126;3
142141;3
142142;3
142105;3
180014;3
147172;3
142164;3
142168;3
142169;3
165656;3
142115;3
142116;3
142113;3
142138;3
142073;3
142074;3
142135;3
142121;3
142095;3
142139;3
144032;3
124428;3
129283;3
181553;3
181464;3
180665;3
129343;3
129281;3
181639;3
177181;3
177182;3
177183;3
177184;3
142114;3
142163;3
180013;3
183540;3
138508;3
142132;3
142133;3
142675;3
181317;3
180093;3
107657;3
142102;3
142098;3
184126;3
179609;3
124418;3
124421;3
124422;3
101929;3
