GID;Repite
100551;1
100552;1
105577;1
105578;1
105579;1
105580;1
105581;1
105582;1
105583;1
114496;1
114497;1
114498;1
114499;1
114500;1
114501;1
114525;1
114531;1
115686;1
115695;1
115703;1
115704;1
117352;1
155024;1
157712;1
169192;1
175853;1
175854;1
176877;1
176878;1
176879;1
176880;1
176881;1
176882;1
176884;1
176885;1
176886;1
176887;1
176888;1
176889;1
176890;1
176891;1
176893;1
176894;1
176895;1
176896;1
176897;1
176898;1
176899;1
177259;1
177399;1
179245;1
179506;1
179676;1
180715;1
183005;1
183006;1
183131;1
183464;1
183751;1
183752;1
183753;1
183754;1
183755;1
183756;1
