GID;Repite
100343;1
100344;1
100395;1
100396;1
100397;1
100933;1
124200;1
124254;1
124644;1
124981;1
124985;1
125004;1
125026;1
125028;1
125064;1
129185;1
129332;1
129337;1
129356;1
141509;1
141543;1
141853;1
141869;1
141870;1
141871;1
141883;1
141885;1
141886;1
141887;1
141919;1
141920;1
141923;1
141924;1
141937;1
141938;1
141940;1
142301;1
142302;1
142312;1
142342;1
142343;1
142344;1
142347;1
142348;1
142349;1
142375;1
142376;1
142377;1
142378;1
142380;1
146612;1
181596;1
181604;1
182920;1
183031;1
183032;1
183033;1
183413;1
183609;1
183696;1
