GID;Acumulacion_general
129628;6
183346;6
142181;6
114430;6
182022;6
183344;6
183345;6
180583;6
180663;6
181087;6
183971;6
184545;6
177088;6
114451;6
178044;6
181250;6
182279;6
115758;6
180249;6
124072;6
115674;6
183234;6
176479;6
184214;6
115787;6
115739;6
180724;6
124143;6
183073;6
180360;6
124230;6
184125;6
124264;6
116840;6
124259;6
124240;6
124187;6
183548;6
124330;6
142068;6
183368;6
179263;6
183925;6
183622;6
116676;6
181292;6
183367;6
183394;6
176201;6
141942;6
141929;6
156552;6
124377;6
116693;6
169392;6
183828;6
125272;6
124442;6
124443;6
180063;6
181753;6
181752;6
124435;6
157052;6
183349;6
124476;6
181202;6
124475;6
116665;6
124471;6
145232;6
124472;6
124473;6
124396;6
124398;6
175946;6
124880;6
124923;6
158279;6
183657;6
102169;6
124934;6
124932;6
182154;6
182876;6
102205;6
102161;6
102062;6
115258;6
181096;6
181198;6
180155;6
126107;6
126078;6
181098;6
122392;6
183712;6
184218;6
142457;6
125014;6
183026;6
152212;6
125048;6
102192;6
124991;6
141985;6
125038;6
125036;6
184191;6
183157;6
179986;6
180348;6
125044;6
184224;6
125042;6
124759;6
183744;6
156034;6
184182;6
103273;6
184183;6
182269;6
125021;6
179993;6
182296;6
141671;6
181326;6
134993;6
184132;6
141617;6
180060;6
141979;6
124766;6
124742;6
135232;6
172612;6
180609;6
181693;6
176789;6
183029;6
142296;6
182897;6
147532;6
124807;6
179317;6
131972;6
182856;6
138778;6
124837;6
184029;6
124834;6
125192;6
102165;6
180859;6
181637;6
167452;6
181486;6
124642;6
124662;6
183312;6
124526;6
183053;6
124539;6
102261;6
105612;6
138860;6
180743;6
182332;6
178952;6
124507;6
176126;6
124563;6
124515;6
142461;6
105432;6
105505;6
134719;6
100543;6
183867;6
141674;6
180365;6
141715;6
173772;6
105509;6
134624;6
105450;6
142374;6
105451;6
117180;6
176226;6
142341;6
129091;6
142445;6
142373;6
142340;6
142338;6
179753;6
181797;6
182082;6
142368;6
129104;6
142685;6
142290;6
142361;6
181350;6
182083;6
118592;6
180312;6
101940;6
105673;6
183872;6
183871;6
100631;6
105657;6
142371;6
142306;6
142300;6
141698;6
134452;6
177391;6
183009;6
105365;6
134391;6
105310;6
134197;6
105604;6
141570;6
141569;6
180192;6
141803;6
117168;6
129078;6
141824;6
116781;6
180181;6
150632;6
160072;6
181675;6
118106;6
129597;6
184527;6
184526;6
180644;6
129674;6
181464;6
184325;6
141442;6
180296;6
130292;6
182025;6
184187;6
143752;6
101680;6
101681;6
101678;6
102243;6
100656;6
143553;6
183356;6
183355;6
141266;6
183573;6
107116;6
179103;6
184327;6
181270;6
184483;6
180974;6
180973;6
142474;6
184057;6
184408;6
184407;6
142224;6
176676;6
141595;6
181365;6
181846;6
183647;6
153112;6
129630;6
182908;6
141443;6
157712;6
117352;6
117189;6
176619;6
176370;6
100661;6
179125;6
100663;6
100664;6
181676;6
100654;6
140212;6
102227;6
114311;6
114433;6
176321;6
117193;6
177386;6
114426;6
182101;6
182346;6
129069;6
183347;6
180705;5
180704;5
180703;5
116630;5
170012;5
116632;5
181332;5
116677;5
116729;5
116659;5
116660;5
116763;5
116679;5
116748;5
116707;5
180434;5
116704;5
116736;5
116737;5
131492;5
102371;5
179816;5
179944;5
116830;5
141429;5
137832;5
150532;5
102119;5
129912;5
102412;5
116601;5
116600;5
165612;5
116692;5
116586;5
180858;5
181808;5
183882;5
116589;5
184358;5
184359;5
116747;5
116727;5
116590;5
116609;5
