GID;Repite
100693;1
101638;1
101639;1
101642;1
101647;1
101648;1
101651;1
101717;1
101719;1
101720;1
101725;1
101921;1
106912;1
106923;1
106924;1
106942;1
106945;1
106946;1
107007;1
107008;1
107009;1
107398;1
107400;1
107413;1
107415;1
107416;1
107463;1
107474;1
107839;1
114234;1
114242;1
114243;1
114265;1
114266;1
114267;1
114272;1
117163;1
117178;1
117179;1
117202;1
124677;1
124681;1
124682;1
124687;1
124688;1
124690;1
124707;1
124709;1
124715;1
124724;1
129473;1
129476;1
129478;1
129483;1
129484;1
129485;1
129486;1
129488;1
129494;1
129496;1
129497;1
129498;1
129499;1
129500;1
129501;1
129502;1
129504;1
129506;1
129511;1
129512;1
129513;1
129514;1
129515;1
129517;1
129521;1
129523;1
129525;1
129526;1
129527;1
129528;1
129529;1
129530;1
129531;1
129532;1
129533;1
129535;1
129539;1
129540;1
129541;1
129543;1
129545;1
129546;1
129547;1
129548;1
129550;1
129551;1
129553;1
129555;1
129556;1
129559;1
129563;1
129564;1
129565;1
129566;1
129567;1
129569;1
129571;1
129573;1
129574;1
129575;1
129576;1
129580;1
129627;1
129642;1
132852;1
134000;1
134001;1
134002;1
134006;1
134007;1
134010;1
134014;1
134021;1
134040;1
134041;1
134042;1
134043;1
134044;1
134045;1
134046;1
134058;1
134063;1
134070;1
134074;1
134083;1
134084;1
134452;1
134512;1
134513;1
134583;1
136473;1
136493;1
136892;1
136912;1
136972;1
138052;1
138054;1
139094;1
139116;1
139127;1
139135;1
139170;1
139180;1
139190;1
141182;1
141183;1
141200;1
141201;1
141239;1
141240;1
141241;1
141242;1
141760;1
141762;1
141796;1
141806;1
141855;1
141857;1
141858;1
141859;1
141860;1
141861;1
141862;1
141863;1
141865;1
141873;1
141874;1
141875;1
141877;1
141878;1
141879;1
141881;1
141889;1
141890;1
141891;1
141892;1
141894;1
141896;1
141900;1
141901;1
141903;1
141904;1
141906;1
141907;1
141908;1
141909;1
141910;1
141911;1
141912;1
141921;1
141922;1
141927;1
141928;1
141930;1
141931;1
141933;1
141934;1
141935;1
141943;1
141946;1
141949;1
141950;1
141951;1
141952;1
141954;1
142146;1
142170;1
142392;1
142393;1
142496;1
142498;1
142509;1
142531;1
142544;1
142574;1
142577;1
145053;1
145072;1
145092;1
146573;1
146712;1
146752;1
148975;1
149392;1
150852;1
154993;1
154994;1
154995;1
156552;1
161392;1
162912;1
163012;1
163172;1
163192;1
164053;1
164652;1
165232;1
166912;1
167792;1
168693;1
170996;1
176254;1
176918;1
176954;1
177313;1
177314;1
177401;1
177402;1
178506;1
178507;1
179029;1
180302;1
180634;1
180760;1
181180;1
181342;1
181374;1
181375;1
181411;1
181437;1
181452;1
181581;1
181614;1
181674;1
181896;1
181897;1
181998;1
182038;1
182283;1
182956;1
182957;1
182971;1
183146;1
183441;1
183553;1
183648;1
183658;1
183904;1
183905;1
183986;1
183999;1
184222;1
184231;1
184232;1
184319;1
184376;1
184377;1
184378;1
184379;1
184380;1
184381;1
