GID;Repite
100498;1
101512;1
101513;1
101541;1
101542;1
101548;1
101552;1
101553;1
101554;1
101577;1
101578;1
101579;1
101581;1
101582;1
101583;1
101584;1
101585;1
101592;1
101596;1
101877;1
101925;1
101926;1
101935;1
106936;1
114404;1
114432;1
114433;1
120653;1
124419;1
124421;1
124422;1
124433;1
124434;1
124931;1
129473;1
129485;1
129490;1
129494;1
129514;1
129519;1
129561;1
129575;1
138706;1
138825;1
141182;1
141183;1
141200;1
141201;1
141239;1
141240;1
141241;1
141242;1
147758;1
159112;1
165093;1
168112;1
173072;1
176593;1
176594;1
176595;1
177340;1
177341;1
177342;1
177487;1
177490;1
179120;1
179609;1
179749;1
179750;1
179751;1
179752;1
179753;1
179755;1
179756;1
179757;1
180227;1
180289;1
180634;1
180873;1
181037;1
181038;1
181226;1
182095;1
182873;1
182880;1
183430;1
183431;1
183451;1
