GID;Repite
100711;1
100712;1
100749;1
102154;1
102157;1
102158;1
102165;1
102172;1
102175;1
102181;1
102182;1
102183;1
102194;1
102261;1
102263;1
107616;1
107697;1
107765;1
113532;1
133873;1
134497;1
134993;1
141555;1
141601;1
141602;1
141603;1
141627;1
141628;1
141629;1
144794;1
157172;1
171653;1
174452;1
176704;1
176706;1
176711;1
176712;1
176713;1
176714;1
176715;1
176716;1
176717;1
177074;1
177076;1
177077;1
177078;1
177079;1
177080;1
177370;1
179022;1
179110;1
179112;1
180401;1
181199;1
181200;1
181201;1
181202;1
181203;1
181273;1
182229;1
182230;1
182257;1
183292;1
183351;1
183512;1
