GID;Repite
101512;1
101515;1
101516;1
101517;1
101530;1
101532;1
101534;1
101536;1
101537;1
101538;1
101561;1
101575;1
101576;1
101577;1
101578;1
101579;1
101581;1
101582;1
101583;1
101585;1
101590;1
101591;1
101592;1
102359;1
102367;1
102368;1
102369;1
102370;1
102381;1
115232;1
124985;1
124988;1
124989;1
124990;1
124991;1
124997;1
125007;1
125008;1
125013;1
125028;1
125036;1
125043;1
125046;1
125047;1
125054;1
125064;1
163532;1
166892;1
175766;1
176344;1
176345;1
176346;1
177304;1
177392;1
177458;1
177459;1
179050;1
179210;1
179822;1
180150;1
180227;1
180923;1
181587;1
181596;1
181938;1
181940;1
182293;1
182339;1
182909;1
182928;1
183071;1
183119;1
183950;1
184376;1
184377;1
184378;1
184379;1
184380;1
184381;1
