GID;Repite
105325;1
105438;1
105508;1
105509;1
105518;1
105688;1
105691;1
114335;1
114345;1
118692;1
124127;1
124128;1
124160;1
124951;1
129081;1
129125;1
129126;1
138425;1
138426;1
138433;1
138452;1
138454;1
138457;1
138458;1
138459;1
138461;1
139094;1
139111;1
141639;1
141768;1
141877;1
141879;1
141925;1
141926;1
142270;1
142592;1
142599;1
142601;1
142603;1
142604;1
142606;1
142608;1
142613;1
142617;1
142621;1
142625;1
142626;1
142630;1
142631;1
142632;1
142633;1
142634;1
142635;1
142639;1
142642;1
142661;1
142662;1
142663;1
142671;1
143412;1
146212;1
146272;1
146332;1
146372;1
146412;1
148975;1
158940;1
161734;1
166112;1
166132;1
173852;1
175482;1
177042;1
177043;1
177068;1
177285;1
177293;1
177294;1
177295;1
179120;1
179121;1
179640;1
179641;1
179642;1
179644;1
179679;1
179680;1
179681;1
179682;1
179683;1
179684;1
179685;1
179686;1
179687;1
179688;1
179689;1
179690;1
179691;1
179692;1
179693;1
179694;1
179695;1
179696;1
179697;1
179699;1
179700;1
179701;1
179702;1
179703;1
179704;1
179705;1
179706;1
179710;1
179711;1
179712;1
179713;1
179715;1
179716;1
179717;1
179718;1
179719;1
179720;1
179927;1
179929;1
180070;1
180241;1
180289;1
180359;1
180368;1
180384;1
180715;1
180920;1
180921;1
181062;1
181063;1
181346;1
181401;1
181625;1
181646;1
181716;1
181827;1
181831;1
182272;1
182306;1
182309;1
182310;1
182311;1
182312;1
182320;1
182850;1
182968;1
183008;1
183344;1
183345;1
183414;1
183416;1
183592;1
183707;1
183991;1
184031;1
184055;1
184061;1
184062;1
184130;1
184334;1
