GID;Repite
100510;1
100512;1
105639;1
105933;1
124607;1
124624;1
124988;1
124997;1
138418;1
138419;1
138420;1
138421;1
138422;1
138442;1
138443;1
138457;1
138490;1
138491;1
138494;1
138497;1
138498;1
138499;1
138500;1
138502;1
138505;1
139092;1
139102;1
139108;1
139110;1
139111;1
139112;1
139116;1
139120;1
139124;1
139125;1
139127;1
139141;1
139153;1
139154;1
139156;1
139157;1
139173;1
139175;1
139180;1
139183;1
139190;1
139193;1
139194;1
139198;1
139199;1
139200;1
139201;1
139202;1
139209;1
139211;1
139212;1
139213;1
139217;1
139224;1
139225;1
139237;1
139238;1
139239;1
139241;1
139242;1
139243;1
139249;1
139250;1
139261;1
139264;1
139265;1
139267;1
139268;1
139269;1
139273;1
139278;1
139280;1
139281;1
139282;1
139289;1
139290;1
140672;1
141052;1
141072;1
141132;1
141133;1
141372;1
141440;1
141444;1
141445;1
141448;1
143613;1
144132;1
144153;1
144172;1
147893;1
147896;1
151712;1
155492;1
160272;1
163552;1
164652;1
175914;1
177293;1
177294;1
177430;1
177431;1
178724;1
178985;1
179105;1
179179;1
179180;1
179232;1
179233;1
179301;1
179755;1
179777;1
179869;1
179870;1
179872;1
180345;1
180735;1
180736;1
180741;1
180882;1
181190;1
181191;1
181210;1
181290;1
181362;1
181507;1
181508;1
181509;1
181511;1
181512;1
181513;1
181518;1
181519;1
181523;1
181524;1
181525;1
181526;1
181536;1
181587;1
181589;1
181590;1
181688;1
181709;1
181710;1
181835;1
181839;1
181840;1
182088;1
182089;1
182091;1
182290;1
182857;1
182858;1
182936;1
182989;1
183047;1
183567;1
183707;1
183807;1
183808;1
183838;1
183986;1
184086;1
184108;1
184136;1
184204;1
184205;1
184239;1
184367;1
184388;1
184405;1
184406;1
184453;1
184454;1
184474;1
184475;1
184501;1
184540;1
184541;1
