GID;Acumulacion_general
176346;6
182296;6
129611;6
102359;6
138762;6
138724;6
138761;6
138796;6
138797;6
183207;6
105556;6
105558;6
137512;6
181993;6
183470;6
181853;6
134642;6
134719;6
134630;6
183425;6
107588;6
107599;6
183463;6
181381;6
181720;6
181704;6
170352;6
170372;6
182920;6
143752;6
124657;6
183585;6
129281;6
164878;6
101524;6
183166;6
129392;6
102205;6
102161;6
115258;6
102195;6
102194;6
102197;6
102169;6
102215;6
174072;6
101564;6
104420;6
104422;6
104380;6
104376;6
104366;6
115758;6
129399;6
101590;6
142214;6
142264;6
142275;6
142244;6
142195;6
183026;6
134182;6
175101;6
181403;6
181404;6
142269;6
179043;6
134368;6
159812;6
107663;6
107664;6
107621;6
180101;6
181467;6
107711;6
177274;6
180401;6
107748;6
180910;6
181105;6
125016;6
125044;6
142211;6
142172;6
180097;6
113872;6
107649;6
183007;6
125036;6
125038;6
181949;6
107640;6
107641;6
107643;6
179170;6
107718;6
163852;6
107665;6
180915;6
180241;6
102413;6
180723;6
115697;6
181250;6
114451;6
100442;6
124721;6
105365;6
180988;6
107642;6
181068;6
181072;6
154772;6
107660;6
181027;6
107662;6
142290;6
176067;6
105345;6
105307;6
115709;6
114470;6
114472;6
119192;6
114456;6
118372;6
114458;6
181784;6
182156;6
101512;6
182293;6
183419;6
183377;6
124766;6
124768;6
133948;6
142251;6
129440;6
129456;6
129217;6
179989;6
154413;6
179993;6
114394;6
177497;6
175492;6
129133;6
117180;6
129104;6
114404;6
114241;6
183366;6
177479;6
114246;6
114315;6
172173;6
180994;6
114328;6
105381;6
105310;6
142437;6
181886;6
100577;6
169712;6
124735;6
124713;6
182953;6
133962;6
183149;6
124962;6
176216;6
180847;6
114527;6
114511;6
114490;6
118832;6
116781;6
183229;6
101661;6
124920;6
183422;6
136832;6
116637;6
116665;6
178809;6
182177;6
182932;6
141633;6
175883;6
141440;6
180770;6
141388;6
141432;6
141389;6
141434;6
141375;6
124742;6
124693;6
177393;6
177458;6
175347;6
141351;6
141486;6
141544;6
141543;6
183611;6
181437;6
146712;6
146752;6
101873;6
124540;6
141472;6
124578;6
176325;6
124398;6
175491;6
124396;6
124473;6
124475;6
124476;6
105247;6
177182;6
177166;6
178175;6
176126;6
124581;6
163753;6
177120;6
124837;6
124142;6
100630;6
125930;6
124439;6
124438;6
124728;6
129529;6
183121;6
142109;6
142078;6
142606;6
183029;6
131093;6
180155;6
180150;6
179154;6
107796;6
179160;6
107447;6
141714;6
183509;6
182254;6
179250;6
183414;6
124435;6
124447;6
125092;6
180256;6
147532;6
124201;6
124234;6
124233;6
124826;6
176947;6
142547;6
181220;6
142517;6
181382;6
177024;6
178830;6
182130;6
183471;6
181826;6
182020;6
180311;6
180627;6
183547;6
105685;6
100611;6
124377;6
183417;6
182119;6
181219;6
101332;6
105438;6
124298;6
141745;6
181717;6
141662;6
141664;6
142551;6
124203;6
124270;6
100711;6
