GID;Repite
100499;1
104353;1
107616;1
107627;1
107628;1
107671;1
107676;1
107680;1
107681;1
107682;1
107683;1
107684;1
107689;1
107690;1
107698;1
109872;1
116619;1
118044;1
118076;1
123094;1
133994;1
134000;1
134001;1
134006;1
134007;1
134010;1
134014;1
134021;1
134040;1
134042;1
134043;1
134044;1
134045;1
134046;1
134058;1
134063;1
134070;1
134074;1
134083;1
134084;1
134117;1
134141;1
134153;1
134182;1
134186;1
134188;1
134189;1
134190;1
134192;1
134193;1
134197;1
134203;1
134215;1
134216;1
134220;1
134221;1
134224;1
134227;1
134229;1
134244;1
134245;1
134246;1
134247;1
134248;1
134249;1
134250;1
134254;1
134262;1
134267;1
134268;1
134272;1
134273;1
134302;1
134435;1
134436;1
134447;1
134448;1
134520;1
134521;1
134523;1
134524;1
134525;1
134526;1
134529;1
134530;1
134533;1
134534;1
134540;1
134554;1
134555;1
134556;1
134565;1
134571;1
134572;1
134578;1
134579;1
134591;1
134593;1
134594;1
134596;1
134597;1
134602;1
134603;1
134734;1
134735;1
134737;1
134740;1
134741;1
134742;1
134751;1
134791;1
134792;1
134810;1
134811;1
134813;1
134814;1
134815;1
134952;1
136779;1
136892;1
136912;1
136972;1
137012;1
137352;1
137412;1
138328;1
138329;1
138330;1
138331;1
138338;1
138340;1
138341;1
138342;1
138349;1
138350;1
138357;1
138359;1
138363;1
138382;1
138395;1
138398;1
138403;1
138404;1
138406;1
138407;1
138721;1
138722;1
138736;1
138741;1
139092;1
139094;1
139096;1
139097;1
139102;1
139116;1
139118;1
139119;1
139120;1
139129;1
139134;1
139135;1
139138;1
139141;1
139149;1
139163;1
139164;1
139165;1
139168;1
139170;1
139173;1
139183;1
139187;1
139188;1
139190;1
139193;1
139198;1
139199;1
139200;1
139201;1
139202;1
139224;1
139237;1
139238;1
139239;1
139241;1
139242;1
139243;1
139264;1
139278;1
139280;1
139281;1
139612;1
140332;1
140352;1
140612;1
140633;1
140672;1
140772;1
141052;1
141072;1
143233;1
143632;1
143872;1
145053;1
145072;1
145092;1
145352;1
147232;1
147272;1
148975;1
149312;1
149552;1
150877;1
152374;1
152392;1
152512;1
153552;1
155333;1
156312;1
158175;1
158412;1
159132;1
160272;1
160298;1
164053;1
164652;1
168352;1
170092;1
170452;1
170472;1
171115;1
171172;1
171853;1
175456;1
176243;1
176245;1
176246;1
176571;1
176652;1
177273;1
177377;1
177441;1
178506;1
178507;1
178724;1
178985;1
179021;1
179105;1
179183;1
179187;1
179227;1
179228;1
179232;1
179233;1
179300;1
179301;1
179316;1
179326;1
179329;1
179828;1
179918;1
180065;1
180105;1
180106;1
180194;1
180234;1
180302;1
180343;1
180345;1
180391;1
180491;1
180495;1
180546;1
180636;1
180637;1
180676;1
180735;1
180736;1
180739;1
180801;1
180882;1
180886;1
180887;1
181176;1
181190;1
181191;1
181285;1
181287;1
181288;1
181411;1
181508;1
181509;1
181511;1
181512;1
181518;1
181519;1
181523;1
181525;1
181529;1
181538;1
181539;1
181592;1
181614;1
181662;1
181663;1
181709;1
181710;1
181794;1
181835;1
181838;1
181851;1
181896;1
181897;1
181904;1
181991;1
181992;1
182038;1
182043;1
182044;1
182046;1
182050;1
182051;1
182111;1
182122;1
182136;1
182137;1
182857;1
182858;1
182859;1
182971;1
183188;1
183295;1
183465;1
183467;1
183468;1
183503;1
183567;1
183603;1
183624;1
183625;1
183706;1
183807;1
183808;1
183809;1
183865;1
183904;1
183905;1
183938;1
183986;1
184001;1
184061;1
184062;1
184109;1
184118;1
184119;1
184135;1
184204;1
184205;1
184304;1
184306;1
184307;1
184308;1
184361;1
184362;1
