GID;Acumulacion_general
134016;6
100498;6
181639;6
181638;6
180376;6
129912;6
124515;6
176125;6
176126;6
179595;6
102085;6
183659;6
124265;6
124264;6
124231;6
183262;6
164893;6
182025;6
181616;6
114413;6
114416;6
114421;6
126004;6
182297;6
124992;6
125048;6
125014;6
177342;6
125988;6
178952;6
181551;6
124209;6
102079;6
138405;6
104353;6
183182;6
179784;6
150632;6
183585;6
180687;6
179884;6
179861;6
104356;6
180256;6
183394;6
141674;6
182296;6
183133;6
104435;6
177295;6
177294;6
138501;6
129350;6
129394;6
152114;6
129423;6
104369;6
147232;6
166872;6
104380;6
183692;6
125044;6
180269;6
105378;6
105310;6
105345;6
105307;6
183517;6
105365;6
105348;6
109032;6
105409;6
124972;6
183006;6
183181;6
180050;6
142290;6
125036;6
125038;6
183005;6
181250;6
129392;6
182332;6
140852;6
183693;6
129411;6
129377;6
179993;6
129170;6
129191;6
124769;6
114511;6
114527;6
124733;6
170996;6
125031;6
181358;6
124720;6
114275;6
183480;6
141738;6
180348;6
142371;6
105338;6
105389;6
183657;6
124732;6
181694;6
142179;6
179043;6
175490;6
177478;6
114244;6
141834;6
141762;6
114245;6
114304;6
114325;6
114307;6
181622;6
177462;6
141911;6
141802;6
141929;6
141803;6
141772;6
183554;6
183555;6
105933;6
105932;6
124688;6
124690;6
124687;6
124730;6
107368;6
107379;6
105236;6
107378;6
141072;6
139099;6
141926;6
180691;6
129141;6
129078;6
129079;6
102213;6
181773;6
102261;6
182008;6
125851;6
115258;6
107374;6
107380;6
107922;6
107357;6
180635;6
102198;6
169392;6
176216;6
102223;6
182346;6
183347;6
179801;6
106978;6
183346;6
183349;6
182154;6
102205;6
102161;6
176325;6
175312;6
100630;6
180327;6
105266;6
124092;6
154619;6
124961;6
124149;6
124462;6
102222;6
124431;6
183071;6
143752;6
105247;6
166692;6
179129;6
107876;6
161872;6
183274;6
116781;6
183229;6
152212;6
175347;6
102365;6
140272;6
183073;6
116682;6
129533;6
101616;6
101624;6
183055;6
183417;6
149312;6
147272;6
159132;6
116665;6
116832;6
180565;6
138653;6
183195;6
180263;6
116741;6
115637;6
158279;6
179160;6
124385;6
124902;6
124084;6
182266;6
124120;6
115649;6
115652;6
101514;6
101562;6
101555;6
101557;6
183367;6
181292;6
176133;6
134755;6
115644;6
124398;6
175491;6
182983;6
166812;6
183368;6
142517;6
105673;6
105639;6
179154;6
101561;6
177127;6
183234;6
174072;6
125272;6
183504;6
180787;6
142588;6
181944;6
146332;6
146372;6
182142;6
149572;6
143674;6
138823;6
183454;6
175883;6
180856;6
179076;6
183472;6
115786;6
181011;6
182932;6
162952;6
105451;6
179299;6
183502;6
183547;6
126134;6
182294;6
180227;6
118013;6
183163;6
141583;6
180334;6
143692;6
141611;6
141610;6
161012;6
181186;6
141587;6
141630;6
100728;6
175792;6
105496;6
105507;6
156392;6
177282;6
182020;6
142078;6
142086;6
141472;6
181796;6
141563;6
141608;6
141616;6
141230;6
141201;6
141199;6
129702;6
129701;6
132016;6
131972;6
160412;6
124837;6
177359;6
101966;6
160512;6
129675;6
138654;6
141234;6
180632;6
141236;6
177511;6
124667;6
141482;6
149932;6
141441;6
124840;6
124662;6
138862;6
141251;6
141238;6
141182;6
141316;6
101883;6
101953;6
101940;6
101941;6
177129;6
177130;6
165634;6
141342;6
141448;6
141196;6
141194;6
101956;6
107155;6
107156;6
111872;6
107153;6
107151;6
141343;6
181204;6
107147;6
107148;6
107149;6
107134;6
107187;6
180490;6
141274;6
175768;6
124439;6
124579;6
124581;6
123997;6
124000;6
163753;6
124435;6
134027;6
183013;6
183040;6
178293;6
100467;6
182984;6
107654;6
107693;6
180105;6
180106;6
100491;5
100451;5
180193;5
181755;5
181001;5
180129;5
143613;5
180915;5
