GID;Acumulacion_general
159312;6
100493;6
100477;6
129210;6
129173;6
129104;6
183823;6
154619;6
180073;6
124880;6
124923;6
124892;6
126004;6
124932;6
181097;6
181096;6
124936;6
129360;6
117193;6
176321;6
176619;6
117189;6
124990;6
125038;6
125036;6
183007;6
100465;6
125044;6
102033;6
102032;6
180925;6
180926;6
184382;6
102038;6
169392;6
179117;6
176325;6
125014;6
125048;6
124991;6
176346;6
116777;6
171953;6
184214;6
116682;6
183647;6
184407;6
184408;6
116590;6
181808;6
116617;6
180855;6
180856;6
124438;6
124439;6
183822;6
124476;6
143718;6
143715;6
143714;6
143713;6
143712;6
143694;6
143693;6
143692;6
141580;6
141631;6
181365;6
124435;6
125004;6
124472;6
124473;6
175491;6
124398;6
124442;6
124443;6
141316;6
129623;6
184193;6
104366;6
153112;6
104395;6
182097;6
104376;6
140852;6
141443;6
141442;6
184190;6
141434;6
183617;6
141547;6
141509;6
183367;6
183368;6
166812;6
125272;6
141471;6
176494;6
179808;6
142099;6
142140;6
142097;6
142096;6
184330;6
142685;6
142675;6
184182;6
184183;6
183029;6
183971;6
183433;6
124317;6
181078;6
142578;6
142575;6
142543;6
142499;6
142534;6
184239;6
184249;6
142505;6
142523;6
142489;6
142488;6
142008;6
182876;6
124379;6
125988;6
125985;6
142025;6
183157;6
180192;6
180193;6
133969;6
183488;6
183487;6
183839;6
156552;6
141929;6
102172;6
102261;6
134488;6
149572;6
169774;6
175032;6
137612;6
138412;6
138462;6
179913;6
179911;6
102198;6
181202;6
181203;6
182346;6
100597;6
180693;6
180696;6
180973;6
115258;6
102161;6
102205;6
182154;6
181200;6
181199;6
102243;6
124264;6
124209;6
124259;6
184220;6
124268;6
100543;6
141820;6
141771;6
141769;6
141749;6
141671;6
141664;6
181654;6
141662;6
141748;6
141663;6
141661;6
180348;6
183618;6
141747;6
141745;6
124158;6
124160;6
179048;6
184366;6
124978;6
124980;6
125021;6
182296;6
124230;6
124201;6
100631;6
100630;6
183394;6
124759;6
124075;6
184053;6
182024;6
141694;6
141691;6
141692;6
141690;6
182121;6
182120;6
182167;6
181696;6
181695;6
141739;6
141740;6
141738;6
180604;6
168492;6
141698;6
180365;6
142473;6
181649;6
181886;6
142463;6
142461;6
142457;6
170996;6
114418;6
181335;6
181250;6
181259;6
115732;6
115734;6
115739;6
180724;6
182279;6
134972;6
100679;6
100684;6
180155;6
183627;6
177483;6
119492;6
114238;6
114269;6
114234;6
179317;6
124854;6
172612;6
181693;6
176789;6
124742;6
179192;6
114251;6
114264;6
114254;6
152953;6
181198;6
126078;6
184224;6
156632;6
183377;6
183419;6
142282;6
142283;6
142371;6
124542;6
125192;6
124809;6
183004;6
147532;6
124807;6
129574;6
129662;6
183073;6
102358;6
138705;6
124572;6
101624;6
183996;6
184378;6
142181;6
166652;6
105195;6
105232;6
183868;6
183869;6
176374;6
138860;6
181704;6
162614;6
138775;6
158774;6
141133;6
141132;6
156672;6
181301;6
138782;6
181975;6
181417;6
138732;6
183055;6
183050;6
183051;6
114511;6
180994;6
183056;6
183052;6
183053;6
183054;6
101612;6
174952;6
181988;6
181987;6
181947;6
181703;6
181725;6
181701;6
166552;6
138810;6
183510;6
138778;6
108212;6
175641;6
107377;6
107365;6
184421;6
107333;6
107334;6
107335;6
107357;6
165652;6
107359;6
129529;6
124508;6
100701;6
129527;6
129476;6
129580;6
129489;6
129534;6
165752;6
107330;6
107299;6
175742;6
179091;6
107293;6
176247;6
107328;6
107325;6
175103;6
175102;6
181430;6
181429;6
107389;6
184125;6
107323;6
107324;6
184090;6
107060;6
182294;6
107059;6
107011;6
107057;6
130652;6
135232;6
107056;6
107075;6
184225;6
105537;6
184398;6
180988;6
180712;6
180711;6
183814;6
181796;6
105409;6
109032;6
105348;6
105365;6
183517;6
181661;6
176126;6
182853;6
183993;6
105381;6
105378;6
162055;6
177393;6
177420;6
109013;6
107459;6
183830;6
101723;6
105451;6
162952;6
105417;6
101920;6
124581;6
124569;6
184087;6
176226;6
184084;6
184085;6
105679;6
160512;6
101966;6
101682;6
101948;6
101879;6
177359;6
101941;6
101940;6
101872;6
105464;6
105453;6
181829;6
181942;6
105450;6
177126;6
183897;6
179782;6
179818;6
179847;6
179985;6
179993;6
129346;6
152114;6
129402;6
125954;6
125041;6
181036;6
125007;6
180375;5
183989;5
124988;5
