GID;Acumulacion_general
142249;6
181407;6
181750;6
180060;6
145852;6
183249;6
142457;6
142461;6
183643;6
181886;6
141715;6
180635;6
107126;6
141698;6
141749;6
180727;6
134367;6
141797;6
100460;6
115649;6
165933;6
115665;6
141760;6
141803;6
141824;6
142000;6
182876;6
134391;6
142008;6
146173;6
184249;6
184239;6
142591;6
142588;6
125174;6
124230;6
124264;6
184220;6
183971;6
183029;6
184183;6
184182;6
142665;6
142096;6
179807;6
184218;6
142071;6
175465;6
175466;6
181250;6
114451;6
115686;6
100344;6
124075;6
124153;6
149572;6
134488;6
169772;6
141547;6
137612;6
134559;6
141366;6
141429;6
141354;6
141396;6
181259;6
184190;6
141442;6
141266;6
176137;6
141237;6
143693;6
143694;6
143712;6
143713;6
143714;6
143715;6
143692;6
180856;6
116617;6
183472;6
100427;6
177474;6
180759;6
180858;6
182015;6
134734;6
134808;6
134782;6
116741;6
116665;6
175366;6
184132;6
180317;6
152212;6
116682;6
116676;6
184229;6
124302;6
181332;6
179129;6
107006;6
184214;6
183229;6
116768;6
181720;6
160152;6
179604;6
116759;6
179603;6
138778;6
179985;6
105345;6
181619;6
179964;6
179965;6
183526;6
179960;6
105307;6
179900;6
105378;6
105330;6
105381;6
105310;6
179801;6
179843;6
183009;6
179783;6
179784;6
114433;6
100559;6
114397;6
179765;6
180698;6
177408;6
179753;6
169392;6
182008;6
182009;6
176619;6
183428;6
176321;6
117193;6
129114;6
103273;6
129078;6
183366;6
100552;6
184185;6
104366;6
184193;6
140852;6
129238;6
129242;6
129244;6
129167;6
129207;6
104395;6
104376;6
129438;6
129201;6
180859;6
102261;6
115258;6
102198;6
102192;6
182101;6
182346;6
183347;6
183346;6
183349;6
181203;6
182154;6
102205;6
102161;6
143752;6
102243;6
102244;6
183089;6
179195;6
183394;6
100630;6
100665;6
182135;6
125985;6
100639;6
114315;6
102236;6
182879;6
143192;6
180252;6
129400;6
129392;6
129397;6
183585;6
129468;6
183166;6
177290;6
182869;6
105657;6
101616;6
177432;6
101564;6
101557;6
167353;6
177433;6
183571;6
129362;6
105417;6
105450;6
126078;6
105433;6
183867;6
176126;6
124581;6
105505;6
124533;6
124534;6
160512;6
181399;6
181255;6
124642;6
182237;6
129674;6
129673;6
180155;6
172932;6
181693;6
172612;6
129568;6
129476;6
175347;6
183826;6
125048;6
125014;6
129529;6
101974;6
129534;6
129515;6
124468;6
175945;6
183657;6
124944;6
114302;6
181097;6
124932;6
125044;6
125036;6
125038;6
124990;6
176346;6
124991;6
124435;6
124438;6
124443;6
124442;6
124398;6
175491;6
114511;6
114527;6
181198;6
124473;6
124472;6
124469;6
124475;6
124476;6
125092;6
183822;6
176325;6
124452;6
183823;6
155616;6
124285;6
124422;6
125272;6
100780;6
129678;6
183368;6
183367;6
181292;6
183923;6
183922;6
183925;6
183412;6
182279;6
115661;6
142279;6
181245;6
100493;6
100501;6
100477;6
176245;5
176246;5
184118;5
107680;5
107683;5
114415;5
179774;5
114416;5
179187;5
183624;5
