GID;Repite
107773;1
118005;1
124598;1
124615;1
124627;1
124643;1
124644;1
134095;1
134097;1
134098;1
134100;1
134101;1
134106;1
134110;1
134111;1
134113;1
134117;1
134118;1
134120;1
134122;1
134129;1
134130;1
134131;1
134132;1
134136;1
134138;1
134141;1
134142;1
134143;1
134144;1
134145;1
134146;1
134152;1
134153;1
134156;1
134159;1
134160;1
134162;1
134165;1
134166;1
134170;1
134171;1
134178;1
134182;1
134186;1
134188;1
134189;1
134190;1
134192;1
134435;1
134436;1
134447;1
134448;1
134634;1
134639;1
134641;1
134642;1
134646;1
134647;1
134648;1
134652;1
134654;1
134661;1
134684;1
134686;1
134691;1
134725;1
135452;1
136779;1
137012;1
137333;1
137412;1
138834;1
138883;1
138884;1
139452;1
139553;1
140633;1
140772;1
141855;1
141890;1
141891;1
141892;1
141894;1
141895;1
141896;1
141943;1
141944;1
142873;1
143233;1
143632;1
143694;1
143713;1
143872;1
149552;1
150877;1
155333;1
158801;1
165252;1
169112;1
169132;1
170312;1
171712;1
173272;1
173332;1
175730;1
176240;1
176329;1
176510;1
176511;1
176524;1
176565;1
176570;1
176571;1
177382;1
177446;1
177447;1
178829;1
179065;1
179257;1
179260;1
180390;1
180439;1
180492;1
180671;1
181456;1
181837;1
181853;1
181854;1
181900;1
181901;1
181902;1
181904;1
182111;1
182122;1
182136;1
182137;1
182253;1
182254;1
183016;1
183017;1
183018;1
183019;1
183469;1
183594;1
183595;1
183856;1
183857;1
183858;1
183859;1
183860;1
183861;1
183979;1
184042;1
184043;1
184044;1
184045;1
184222;1
184373;1
184374;1
184399;1
184400;1
184401;1
184410;1
184424;1
184446;1
184499;1
