GID;Acumulacion_general
181886;6
141719;6
142462;6
141698;6
101614;6
181846;6
183704;6
105450;6
162952;6
181937;6
142461;6
124624;6
140272;6
183073;6
124886;6
175945;6
124961;6
124923;6
183657;6
184132;6
125004;6
155616;6
116665;6
152212;6
116699;6
175366;6
181944;6
142640;6
114460;6
181784;6
124579;6
124581;6
101624;6
184295;6
184296;6
183366;6
114433;6
114435;6
179031;6
101572;6
180851;6
182294;6
180973;6
180644;6
129674;6
180167;6
180155;6
183394;6
125988;6
180583;6
114511;6
114527;6
102227;6
102223;6
182346;6
183347;6
183933;6
179117;6
114465;6
142620;6
184183;6
142163;6
181335;6
114430;6
142096;6
129607;6
141442;6
183617;6
141434;6
114470;6
184190;6
184106;6
133873;6
183346;6
183349;6
102236;6
182154;6
102205;6
102161;6
115258;6
180696;6
184085;6
184084;6
105639;6
177432;6
177433;6
179179;6
102198;6
181294;6
102261;6
129662;6
101557;6
141157;6
143714;6
143715;6
124075;6
180724;6
131974;6
184229;6
116672;6
180140;6
180332;6
184214;6
116736;6
116841;6
180363;6
116753;6
116768;6
183526;6
116813;6
124932;6
104366;6
105657;6
115720;6
181259;6
181250;6
141237;6
143693;6
143694;6
143712;6
143713;6
125048;6
125014;6
166452;6
118086;6
181183;6
101916;6
169392;6
129114;6
129078;6
180856;6
180855;6
116617;6
183234;6
143718;6
181365;6
180193;6
133994;6
176137;6
175401;6
101714;6
129515;6
100630;6
177369;6
184193;6
104376;6
183046;6
184054;6
141631;6
141593;6
143692;6
176479;6
116647;6
124936;6
181098;6
117189;6
176370;6
176321;6
117193;6
134391;6
129533;6
101974;6
101888;6
124264;6
181693;6
178948;6
172612;6
124766;6
134734;6
183585;6
180665;6
176788;6
176789;6
124698;6
178348;6
184219;6
177391;6
138778;6
129476;6
105378;6
176374;6
124231;6
124201;6
184220;6
179963;6
179881;6
179847;6
134452;6
129380;6
129382;6
179049;6
105616;6
175347;6
101872;6
183434;6
129529;6
129534;6
129397;6
180252;6
179753;6
181626;6
181240;6
183472;6
129423;6
105505;6
183419;6
183377;6
184243;6
124823;6
174952;6
101612;6
124520;6
142587;6
142291;6
184289;6
154953;6
182876;6
142485;6
183619;6
180060;6
101563;6
105507;5
183827;5
142569;5
142547;5
142581;5
142580;5
142579;5
147532;5
124787;5
125192;5
124809;5
124828;5
142044;5
141875;5
176995;5
129350;5
124710;5
183548;5
179763;5
179818;5
179891;5
129221;5
124702;5
182269;5
165072;5
