GID;Acumulacion_general
129466;6
181591;6
100630;6
182887;6
179117;6
100631;6
142534;6
150613;6
174952;6
101612;6
134603;6
101624;6
183814;6
141547;6
179303;6
141698;6
141552;6
129419;6
134593;6
134597;6
181036;6
107922;6
140852;6
107868;6
104376;6
181846;6
141434;6
101940;6
126004;6
143692;6
104366;6
143693;6
143694;6
125041;6
141820;6
105378;6
143712;6
143713;6
143714;6
143715;6
105381;6
105310;6
106920;6
143718;6
141769;6
101941;6
101678;6
184190;6
141771;6
182890;6
141583;6
141442;6
142578;6
124936;6
108212;6
180193;6
181098;6
182293;6
101590;6
182294;6
181096;6
129410;6
105505;6
176226;6
105417;6
125985;6
105450;6
124932;6
141645;6
125988;6
182243;6
142474;6
107369;6
181626;6
176769;6
176768;6
154619;6
154632;6
124961;6
124892;6
124923;6
100679;6
101662;6
183394;6
124905;6
182346;6
126016;6
102243;6
175945;6
105365;6
158652;6
141613;6
175946;6
124268;6
184220;6
100477;6
142461;6
124264;6
124230;6
182154;6
102205;6
102161;6
115258;6
166012;6
138324;6
141632;6
181259;6
180231;6
181250;6
182279;6
180724;6
115739;6
176479;6
183234;6
184053;6
102198;6
105933;6
184288;6
102261;6
124075;6
176619;6
181337;6
114369;6
129104;6
141749;6
101681;6
177474;6
182332;6
181202;6
138819;6
175371;6
124980;6
184243;6
176126;6
184289;6
181720;6
184312;6
114435;6
179160;6
179847;6
181123;6
101667;6
124569;6
176574;6
183366;6
124581;6
182876;6
114527;6
183053;6
181198;6
180155;6
126078;6
135252;6
142008;6
141559;6
141558;6
130652;6
142543;6
142575;6
183052;6
180348;6
114328;6
114511;6
141580;6
180268;6
142457;6
100493;6
101872;6
100439;6
100543;6
179985;6
179876;6
104395;6
100487;6
141196;6
179513;6
180627;6
179299;6
184214;6
184121;6
101936;6
184122;6
124629;6
129423;6
183054;6
179782;6
124572;6
129360;6
181755;6
124662;6
124642;6
183312;6
172612;6
124854;6
176505;6
179317;6
124807;6
147532;6
183004;6
176788;6
176789;6
134197;6
134391;6
184366;6
125044;6
183007;6
125036;6
124991;6
125048;6
125014;6
125004;6
182296;6
125021;6
169774;6
176383;5
184239;5
141418;5
183617;5
141429;5
