GID;Repite
100656;1
102048;1
102163;1
105631;1
105678;1
105685;1
105686;1
105688;1
105689;1
107158;1
107410;1
107443;1
107444;1
107446;1
107447;1
107454;1
107473;1
107504;1
107627;1
107671;1
107684;1
117163;1
117171;1
117178;1
117179;1
117202;1
117208;1
117912;1
121518;1
129119;1
133898;1
133899;1
133900;1
133901;1
133907;1
133908;1
133909;1
133910;1
133956;1
133988;1
134006;1
134209;1
134210;1
134211;1
134258;1
134261;1
134269;1
134297;1
137072;1
137074;1
137075;1
137076;1
137092;1
142071;1
142146;1
142170;1
142395;1
150172;1
152252;1
163832;1
168352;1
172352;1
175448;1
175736;1
176241;1
176243;1
176245;1
176246;1
176681;1
176682;1
176683;1
176684;1
177030;1
177031;1
177311;1
177360;1
177361;1
177384;1
177429;1
179021;1
179532;1
179667;1
179668;1
179669;1
179813;1
179983;1
179984;1
179986;1
179987;1
179989;1
179990;1
179991;1
179992;1
179994;1
179995;1
179996;1
179998;1
180243;1
180350;1
180973;1
181187;1
181285;1
181529;1
181803;1
182311;1
182319;1
183140;1
183984;1
183985;1
184118;1
184119;1
184191;1
184217;1
184357;1
184429;1
184493;1
184517;1
184518;1
184519;1
184520;1
184521;1
184522;1
184523;1
184524;1
184526;1
184527;1
