GID;Repite
107427;1
107447;1
107507;1
107576;1
107843;1
107844;1
107845;1
107852;1
107858;1
107859;1
107866;1
107867;1
107870;1
107871;1
107872;1
107873;1
107876;1
107877;1
107878;1
107879;1
107880;1
107890;1
107891;1
107893;1
107895;1
134095;1
134097;1
134098;1
134113;1
134122;1
134129;1
134130;1
134156;1
134159;1
134162;1
134171;1
134792;1
134815;1
137333;1
138418;1
138419;1
138420;1
138421;1
138442;1
138497;1
138498;1
138499;1
138500;1
138539;1
138566;1
138567;1
138568;1
138569;1
138588;1
138589;1
138590;1
139553;1
141567;1
142873;1
147272;1
149312;1
151013;1
151712;1
156312;1
159132;1
169112;1
170312;1
171712;1
175375;1
175433;1
175434;1
175436;1
175694;1
175696;1
176510;1
176511;1
176565;1
176859;1
176860;1
176861;1
179124;1
179316;1
180113;1
180387;1
180390;1
181656;1
181805;1
181854;1
181952;1
183018;1
183138;1
183139;1
183637;1
183638;1
183800;1
183982;1
