GID;Acumulacion_general
100498;6
143715;6
143718;6
105365;6
176619;6
176321;6
180296;6
117193;6
176215;6
143692;6
183472;6
147896;6
129218;6
143693;6
129674;6
143694;6
143712;6
179129;6
146712;6
106978;6
100543;6
179117;6
162412;6
129607;6
147755;6
180644;6
147756;6
147758;6
104395;6
147759;6
154995;6
141442;6
184194;6
104376;6
182097;6
104436;6
139237;6
104375;6
124075;6
124140;6
125174;6
124173;6
124264;6
141467;6
102092;6
183296;6
138778;6
102086;6
141363;6
184151;6
183368;6
183367;6
124435;6
124443;6
134492;6
124442;6
124398;6
180252;6
129400;6
129468;6
175491;6
124396;6
124473;6
124472;6
124475;6
179262;6
129411;6
129389;6
182332;6
124476;6
157052;6
176325;6
134808;6
142640;6
184183;6
142685;6
179807;6
184191;6
181945;6
155752;6
181355;6
142536;6
142490;6
142534;6
142656;6
124923;6
181098;6
125036;6
125038;6
125048;6
125014;6
125021;6
102033;6
158032;6
125026;6
177340;6
177342;6
180155;6
183394;6
125988;6
179049;6
181365;6
183073;6
101706;6
101707;6
149572;6
118832;6
156034;6
184128;6
183826;6
182077;6
182078;6
182079;6
118038;6
118086;6
169392;6
178059;6
135232;6
181198;6
129580;6
124767;6
129104;6
184030;6
184031;6
124766;6
125851;6
124680;6
170472;6
124735;6
176789;6
181693;6
178948;6
172612;6
125192;6
181487;6
116671;6
175347;6
181626;6
124662;6
124642;6
180856;6
129167;6
129534;6
116735;6
183052;6
183055;6
124538;6
176125;6
176126;6
124581;6
181815;6
141824;6
141929;6
182926;6
184198;6
183057;6
183867;6
162952;6
134391;6
129574;6
141749;6
101914;6
143713;6
143714;6
129124;6
141237;6
141251;6
102231;6
141240;6
141200;6
141242;6
141239;6
141183;6
141182;6
141201;6
179160;6
100500;6
184179;6
181382;6
141738;6
141194;6
141241;6
183618;6
179876;6
179881;6
181591;6
142457;6
142461;6
181886;6
181598;6
179891;6
183569;6
102261;6
141248;6
160652;6
105330;6
133994;6
105381;6
105310;6
180192;6
114386;6
114465;6
105345;6
183339;6
105307;6
141157;6
141154;6
141597;5
100494;5
176133;5
181437;5
167292;5
176703;5
177488;5
170392;5
134621;5
183578;5
183579;5
183580;5
138563;5
138557;5
138555;5
138559;5
138558;5
138561;5
138560;5
134624;5
134718;5
138446;5
138447;5
138448;5
138449;5
138707;5
138647;5
138422;5
138450;5
138455;5
138453;5
138454;5
177295;5
177293;5
129402;5
134623;5
134650;5
134633;5
134626;5
177024;5
177294;5
138457;5
134625;5
134615;5
134680;5
134659;5
183522;5
100302;5
183523;5
134620;5
134645;5
134676;5
134678;5
135312;5
134679;5
134594;5
158953;5
134597;5
134596;5
134533;5
134555;5
175456;5
134556;5
155798;5
100344;5
141575;5
181375;5
138452;5
101721;5
176574;5
125797;5
129032;5
101565;5
101561;5
101514;5
166892;5
101562;5
101563;5
182229;5
129524;5
129532;5
129499;5
116625;5
134755;5
134781;5
180068;5
159853;5
134782;5
181628;5
134765;5
141630;5
180220;5
177026;5
129515;5
102227;5
182100;5
114511;5
114527;5
134033;5
134034;5
134035;5
181571;5
181722;5
134031;5
134032;5
183747;5
183748;5
177479;5
114246;5
183366;5
181755;5
133914;5
142753;5
141334;5
141296;5
180504;5
180486;5
180512;5
141313;5
181773;5
141368;5
141412;5
124893;5
124970;5
124936;5
124471;5
142038;5
173632;5
124934;5
183548;5
105450;5
180627;5
105641;5
105639;5
177430;5
177431;5
118592;5
141426;5
105657;5
180651;5
105655;5
107821;5
124990;5
176346;5
179818;5
115681;5
141976;5
141990;5
142301;5
141993;5
141995;5
141992;5
142300;5
179310;5
179058;5
124807;5
147532;5
181944;5
184053;5
142278;5
142181;5
142029;5
142030;5
179964;5
179985;5
142058;5
142064;5
180149;5
182876;5
141974;5
142066;5
105348;5
109032;5
105409;5
124597;5
141429;5
102067;5
146173;5
102055;5
141369;5
183029;5
107116;5
107103;5
175427;5
107104;5
183572;5
107105;5
183574;5
183573;5
107040;5
107108;5
107109;5
107044;5
107048;5
153073;5
175692;5
107045;5
107110;5
107111;5
107046;5
107112;5
107047;5
180071;5
107086;5
107087;5
107029;5
107088;5
180552;5
107030;5
107090;5
107091;5
107031;5
107092;5
107032;5
107033;5
107093;5
107094;5
180238;5
180233;5
107034;5
107097;5
107035;5
107098;5
107036;5
107037;5
107099;5
107100;5
107018;5
176823;4
181736;4
182102;4
176825;4
176826;4
176829;4
176830;4
176831;4
176832;4
176833;4
176834;4
176835;4
176880;4
176941;4
176942;4
176943;4
176944;4
176945;4
176946;4
176947;4
176948;4
176949;4
176950;4
176951;4
176952;4
176953;4
176954;4
176955;4
176956;4
176957;4
176958;4
176959;4
101920;4
101891;4
181913;4
176960;4
176961;4
176962;4
176963;4
176964;4
176965;4
176968;4
176966;4
176969;4
176970;4
176971;4
176972;4
176973;4
176974;4
176975;4
101949;4
176976;4
176977;4
176978;4
176979;4
176980;4
180837;4
176982;4
176983;4
177090;4
177091;4
177092;4
177093;4
183944;4
180588;4
180589;4
177096;4
177097;4
177098;4
177099;4
177100;4
177101;4
181079;4
177103;4
177104;4
177105;4
177106;4
177107;4
177108;4
177109;4
177110;4
177111;4
177112;4
180249;4
116679;4
116748;4
116707;4
180434;4
184214;4
116704;4
116736;4
116737;4
131492;4
179816;4
116841;4
116781;4
116813;4
116705;4
116741;4
116714;4
173212;4
184206;4
116663;4
116712;4
130272;4
116711;4
176524;4
116665;4
159872;4
180605;4
116699;4
180703;4
116630;4
170012;4
116632;4
116659;4
116660;4
181850;4
181807;4
169352;4
172892;4
172893;4
116633;4
116634;4
116651;4
116636;4
116637;4
116580;4
116609;4
116610;4
180702;4
180700;4
180701;4
180705;4
180706;4
180704;4
116591;4
116592;4
116647;4
116602;4
177113;4
177114;4
177115;4
177116;4
177117;4
177118;4
177119;4
177120;4
177121;4
177122;4
177123;4
177124;4
134299;4
172112;4
182302;4
134239;4
134202;4
181905;4
184111;4
180392;4
134241;4
134297;4
134210;4
134209;4
134269;4
134261;4
134211;4
134270;4
182123;4
134214;4
101523;4
101520;4
101524;4
101618;4
101620;4
134213;4
134212;4
134298;4
134219;4
134266;4
134300;4
176267;4
183484;4
183483;4
183485;4
183870;4
183487;4
183488;4
180371;4
177086;4
180428;4
101527;4
180427;4
137074;4
137072;4
137075;4
137076;4
137092;4
134258;4
134284;4
180276;4
176512;4
179181;4
181636;4
179182;4
159832;4
155819;4
134285;4
102371;4
134293;4
134291;4
134257;4
134256;4
173452;4
183481;4
183482;4
134249;4
170092;4
171772;4
176236;4
176237;4
180590;4
180591;4
176238;4
180592;4
140272;4
179209;4
183489;4
161433;4
180593;4
183491;4
183838;4
180298;4
134289;4
140612;4
139612;4
134197;4
134272;4
180491;4
134273;4
134220;4
134224;4
134267;4
183072;4
134268;4
134221;4
134216;4
134215;4
134254;4
137352;4
134250;4
134246;4
134245;4
134262;4
134203;4
180198;4
180391;4
180194;4
183865;4
179227;4
177273;4
180343;4
134244;4
134193;4
134227;4
134229;4
180546;4
177125;4
177126;4
177127;4
177128;4
177252;4
177129;4
177130;4
177131;4
177132;4
183495;4
177134;4
177135;4
177157;4
181766;4
177158;4
177159;4
182136;4
134117;4
181904;4
134248;4
134247;4
177160;4
177161;4
177162;4
177163;4
177164;4
177165;4
177166;4
181765;4
177167;4
177168;4
177169;4
177170;4
177171;4
177172;4
177173;4
177174;4
177175;4
177176;4
177177;4
177178;4
177179;4
177180;4
177181;4
177182;4
177183;4
181600;4
183958;4
181603;4
177184;4
177185;4
177186;4
177187;4
177188;4
177189;4
177190;4
177191;4
177192;4
177194;4
177193;4
183957;4
180946;4
138508;4
138591;4
138529;4
182063;4
182059;4
182058;4
138574;4
138575;4
138576;4
182068;4
182064;4
138535;4
114317;4
114321;4
182067;4
138512;4
138514;4
138596;4
181320;4
181299;4
181298;4
182149;4
182071;4
114298;4
114299;4
176221;4
176222;4
114306;4
183540;4
138562;4
138570;4
138571;4
138573;4
182069;4
138587;4
179548;4
183219;4
184022;4
114369;4
177474;4
184023;4
184024;4
114451;4
183464;4
181449;4
181450;4
183208;4
181840;4
139222;4
155517;4
181458;4
182226;4
139289;4
181290;4
181893;4
181457;4
163552;4
139211;4
182989;4
139212;4
171472;4
171473;4
181515;4
181506;4
181521;4
139290;4
183047;4
181793;4
139207;4
181839;4
183246;4
183245;4
183226;4
183225;4
183243;4
183224;4
183244;4
183794;4
181964;4
139273;4
181507;4
139217;4
139261;4
181513;4
181524;4
181526;4
139213;4
181537;4
139255;4
139270;4
139271;4
139253;4
139283;4
139232;4
139234;4
183478;4
183479;4
183751;4
138402;4
138406;4
141443;4
153112;4
139254;4
182290;4
181210;4
139225;4
139267;4
182936;4
155492;4
144172;4
181536;4
139265;4
139269;4
139268;4
184136;4
144153;4
139249;4
139250;4
139282;4
181519;4
179105;4
181525;4
139202;4
139201;4
181518;4
139242;4
139243;4
139199;4
139200;4
181838;4
139241;4
178724;4
180345;4
180882;4
138382;4
138404;4
125931;4
138407;4
139209;4
181523;4
181512;4
178985;4
181509;4
181508;4
139278;4
139281;4
139280;4
138363;4
139238;4
140672;4
139264;4
139198;4
181835;4
139239;4
138357;4
139224;4
182857;4
182858;4
183567;4
182859;4
181511;4
138349;4
138398;4
138395;4
184001;4
124109;4
183809;4
138336;4
183980;4
181788;4
181194;4
181195;4
141490;4
152374;4
152392;4
138338;4
138403;4
138340;4
177377;4
125936;4
138341;4
138342;4
182844;4
138359;4
138330;4
138329;4
138328;4
138331;4
138374;4
180594;4
183550;4
183549;4
138351;4
177376;4
124416;4
183680;4
138399;4
124415;4
138397;4
138396;4
183938;4
138350;4
138388;4
138386;4
142096;4
138385;4
182349;4
180783;4
147032;4
141460;4
141517;4
138384;4
138383;4
183971;4
124451;4
124452;4
124459;4
124478;4
124460;4
124461;4
124463;4
124464;4
124462;4
124466;4
138373;4
181244;4
124429;4
124430;4
124431;4
124432;4
184159;4
138389;4
142564;4
142562;4
138391;4
180153;4
180942;4
142584;4
138392;4
138360;4
124468;4
124482;4
129529;4
129535;4
138347;4
138361;4
138362;4
138322;4
138358;4
138326;4
184083;4
138327;4
138324;4
138376;4
138377;4
181075;4
177506;4
177362;4
177363;4
181073;4
182288;4
182287;4
138371;4
177329;4
177328;4
177327;4
138365;4
138368;4
138364;4
124741;4
140792;4
177326;4
177325;4
184048;4
183810;4
138312;4
180838;4
129673;4
129662;4
179696;4
150552;4
165192;4
138316;4
138317;4
175377;4
178686;4
129304;4
183359;4
129283;4
129343;4
134735;4
134736;4
134740;4
177441;4
179326;4
124572;4
183705;4
183610;4
124534;4
124533;4
183054;4
134741;4
134742;4
179642;4
182321;4
183188;4
124512;4
183704;4
124560;4
124514;4
134813;4
171853;4
134814;4
134815;4
134792;4
141942;4
141895;4
179316;4
151013;4
156312;4
149312;4
147272;4
159132;4
134737;4
178175;4
160298;4
180495;4
180676;4
134734;4
183186;4
134823;4
141796;4
141768;4
180687;4
183187;4
134824;4
134747;4
134791;4
179329;4
183906;4
183907;4
107504;4
150172;4
107454;4
180243;4
134751;4
181803;4
107410;4
182044;4
182046;4
182051;4
182050;4
175736;4
183984;4
183985;4
107447;4
107446;4
163832;4
107473;4
107444;4
107443;4
181957;4
107406;4
107442;4
166252;4
107441;4
107461;4
169752;4
107459;4
107489;4
107488;4
107430;4
107487;4
181667;4
107397;4
107439;4
107404;4
109012;4
109013;4
182262;4
182254;4
107437;4
177498;4
107501;4
107500;4
177418;4
107405;4
107440;4
107499;4
107498;4
181712;4
107497;4
107496;4
107392;4
107505;4
107494;4
107472;4
107493;4
183276;4
107471;4
182043;4
134810;4
134811;4
183295;4
134771;4
181296;4
184039;4
134822;4
134743;4
183211;4
183209;4
183210;4
134797;4
107492;4
107434;4
167052;4
182198;4
107431;4
169592;4
107491;4
107429;4
177417;4
107486;4
107485;4
107427;4
107426;4
107484;4
107483;4
107482;4
134800;4
107425;4
177398;4
182202;4
182203;4
107479;4
179251;4
179250;4
176130;4
177399;4
177400;4
107419;4
177401;4
179029;4
138054;4
138052;4
167792;4
107398;4
177402;4
107416;4
107422;4
107421;4
107463;4
107474;4
183999;4
107415;4
107400;4
177314;4
177313;4
107413;4
177416;4
177403;4
134801;4
179917;4
183185;4
177404;4
173592;4
107468;4
107467;4
133632;4
173812;4
107455;4
107395;4
182201;4
177405;4
177406;4
182975;4
177407;4
177408;4
105294;4
134784;4
175312;4
105274;4
129244;4
129221;4
129207;4
134785;4
134763;4
137592;4
134772;4
138133;4
134796;4
180093;4
107657;4
179167;4
107623;4
181070;4
107653;4
107654;4
180094;4
107650;4
179731;4
111832;4
107642;4
181068;4
181072;4
107649;4
181949;4
107640;4
107641;4
107643;4
179170;4
107718;4
179171;4
180099;4
180100;4
173992;4
107715;4
107716;4
107712;4
107713;4
107719;4
179174;4
158572;4
180939;4
180124;4
179173;4
107708;4
107709;4
165734;4
172352;4
179190;4
182851;4
107691;4
107375;4
129238;4
183961;4
179178;4
107699;4
107700;4
180103;4
107703;4
166992;4
107632;4
107693;4
120174;4
165812;4
107367;4
107370;4
175394;4
180027;4
177438;4
179000;4
107378;4
107377;4
107376;4
179112;4
184149;4
107765;4
107764;4
107761;4
107762;4
175336;4
107759;4
107760;4
156413;4
107748;4
177349;4
177350;4
179086;4
180910;4
181105;4
177348;4
179921;4
177346;4
107754;4
181580;4
107530;4
179113;4
107531;4
107532;4
107507;4
107556;4
107557;4
107506;4
158432;4
179094;4
107567;4
107508;4
107565;4
107562;4
107563;4
107564;4
180646;4
107561;4
179114;4
179115;4
179116;4
180595;4
179305;4
179303;4
180670;4
179109;4
107574;4
107521;4
179304;4
107579;4
107580;4
107555;4
107858;4
107879;4
175434;4
107867;4
107859;4
107890;4
183139;4
183138;4
107866;4
179124;4
107864;4
107865;4
107856;4
107883;4
107868;4
107869;4
107884;4
107861;4
107885;4
107862;4
180868;4
178830;4
177049;4
177050;4
182204;4
177051;4
177053;4
177054;4
180306;4
180797;4
177072;4
177077;4
181349;4
177079;4
177080;4
177082;4
134534;4
176798;4
176799;4
176800;4
176801;4
176802;4
182018;4
182094;4
176803;4
176804;4
176805;4
176806;4
180565;4
176807;4
176808;4
180209;4
176810;4
100806;4
100807;4
176135;4
100809;4
100804;4
100805;4
175767;4
176811;4
107059;4
107060;4
176812;4
176813;4
176814;4
176815;4
176816;4
179002;4
176818;4
176819;4
176820;4
181997;4
171552;4
101918;4
183812;4
181125;4
107025;4
107083;4
107026;4
183983;4
107084;4
107028;4
107049;4
107050;4
107051;4
107052;4
181668;4
181669;4
181670;4
107056;4
107057;4
107011;4
107069;4
107070;4
107071;4
107072;4
107073;4
107074;4
107075;4
107076;4
107023;4
107079;4
107080;4
107082;4
180679;4
138719;3
