GID;Acumulacion_general
124642;6
183131;6
105345;6
116741;6
125985;6
126004;6
105310;6
114527;6
142249;6
126073;6
183826;6
124720;6
176133;6
134755;6
142457;6
101940;6
184081;6
184080;6
184079;6
114300;6
114511;6
170996;6
124767;6
182332;6
181796;6
181624;6
184007;6
124732;6
181693;6
178948;6
172612;6
124727;6
124766;6
181198;6
183619;6
142405;6
116647;6
114315;6
184082;6
156034;6
182296;6
183472;6
125021;6
125004;6
125044;6
125036;6
124680;6
124735;6
124682;6
124992;6
125048;6
184065;6
184070;6
184069;6
184068;6
141617;6
180856;6
184078;6
184077;6
141634;6
183366;6
177479;6
114246;6
125014;6
134719;6
142445;6
124936;6
124932;6
175945;6
102371;6
134578;6
175946;6
154619;6
129389;6
129382;6
129214;6
129209;6
129448;6
129104;6
184030;6
184031;6
129427;6
129380;6
177487;6
114404;6
114433;6
180583;6
182142;6
140272;6
124469;6
124475;6
124435;6
124394;6
124443;6
124442;6
124398;6
175491;6
184102;6
184103;6
181784;6
183166;6
182084;6
183361;6
105433;6
114398;6
182022;6
114430;6
129400;6
184089;6
184096;6
124662;6
141442;6
179117;6
139237;6
181115;6
181114;6
181335;6
181337;6
184100;6
184101;6
175401;6
101916;6
183368;6
184097;6
184099;6
184098;6
183933;6
181250;6
184075;6
180644;6
115694;6
129674;6
114441;6
175912;6
150552;6
141434;6
184088;6
179881;6
133994;6
181832;6
182985;6
142685;6
180193;6
142074;6
183518;6
142078;6
115758;6
129476;6
167292;6
184095;6
184094;6
183367;6
172132;6
100701;6
166812;6
181292;6
125272;6
142588;6
181945;6
179818;6
142575;6
158940;6
180787;6
183971;6
180192;6
172452;6
183054;6
183053;6
124503;6
180745;6
180744;6
178952;6
124512;6
124563;6
180799;6
102261;6
134484;6
183748;6
183296;6
107323;6
124837;6
107315;6
138778;6
177408;6
141928;6
115661;6
177432;6
177433;6
180687;6
124822;6
180635;6
124581;6
176125;6
176126;6
124264;6
104395;6
143272;6
134482;6
181328;6
134392;6
179048;6
134365;6
129529;6
170452;6
180915;6
180348;6
134241;6
183329;6
138813;6
124807;6
181399;6
181400;6
183932;6
107366;6
107369;6
183394;6
107368;6
124117;6
107367;6
107370;6
175394;6
