GID;Repite
104353;1
104356;1
104361;1
104362;1
104363;1
104364;1
104375;1
104383;1
104384;1
104385;1
104408;1
104410;1
104417;1
104418;1
104419;1
104420;1
104422;1
104428;1
104435;1
107011;1
107026;1
107028;1
107049;1
107050;1
107051;1
107052;1
107056;1
107057;1
107059;1
107060;1
107084;1
107362;1
107363;1
107365;1
107366;1
107367;1
107368;1
107369;1
107370;1
107375;1
107376;1
107377;1
107378;1
107731;1
107843;1
107844;1
107845;1
107852;1
107870;1
107871;1
107872;1
107873;1
107876;1
107877;1
107878;1
107891;1
107893;1
107895;1
112872;1
114307;1
114308;1
114309;1
114310;1
114325;1
114327;1
114328;1
114465;1
124624;1
139933;1
145352;1
147232;1
150392;1
150393;1
153033;1
175433;1
175436;1
175694;1
176493;1
176572;1
176752;1
176753;1
176754;1
176755;1
176756;1
176758;1
176759;1
176760;1
176761;1
176762;1
177006;1
177289;1
177438;1
177481;1
179000;1
179123;1
179148;1
180027;1
180113;1
180992;1
180995;1
180997;1
181531;1
181668;1
181669;1
181670;1
181742;1
181773;1
181805;1
181952;1
183088;1
183133;1
183390;1
183637;1
183638;1
183697;1
183698;1
183699;1
183700;1
183701;1
183702;1
183800;1
183813;1
183983;1
184032;1
184033;1
184034;1
184035;1
184036;1
184037;1
184038;1
184039;1
184040;1
184046;1
184050;1
184051;1
