GID;Acumulacion_general
125985;6
125988;6
183394;6
126123;6
116671;6
175347;6
146712;6
129574;6
129674;6
129673;6
181840;6
134808;6
129534;6
116741;6
116665;6
116660;6
181850;6
181807;6
169352;6
175366;6
116647;6
129656;6
182332;6
180856;6
116676;6
140272;6
141157;6
183569;6
180296;6
141320;6
183073;6
102371;6
102277;6
116692;6
101678;6
116691;6
116735;6
116694;6
180644;6
179117;6
184001;6
141434;6
141442;6
176494;6
142113;6
142685;6
183971;6
182928;6
166132;6
181945;6
180787;6
142543;6
142575;6
101872;6
101881;6
101941;6
160512;6
182923;6
142542;6
181199;6
114453;6
114452;6
114451;6
114456;6
180583;6
114397;6
177482;6
114240;6
180993;6
138778;6
183296;6
138813;6
183323;6
125174;6
124160;6
115663;6
164878;6
129347;6
175358;6
115788;6
183825;6
183931;6
114449;6
181115;6
181114;6
180874;6
181292;6
125272;6
183368;6
183367;6
124319;6
184151;6
124240;6
124264;6
183180;6
124231;6
124201;6
183311;6
124149;6
124230;6
124206;6
124475;6
124476;6
124435;6
124439;6
124405;6
117154;6
117205;6
166812;6
181913;6
116781;6
120252;6
183229;6
142008;6
102205;6
102161;6
115258;6
102198;6
129104;6
184030;6
184031;6
129468;6
129207;6
129244;6
129221;6
124415;6
124472;6
124469;6
102261;6
117832;6
171552;6
181200;6
101914;6
101909;6
101903;6
124892;6
183823;6
157052;6
129147;6
129238;6
129211;6
129216;6
129251;6
129240;6
129183;6
129173;6
104395;6
183694;6
140852;6
125004;6
182296;6
125036;6
125038;6
125048;6
125014;6
181098;6
181097;6
124932;6
124923;6
180050;6
118832;6
104376;6
180348;6
141749;6
183693;6
181363;6
141698;6
141715;6
180365;6
183826;6
125031;6
163672;6
182269;6
125021;6
148053;6
182307;6
182025;6
102092;6
102086;6
183526;6
116813;6
183563;6
183419;6
183377;6
125851;6
169392;6
124642;6
124662;6
181487;6
124868;6
100630;6
181693;6
172612;6
124743;6
176789;6
184128;6
142249;6
180060;6
184121;6
184122;6
181406;6
181407;6
181403;6
181404;6
145852;6
107922;6
102106;6
181590;6
181626;6
180689;6
107196;6
105419;6
162952;6
105451;6
183867;6
181815;6
183827;6
183704;6
183703;6
124578;6
124563;6
176125;6
176126;6
180745;6
180744;6
183053;6
105307;6
105365;6
105330;6
105381;6
105310;6
105345;6
182243;6
179231;6
183046;6
177408;6
107197;6
183799;6
107198;6
107199;6
107129;6
118892;6
108872;6
107195;6
184088;6
184089;6
106978;6
108372;6
179129;6
107128;6
184095;6
184094;6
184097;6
184099;6
184098;6
184100;6
184101;6
184102;6
184103;6
107140;6
107132;6
107141;6
107120;6
107121;6
184090;6
170472;6
133994;6
180193;6
180192;6
134422;6
134492;6
134391;6
125916;5
126008;5
137212;5
125918;5
183956;5
125919;5
125976;5
180214;5
134366;5
134534;5
183472;5
134772;5
180701;5
180705;5
180706;5
180704;5
180703;5
116630;5
170012;5
181537;5
139255;5
139270;5
139271;5
183210;5
134797;5
180341;5
181157;5
172893;5
179150;5
118067;5
179137;5
179317;5
181400;5
124842;5
182142;5
124871;5
118086;5
105679;5
105373;5
184018;5
105384;5
105388;5
176226;5
105631;5
141671;5
172792;5
141779;5
182297;5
182298;5
125063;5
125062;5
124996;5
124995;5
124975;5
124976;5
124977;5
124994;5
100543;5
104375;5
142461;5
141774;5
141754;5
171572;5
171372;5
180380;5
170772;5
170814;5
125016;5
180333;5
180332;5
124991;5
125042;5
170852;5
170872;5
141806;5
181326;5
141832;5
141834;5
141760;5
141761;5
141784;5
141783;5
141782;5
179612;5
179613;5
141835;5
141838;5
165312;5
141836;5
141751;5
141796;5
141797;5
141844;5
166172;5
141846;5
141765;5
141766;5
124446;5
125092;5
129202;5
129214;5
129209;5
141767;5
141829;5
141769;5
141770;5
141830;5
141833;5
141808;5
141785;5
141809;5
141810;5
175392;5
141789;5
141788;5
141811;5
141813;5
141790;5
141839;5
141840;5
141763;5
141842;5
141841;5
141843;5
141776;5
141792;5
141793;5
141801;5
141848;5
141816;5
141850;5
141794;5
141849;5
141795;5
141773;5
141847;5
171653;5
141771;5
141772;5
162132;5
141984;5
142016;5
176994;5
141922;5
141826;5
182026;5
100600;5
129423;5
129411;5
129210;5
129255;5
124473;5
141800;5
141777;5
141778;5
141791;5
184179;5
175545;5
183712;5
183412;5
115770;5
176572;5
124209;5
181007;5
182984;5
183414;5
124301;5
124392;5
124391;5
124336;5
124390;5
183274;5
142114;5
142163;5
147172;5
142168;5
142169;5
165656;5
142162;5
142115;5
142116;5
142606;5
143752;5
102231;5
102222;5
102223;5
142514;5
142536;5
181289;5
179300;5
139134;5
141435;5
141396;5
175912;5
141354;5
183828;5
183744;5
141388;5
141432;5
184105;5
183450;5
141363;5
141481;5
141533;5
141359;5
141358;5
141397;5
184104;5
116693;5
141390;5
129619;5
150552;5
162412;5
129607;5
182118;5
139152;5
179508;5
181222;5
181223;5
181192;5
183503;5
139237;5
181524;5
181526;5
139213;5
116619;5
116627;5
116615;5
116617;5
101624;5
183293;5
181365;5
141229;5
141170;5
141192;5
141357;5
169433;5
175921;5
180035;5
116618;5
116580;5
116655;5
116656;5
179228;5
139097;5
139172;5
179318;5
139189;5
182117;5
179319;5
183706;5
139149;5
135892;5
169412;5
116601;5
116600;5
165612;5
116586;5
180858;5
181808;5
116589;5
116590;5
116609;5
116610;5
116591;5
116592;5
116602;5
170432;5
116633;5
116634;5
116648;5
116594;5
116714;5
116711;5
182294;5
159872;5
180605;5
116632;5
116659;5
172892;5
183171;5
116606;5
116628;5
116581;5
137592;5
137217;5
164033;5
125933;5
164012;5
117160;5
172932;5
181198;5
183090;5
116663;5
116712;5
130272;5
180702;5
180700;5
179031;5
180227;5
179892;5
179893;5
181125;5
126007;5
126070;5
126085;5
135232;5
176347;5
129533;5
143233;5
125991;5
159312;5
125972;5
125977;5
173212;5
134763;5
183933;4
100508;4
100506;4
100514;4
183882;4
129609;4
116699;4
116698;4
152212;4
184050;4
116784;4
116832;4
101707;4
101706;4
116719;4
116718;4
116669;4
116717;4
184131;4
184132;4
184133;4
116765;4
183647;4
183646;4
116668;4
180483;4
116709;4
173552;4
116738;4
116733;4
116688;4
183951;4
183952;4
179149;4
181006;4
180317;4
116672;4
116743;4
183953;4
101638;4
183954;4
183898;4
116723;4
116724;4
116722;4
116685;4
116684;4
116686;4
100293;4
100503;4
100452;4
183038;4
183039;4
184002;4
184003;4
129636;4
180851;4
129635;4
129657;4
129634;4
129632;4
180852;4
129596;4
150732;4
141216;4
183339;4
102362;4
102375;4
102374;4
175896;4
180484;4
184106;4
184107;4
184108;4
141448;4
116706;4
179800;4
116682;4
116702;4
116703;4
180383;4
177308;4
177307;4
152195;4
142071;4
183518;4
141445;4
141444;4
153112;4
141443;4
141440;4
180363;4
116844;4
116842;4
116798;4
116797;4
100431;4
142074;4
142073;4
142127;4
142144;4
142068;4
146652;4
142149;4
142079;4
100509;4
155752;4
166352;4
100242;4
100296;4
100295;4
143992;4
177296;4
142633;4
142632;4
142635;4
181317;4
183511;4
180715;4
142132;4
142138;4
116840;4
116841;4
114308;4
180992;4
114307;4
181531;4
114327;4
179745;4
181492;4
181490;4
180994;4
114317;4
180336;4
176900;4
114290;4
142509;4
142504;4
142576;4
142497;4
142545;4
142502;4
142656;4
142581;4
142580;4
142579;4
154995;4
154994;4
154993;4
142640;4
184055;4
142617;4
116755;4
116780;4
173052;4
116837;4
116754;4
116833;4
116777;4
171953;4
116753;4
116848;4
116849;4
142498;4
142496;4
142574;4
142577;4
142544;4
142572;4
142573;4
142494;4
142570;4
142571;4
142584;4
142583;4
142534;4
142540;4
146193;4
142533;4
142541;4
142531;4
181078;4
142578;4
184020;4
170132;4
116806;4
116847;4
116804;4
116823;4
176138;4
142026;4
142027;4
142506;4
142508;4
142564;4
142499;4
182154;4
180893;4
180894;4
142002;4
142007;4
149973;4
116850;4
183937;4
184019;4
100288;4
114311;4
114300;4
114309;4
176493;4
114310;4
114283;4
180330;4
114294;4
179195;4
181392;4
114321;4
114293;4
183801;4
114319;4
181004;4
114305;4
116782;4
126104;4
126106;4
126077;4
126049;4
126047;4
126046;4
126076;4
126052;4
179935;4
116769;4
116812;4
136112;4
116757;4
121417;4
116768;4
116767;4
116793;4
116825;4
116824;4
153193;4
137812;4
137752;4
116773;4
116772;4
183057;4
181997;4
175767;4
100805;4
100804;4
100809;4
176135;4
100807;4
100806;4
180224;4
106892;4
173092;4
116853;4
116852;4
116851;4
116770;4
157172;4
100712;4
183628;4
100707;4
100705;4
100728;4
100727;4
182094;4
182018;4
177141;4
181585;4
181586;4
100730;4
100732;4
100709;4
181866;4
100741;4
180842;4
173492;4
174692;4
173472;4
155616;4
100701;4
172132;4
115032;4
100747;4
180223;4
100725;4
180850;4
177395;4
168033;4
121355;4
116858;4
116759;4
116760;4
116857;4
116828;4
116815;4
116854;4
116775;4
166453;4
181584;4
181583;4
181582;4
100731;4
182011;4
100749;4
116810;4
116809;4
175897;4
114302;4
114325;4
180995;4
114328;4
180997;4
114304;4
114316;4
114329;4
114303;4
114284;4
114314;4
114315;4
114313;4
114289;4
180016;4
172174;4
142418;4
180999;4
181000;4
181649;4
172173;4
181112;4
181928;4
181003;4
114282;4
181754;4
176776;4
114296;4
114389;4
114434;4
114407;4
142437;4
142460;4
142468;4
142469;4
182285;4
181598;4
142409;4
182092;4
181715;4
142467;4
171452;4
142423;4
142424;4
142422;4
166452;4
100711;4
144794;4
100755;4
164536;4
181741;4
181740;4
151992;4
165532;4
116826;4
116830;4
116763;4
116762;4
142404;4
142462;4
122312;4
142386;4
142465;4
181886;4
142441;4
181217;4
142463;4
142405;4
142438;4
142439;4
114400;4
183365;4
177490;4
114433;4
114404;4
177487;4
177495;4
114386;4
177494;4
114418;4
114415;4
114416;4
177492;4
114413;4
114411;4
114412;4
102036;4
177386;4
178725;4
114390;4
114408;4
114435;4
114427;4
