GID;Repite
101512;1
101552;1
101553;1
101554;1
116572;1
116573;1
116574;1
116575;1
116576;1
116577;1
116597;1
116598;1
116603;1
116605;1
116612;1
116615;1
116620;1
116623;1
116639;1
116643;1
116652;1
116653;1
117205;1
117949;1
124105;1
124692;1
124693;1
124695;1
124697;1
124728;1
124729;1
124784;1
124787;1
124801;1
124809;1
124836;1
124838;1
135872;1
141444;1
141445;1
141448;1
141908;1
141917;1
141925;1
142286;1
142287;1
142288;1
142289;1
142299;1
142322;1
142323;1
142324;1
142325;1
142360;1
164332;1
169192;1
176259;1
176991;1
176992;1
176994;1
176995;1
179704;1
179706;1
180774;1
180853;1
180854;1
180855;1
181112;1
181346;1
181775;1
182272;1
183168;1
183169;1
183251;1
183565;1
183570;1
183814;1
183927;1
184106;1
184107;1
184108;1
