dia_viaje,circuito,posicion,levantado,porcentaje_llenado,motivo_no_levante,contenedor_activo,condiciones_contenedor,id_viaje,turno,fecha_pasaje,numero_caja,contenedor_gid,the_geom,ubicacion,prioridad
2026-03-01,B_04,1,S,50,,S,,46785,Matutino,2026-03-01 07:22:30,,177687,"POINT (  574673.683640350,   6137302.08625601)",TACUAREMBO 1472 ,0
2026-03-01,B_04,2,S,50,,S,Basura Afuera,46785,Matutino,2026-03-01 02:46:45,,177708,"POINT (  574658.326626830,   6137338.83872040)",TACUAREMBO 1494 ,0
2026-03-01,B_04,3,S,50,,S,Basura Afuera,46785,Matutino,2026-03-01 02:46:50,,177709,"POINT (  574638.205780250,   6137392.03155299)",TACUAREMBO 1520 ,0
2026-03-01,B_04,4,S,25,,S,Basura Afuera,46785,Matutino,2026-03-01 02:38:32,,177710,"POINT (  574712.169278170,   6137436.43428950)",CARLOS ROXLO 1475 EN 1469 EN 1469,0
2026-03-01,B_04,5,S,25,,S,,46785,Matutino,2026-03-01 05:42:46,,177711,"POINT (  574752.705166210,   6137320.87250556)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-03-01,B_04,6,S,25,,S,,46785,Matutino,2026-03-01 02:38:43,,177712,"POINT (  574753.550050450,   6137318.78514450)",CARLOS ROXLO 1427 MURO SUPERMERCADO MURO SUPERMERCADO,0
2026-03-01,B_04,7,S,50,,S,Basura Afuera,46785,Matutino,2026-03-01 02:57:07,,177715,"POINT (  574833.029789290,   6137371.42281815)",MINAS 1463 ,0
2026-03-01,B_04,8,S,25,,S,Basura Afuera,46785,Matutino,2026-03-01 02:59:29,,179373,"POINT (  574714.066719990,   6137377.61359304)",COLONIA 1594 ,0
2026-03-01,B_04,9,S,25,,S,,46785,Matutino,2026-03-01 02:59:26,,179374,"POINT (  574672.051936800,   6137359.04576950)",COLONIA 1562 ,0
2026-03-01,B_04,10,S,50,,S,,46785,Matutino,2026-03-01 02:55:35,,177779,"POINT (  574933.907985910,   6137440.05088231)",MAGALLANES 1420 EN 1418/1424 EN 1418/1424,0
2026-03-01,B_04,11,S,25,,S,,46785,Matutino,2026-03-01 03:08:33,,177780,"POINT (  575028.187127150,   6137467.28597424)",GABOTO 1468 EN 1472 EN 1472,0
2026-03-01,B_04,12,S,25,,S,,46785,Matutino,2026-03-01 03:11:46,,177781,"POINT (  575007.673253260,   6137506.09751066)",GABOTO 1488 EN 1494 EN 1494,0
2026-03-01,B_04,13,S,25,,S,,46785,Matutino,2026-03-01 03:11:49,,177782,"POINT (  575006.902917630,   6137507.19089026)",GABOTO 1488 EN 1494 EN 1494,0
2026-03-01,B_04,14,S,50,,S,,46785,Matutino,2026-03-01 03:16:05,,177783,"POINT (  574969.182290590,   6137589.53977362)",GABOTO 1550 FTE 1543 FTE 1543,0
2026-03-01,B_04,15,S,50,,S,,46785,Matutino,2026-03-01 03:16:09,,180002,"POINT (  574967.900635210,   6137593.24868874)",GABOTO 1550 PROV OV (O: AV URUGUAY 1760/1754) PROV OV (O: AV URUGUAY 1760/1754),0
2026-03-01,B_04,16,S,50,,S,,46785,Matutino,2026-03-01 02:53:02,,177784,"POINT (  575106.985007190,   6137562.38515018)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-03-01,B_04,17,S,50,,S,,46785,Matutino,2026-03-01 02:53:13,,177785,"POINT (  575105.792229440,   6137561.73906224)",COLONIA 1796 EN 1796/1800 EN 1796/1800,0
2026-03-01,B_04,18,S,25,,S,,46785,Matutino,2026-03-01 03:06:02,,180181,"POINT (  574789.169776840,   6137511.89230904)",MINAS Esq. MERCEDES ,0
2026-03-01,B_04,19,S,50,,S,,46785,Matutino,2026-03-01 03:21:21,,177786,"POINT (  575187.913221100,   6137674.28663310)",EDUARDO ACEVEDO 1595 FTE 1569 FTE 1569,0
2026-03-01,B_04,20,S,25,,S,,46785,Matutino,2026-03-01 03:21:24,,177787,"POINT (  575188.879632210,   6137671.61214654)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-03-01,B_04,21,S,25,,S,,46785,Matutino,2026-03-01 03:21:28,,177788,"POINT (  575190.093264760,   6137669.29725481)",EDUARDO ACEVEDO 1551 FTE 1569 FTE 1569,0
2026-03-01,B_04,22,S,75,,S,,46785,Matutino,2026-03-01 03:25:37,,177789,"POINT (  575218.366408370,   6137605.04215341)",EDUARDO ACEVEDO 1542 ,0
2026-03-01,B_04,23,S,75,,S,Basura Afuera,46785,Matutino,2026-03-01 03:25:41,,177790,"POINT (  575218.815901910,   6137603.60377409)",EDUARDO ACEVEDO 1542 ,0
2026-03-01,B_04,24,S,25,,S,,46785,Matutino,2026-03-01 03:30:14,,177809,"POINT (  575233.357017890,   6137537.68554659)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-03-01,B_04,25,S,75,,S,,46785,Matutino,2026-03-01 03:30:10,,177810,"POINT (  575234.098682230,   6137536.29211662)",EDUARDO ACEVEDO 1503 EN 1507/1511 EN 1507/1511,0
2026-03-01,B_04,26,S,25,,S,Basura Afuera,46785,Matutino,2026-03-01 05:22:52,,177816,"POINT (  574883.811719670,   6138231.64757235)",ARENAL GRANDE 1883 ,0
2026-03-01,B_04,27,S,25,,S,Basura Afuera,46785,Matutino,2026-03-01 05:22:58,,177817,"POINT (  574884.465827860,   6138230.57847201)",ARENAL GRANDE 1883 ,0
2026-03-01,B_04,28,S,25,,S,,46785,Matutino,2026-03-01 05:27:12,,177818,"POINT (  575004.025414280,   6138123.71274809)",ARENAL GRANDE 1819 FTE 1816. MURO FTE 1816. MURO,0
2026-03-01,B_04,29,S,100,,S,Basura Afuera,46785,Matutino,2026-03-01 05:27:07,,177819,"POINT (  575005.643591020,   6138121.73497652)",ARENAL GRANDE 1819 FTE 1816. MURO FTE 1816. MURO,0
2026-03-01,B_04,30,S,50,,S,Basura Afuera,46785,Matutino,2026-03-01 05:29:24,,177820,"POINT (  575140.671450150,   6137999.69748068)",ARENAL GRANDE 1717 ,0
2026-03-01,B_04,31,S,50,,S,,46785,Matutino,2026-03-01 05:29:29,,177821,"POINT (  575142.072070030,   6137997.99725370)",ARENAL GRANDE 1717 ,0
2026-03-01,B_04,32,S,25,,S,,46785,Matutino,2026-03-01 05:32:27,,177822,"POINT (  575213.804048950,   6137930.56537438)",ARENAL GRANDE 1681 FTE 1678. MURO FTE 1678. MURO,0
2026-03-01,B_04,33,S,50,,S,,46785,Matutino,2026-03-01 05:38:14,,177823,"POINT (  575296.355473230,   6137868.82513885)",ARENAL GRANDE 1638 EN 1638 EN 1638,0
2026-03-01,B_04,34,S,25,,S,,46785,Matutino,2026-03-01 05:38:20,,177824,"POINT (  575356.698045000,   6137814.14654777)",ARENAL GRANDE 1604 (*) UTU. VERIFICAR (*) UTU. VERIFICAR,0
2026-03-01,B_04,35,S,25,,S,Basura Afuera,46785,Matutino,2026-03-01 05:38:25,,177825,"POINT (  575361.282879100,   6137809.47181496)",ARENAL GRANDE 1604 (*) UTU. VERIFICAR (*) UTU. VERIFICAR,0
2026-03-01,B_04,36,S,25,,S,,46785,Matutino,2026-03-01 06:02:41,,177826,"POINT (  575464.527548950,   6137658.06227082)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-03-01,B_04,37,S,25,,S,,46785,Matutino,2026-03-01 06:02:38,,177827,"POINT (  575464.843789250,   6137657.28296436)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-03-01,B_04,38,S,50,,S,,46785,Matutino,2026-03-01 06:02:26,,177828,"POINT (  575465.103558070,   6137656.65048375)",ARENAL GRANDE 1533 FTE 1510 FTE 1510,0
2026-03-01,B_04,39,S,50,,S,Basura Afuera,46785,Matutino,2026-03-01 03:33:19,,181137,"POINT (  575172.154974860,   6137802.95554414)",AV URUGUAY 1884 ,0
