GID;Acumulacion_general
100295;6
164033;6
101873;6
129440;6
129380;6
154413;6
129161;6
129253;6
125930;6
181301;6
101722;6
101710;6
101711;6
142290;6
183440;6
183214;6
156632;6
114335;6
139073;6
116693;6
152212;6
176650;6
162172;6
116741;6
116665;6
183274;6
183229;6
125870;6
114451;6
124540;6
124270;6
124209;6
129312;6
181488;6
177511;6
124628;6
124142;6
163752;6
115758;6
176572;6
129335;6
175492;6
150092;6
124581;6
101359;6
180994;6
114490;6
100487;6
114306;6
114241;6
177479;6
117982;6
117942;6
182932;6
124233;6
124203;6
100476;6
141331;6
141342;6
141320;6
175912;6
141431;6
183449;6
105416;6
105417;6
181938;6
105420;6
105639;6
183425;6
182293;6
101590;6
101591;6
182294;6
105247;6
105302;6
117332;6
105933;6
105381;6
105310;6
105345;6
141732;6
146012;6
100442;6
123094;6
175768;6
124702;6
134723;6
183544;6
166572;6
140272;6
142211;6
142172;6
142214;6
124302;6
183447;6
105307;6
105365;6
175347;6
100473;6
145972;6
181363;6
141471;6
182254;6
142170;6
142148;6
176947;6
107884;6
107861;6
147532;6
179965;6
183368;6
183367;6
183437;6
169692;6
179960;6
183375;6
124822;6
179974;6
142273;6
142279;6
142311;6
102370;6
141911;6
141824;6
180060;6
142043;6
141869;6
124708;6
179043;6
181201;6
182154;6
102205;6
102161;6
141796;6
141662;6
141671;6
141779;6
138697;6
138705;6
107885;6
107862;6
180868;6
179129;6
177024;6
107848;6
124431;6
124468;6
124475;6
124476;6
124447;6
115258;6
180974;6
182903;6
182298;6
124980;6
124981;6
102223;6
143752;6
181200;6
125044;6
125036;6
125038;6
134275;6
142547;6
181220;6
142517;6
178935;6
124746;6
180609;6
142590;6
176674;6
124895;6
180031;6
181755;6
142588;6
181945;6
142514;6
142002;6
175394;6
125048;6
142505;6
102197;6
183346;6
183349;6
181203;6
181202;6
181199;6
182296;6
126084;6
181185;6
181184;6
104366;6
142543;6
100630;6
180691;6
104376;6
166872;6
102098;6
102412;6
106997;6
181625;6
179769;6
180687;6
100642;6
117169;6
142575;6
104420;6
104422;6
104380;6
180150;6
101894;6
124741;6
117832;6
124693;6
181693;6
101939;6
101895;6
179208;6
124700;6
183296;6
181720;6
183149;6
168512;6
180256;6
141763;6
183166;6
129392;6
181250;6
115694;6
125853;6
100354;6
181381;6
180847;6
129145;6
183181;6
115819;6
115835;6
129104;6
182292;6
129382;6
125876;6
124680;5
102247;5
102255;5
181174;5
181173;5
181171;5
102260;5
102211;5
180859;5
102214;5
183351;5
102154;5
102263;5
102169;5
102215;5
102213;5
102256;5
171653;5
102165;5
102152;5
102212;5
183285;5
183287;5
183286;5
182966;5
102248;5
175477;5
182972;5
182973;5
182967;5
134993;5
133972;5
133971;5
133934;5
133905;5
160353;5
133930;5
180548;5
133948;5
133970;5
133969;5
133952;5
161512;5
175478;5
124920;5
181098;5
124936;5
164073;5
133966;5
133903;5
133967;5
179533;5
179534;5
133957;5
133902;5
180340;5
133949;5
180675;5
133975;5
182953;5
133988;5
183261;5
179821;5
124962;5
105620;5
105619;5
105524;5
180268;5
182909;5
183158;5
181291;5
183038;5
138843;5
177409;5
179263;5
183475;5
102362;5
102355;5
101629;5
160053;5
101529;5
101528;5
104332;5
101527;5
174952;5
101612;5
183564;5
101557;5
101555;5
165572;5
101564;5
101563;5
158774;5
183292;5
183291;5
101525;5
101524;5
101520;5
101523;5
101630;5
100451;5
129476;5
105269;5
105268;5
158801;5
124768;5
101621;5
132752;5
101620;5
101618;5
131272;5
179075;5
134755;5
182025;5
142390;5
180296;5
141343;5
180513;5
180486;5
141302;5
114527;5
114511;5
141559;5
183323;5
138815;5
180791;5
180790;5
124549;5
181886;5
176133;5
134759;5
183472;5
124766;5
138481;5
124767;5
172012;5
100296;5
158912;5
137217;4
100413;4
100386;4
125920;4
125922;4
125991;4
100363;4
100336;4
100364;4
100419;4
100337;4
100366;4
171492;4
125921;4
125951;4
125950;4
125954;4
126019;4
125936;4
129067;4
129119;4
100725;4
180850;4
177395;4
153193;4
100728;4
100727;4
167932;4
183134;4
125972;4
125914;4
137193;4
125999;4
125982;4
125998;4
125994;4
161413;4
179333;4
183301;4
183298;4
138720;4
138719;4
138762;4
182199;4
175767;4
100741;4
180842;4
173492;4
174692;4
173472;4
155616;4
100701;4
180223;4
138760;4
177301;4
180872;4
183303;4
138793;4
138788;4
183302;4
182094;4
182018;4
177141;4
181585;4
171552;4
138790;4
138735;4
183200;4
138786;4
177085;4
155293;4
138801;4
138800;4
138764;4
181960;4
138795;4
100805;4
100804;4
100809;4
176135;4
100807;4
100806;4
180224;4
138726;4
138759;4
100756;4
181586;4
181584;4
181583;4
181582;4
100732;4
180220;4
183057;4
181997;4
138757;4
183300;4
183206;4
183299;4
138758;4
179315;4
138729;4
181984;4
138763;4
138798;4
183207;4
138797;4
138796;4
138761;4
138724;4
160152;4
100705;4
181740;4
151992;4
165532;4
170252;4
169792;4
178992;4
138736;4
138741;4
141133;4
141132;4
181704;4
175373;4
175372;4
175371;4
181107;4
183297;4
179602;4
179601;4
179603;4
179604;4
181985;4
181983;4
138782;4
181975;4
181417;4
138732;4
181988;4
181987;4
181947;4
138775;4
182135;4
126013;4
179531;4
144434;4
144432;4
144414;4
138722;4
138721;4
101666;4
101665;4
101664;4
101675;4
144552;4
101672;4
101676;4
181703;4
181725;4
181702;4
181701;4
166552;4
156672;4
170372;4
170352;4
138738;4
162614;4
141715;4
141654;4
141675;4
180365;4
141652;4
141653;4
149632;4
101653;4
101646;4
101632;4
101658;4
101668;4
155552;4
101634;4
101667;4
101662;4
101661;4
101660;4
101659;4
101663;4
141672;4
141673;4
141674;4
141712;4
142399;4
180146;4
142395;4
142396;4
138810;4
183510;4
138778;4
100766;4
100765;4
100764;4
171612;4
100762;4
172132;4
100747;4
100749;4
100712;4
100711;4
100730;4
100708;4
100707;4
101656;4
101657;4
101645;4
134631;4
134636;4
137552;4
134695;4
134704;4
136174;4
134703;4
134702;4
134630;4
134692;4
181846;4
175423;4
182307;4
181866;4
100720;4
100767;4
100780;4
166494;4
166493;4
181380;4
160012;4
177489;4
177488;4
177486;4
165452;4
148172;4
100709;4
100731;4
182011;4
181240;4
180642;4
139472;4
181853;4
183470;4
183469;4
134647;4
134646;4
154292;4
134638;4
134648;4
134693;4
134701;4
161914;4
167692;4
134667;4
181741;4
100775;4
100779;4
134652;4
134691;4
175338;4
175342;4
175339;4
175341;4
175340;4
180441;4
139492;4
134640;4
134642;4
134641;4
134639;4
134654;4
134661;4
135452;4
140212;4
100654;4
181676;4
100664;4
100663;4
179125;4
100768;4
100773;4
100772;4
100770;4
100787;4
144794;4
100755;4
164536;4
134686;4
134684;4
109392;4
165132;4
181479;4
181480;4
180643;4
177143;4
183280;4
177491;4
165472;4
100760;4
100759;4
134634;4
134699;4
134719;4
100758;4
183148;4
139452;4
142262;4
142264;4
134720;4
174412;4
134698;4
134681;4
183524;4
183523;4
183522;4
134659;4
134680;4
100776;4
108432;4
100668;4
182280;4
134433;4
134421;4
177469;4
181328;4
105231;4
166652;4
105195;4
105232;4
176374;4
176375;4
176376;4
105212;4
134615;4
134625;4
134626;4
134633;4
100611;4
149412;4
100685;4
100615;4
100690;4
181948;4
183354;4
100661;4
183355;4
183356;4
143553;4
175448;4
100774;4
100778;4
100777;4
134432;4
135732;4
182856;4
181252;4
134353;4
176841;4
134332;4
134337;4
134338;4
181989;4
177277;4
134334;4
134336;4
134349;4
134305;4
134395;4
183150;4
134373;4
134393;4
134316;4
134315;4
181706;4
181705;4
134392;4
134391;4
134394;4
181946;4
180730;4
134374;4
134339;4
134366;4
134367;4
134318;4
134277;4
168952;4
134320;4
183022;4
134406;4
134405;4
134365;4
134328;4
134323;4
180731;4
180726;4
134388;4
134387;4
134312;4
180734;4
134311;4
180727;4
134322;4
134324;4
145692;4
136534;4
134401;4
180733;4
134369;4
134359;4
134317;4
134364;4
153292;4
181076;4
134274;4
134281;4
134282;4
100625;4
100624;4
100623;4
100622;4
122772;4
134972;4
100679;4
137912;4
100676;4
183279;4
182093;4
183151;4
134368;4
134330;4
134358;4
134357;4
180152;4
150813;4
134375;4
