GID;Acumulacion_general
176947;6
129440;6
105619;6
129382;6
124767;6
125951;6
134755;6
158912;6
124233;6
101590;6
183166;6
129392;6
124203;6
124766;6
183274;6
183229;6
133957;6
100624;6
126992;6
126019;6
180847;6
129145;6
125048;6
124270;6
124256;6
172012;6
124768;6
169692;6
182296;6
100682;6
100683;6
183447;6
179263;6
183368;6
139992;6
125988;6
125936;6
100607;6
183367;6
182903;6
140272;6
181291;6
102370;6
182909;6
102205;6
101873;6
143752;6
181480;6
141160;6
183158;6
183375;6
124377;6
181098;6
131272;6
101630;6
102362;6
124475;6
124476;6
125930;6
124447;6
143693;6
143694;6
124468;6
143712;6
183414;6
124920;6
124962;6
165572;6
101939;6
143713;6
101591;6
101621;6
125044;6
181590;6
143714;6
131093;6
182293;6
180256;6
126013;6
182135;6
124396;6
129104;6
124473;6
182932;6
101523;6
101520;6
182298;6
167252;6
116741;6
182018;6
124981;6
114490;6
114511;6
114527;6
144552;6
101675;6
124895;6
180031;6
129312;6
183472;6
124936;6
129078;6
180994;6
100630;6
175347;6
114306;6
177479;6
123094;6
114246;6
117193;6
114241;6
143692;6
124980;6
133970;6
176133;6
175492;6
181755;6
114335;6
114353;6
114344;6
114342;6
179075;6
129119;6
129067;6
100442;6
114451;6
138481;6
115689;6
129335;6
183425;6
180268;6
177024;6
181173;6
134719;6
134723;6
134626;6
134680;6
134659;6
176572;6
124708;6
115758;6
115258;6
102197;6
100732;6
102169;6
181328;6
102161;6
179043;6
116665;6
125036;6
152212;6
176650;6
125038;6
124142;6
101659;6
101660;6
124680;6
168512;6
183149;6
124741;6
124693;6
181693;6
179208;6
124700;6
178935;6
124746;6
180609;6
180513;6
180486;6
104376;6
104366;6
124822;6
147532;6
104420;6
104422;6
141302;6
181488;6
141342;6
141343;6
104380;6
180296;6
141331;6
177512;6
177511;6
141320;6
175912;6
141431;6
180915;6
180150;6
142534;6
166112;6
142588;6
142599;6
176902;6
144052;6
167452;6
144512;6
181589;6
142002;6
141911;6
102413;6
102106;6
102107;6
141824;6
180146;6
142399;6
141672;6
182307;6
175423;6
181846;6
142396;6
142395;6
124665;6
124628;6
124540;6
180745;6
182025;6
176126;6
124581;6
163753;6
142390;6
105524;6
181886;6
115332;6
101359;6
142290;6
142279;6
142262;6
142273;6
142211;6
142172;6
142214;6
142264;6
179974;6
125472;6
105496;6
179266;6
105417;6
180060;6
182223;6
105685;6
105639;6
176141;6
105659;6
175394;6
147758;6
107848;6
182254;6
105247;6
175883;6
105381;6
105310;6
105345;6
105307;6
105365;6
105620;6
176301;5
138832;5
177295;5
129262;5
182089;5
182090;5
153252;5
101725;5
136832;5
172174;5
183504;5
138472;5
183477;5
183366;5
114430;5
183275;5
124435;5
138408;5
183476;5
183474;5
138473;5
124423;5
124439;5
124405;5
134291;5
181204;5
181851;5
124438;5
182872;5
182873;5
176928;5
180291;5
179606;5
124990;5
176346;5
125054;5
124978;5
181742;5
181773;5
138474;5
179605;5
124735;5
176525;5
176526;5
176527;5
180267;5
176528;5
183129;5
101892;5
101972;5
176529;5
176530;5
182244;5
143293;5
143272;5
104373;5
104374;5
133692;5
181762;5
181763;5
104393;5
152973;5
104392;5
176531;5
183128;5
140852;5
176533;5
180817;5
181744;5
104406;5
155592;5
143533;5
182246;5
176534;5
180266;5
176535;5
181718;5
176536;5
176537;5
182247;5
180923;5
182927;5
102359;5
182260;5
176540;5
176541;5
176542;5
180013;5
180014;5
141452;5
141543;5
180155;5
183439;5
138428;5
138434;5
176543;5
176544;5
177150;5
176545;5
182080;5
181728;5
142134;5
142070;5
142074;5
183518;5
179807;5
142109;5
142169;5
175911;5
181730;5
181729;5
181731;5
181743;5
176550;5
177280;5
141880;5
141859;5
129628;5
129630;5
136493;5
100424;5
141822;5
141852;5
141823;5
179683;5
179688;5
179689;5
179690;5
179691;5
179692;5
167172;5
141825;5
141826;5
141827;5
141828;5
124419;5
176552;5
176554;5
141767;5
141829;5
141768;5
179693;5
179694;5
179695;5
179696;5
141818;5
141820;5
141802;5
141819;5
141851;5
177262;5
182321;5
182312;5
179643;5
176555;5
176556;5
176557;5
176558;5
176559;5
176560;5
180265;5
176561;5
176562;5
179711;5
179712;5
179713;5
179714;5
179715;5
179716;5
179717;5
179718;5
179719;5
179720;5
182309;5
182310;5
179640;5
179641;5
182311;5
179642;5
183265;5
182313;5
179644;5
179709;5
179710;5
183267;5
100453;5
176563;5
176564;5
178830;5
183266;5
176696;5
180665;5
129343;5
129281;5
137612;5
180347;5
179912;5
179914;5
179915;5
179916;5
179917;5
179918;5
181592;5
116765;5
116706;5
116686;5
129456;5
143192;5
129399;5
164878;5
183359;5
129283;5
180627;5
181553;5
181464;5
182306;5
138426;5
138461;5
138431;5
138433;5
181429;5
181430;5
175102;5
175103;5
107326;5
107292;5
107325;5
107328;5
176247;5
107293;5
179091;5
175742;5
107299;5
107300;5
107308;5
107307;5
107315;5
107314;5
107313;5
176338;5
107312;5
107311;5
107310;5
107309;5
181556;5
107316;5
180168;5
181428;5
107324;5
107306;5
180844;5
107305;5
107304;5
107303;5
107302;5
107301;5
107147;5
107148;5
107149;5
107134;5
107187;5
180688;5
180353;5
181774;5
107159;5
107158;5
107176;5
107177;5
107178;5
107179;5
107154;5
107155;5
107156;5
111872;5
107153;5
107151;5
107118;5
107122;5
