GID;Acumulacion_general
100311;6
114245;6
183451;6
114235;6
114257;6
114273;6
114269;6
177482;6
114238;6
119492;6
177483;6
114400;6
142008;6
134241;6
180392;6
142007;6
149973;6
176138;6
181945;6
142588;6
142026;6
142027;6
180893;6
180894;6
142002;6
114501;6
157712;6
114500;6
114531;6
117352;6
114527;6
114498;6
179245;6
114496;6
114497;6
114499;6
114525;6
177259;6
114459;6
177088;6
114342;6
114344;6
167153;6
181381;6
114343;6
114512;6
114511;6
114509;6
114492;6
114465;6
114458;6
142014;6
142013;6
167072;6
180148;6
182876;6
142020;6
141998;6
141997;6
141996;6
149954;6
141995;6
141993;6
141990;6
142016;6
141991;6
141989;6
115780;6
115779;6
115794;6
115833;6
115698;6
181250;6
115726;6
114478;6
141982;6
183157;6
141981;6
141980;6
180492;6
134145;6
134447;6
134435;6
134436;6
183364;6
115787;6
137412;6
143872;6
182111;6
143632;6
134448;6
180671;6
177303;6
141985;6
141984;6
142033;6
176317;6
142035;6
134103;6
142852;6
173272;6
181837;6
124105;6
124075;6
124108;6
176208;6
124073;6
124072;6
100487;6
179539;6
175768;6
123094;6
100498;6
100485;6
124103;6
115643;6
115639;6
176340;6
124159;6
124078;6
124077;6
124124;6
124123;6
124122;6
124121;6
124158;6
124157;6
124076;6
124156;6
176367;6
124117;6
124106;6
124120;6
124074;6
124160;6
124154;6
124155;6
124082;6
183121;6
100506;6
124152;6
124153;6
124080;6
124081;6
124126;6
124125;6
182266;6
176559;6
124109;6
124110;6
180349;6
125965;6
100788;6
100794;6
100790;6
179048;6
124084;6
124085;6
124083;6
124129;6
124130;6
124127;6
180359;6
180360;6
180361;6
124128;6
124133;6
124134;6
124087;6
182945;6
182943;6
182942;6
182941;6
182944;6
182946;6
182940;6
181248;6
180362;6
124132;6
124119;6
124131;6
124118;6
124170;6
179744;6
176062;6
124167;6
124138;6
124137;6
124094;6
124095;6
124092;6
179084;6
124091;6
176366;6
124090;6
124114;6
124135;6
183040;6
124249;6
124271;6
124250;6
124206;6
124216;6
124220;6
124219;6
124229;6
124230;6
100559;6
180258;6
124172;6
124171;6
150652;6
182215;6
124196;6
124199;6
179511;6
179512;6
179513;6
166012;6
124175;6
124223;6
124263;6
124174;6
179498;6
124221;6
179499;6
124222;6
180257;6
124248;6
179742;6
100553;6
100646;6
100645;6
100619;6
171512;6
100651;6
100650;6
150654;6
124252;6
124251;6
124176;6
124253;6
100636;6
179538;6
100639;6
124234;6
124217;6
183180;6
124264;6
124265;6
146332;6
142599;6
142034;6
141973;6
142066;6
141974;6
180149;6
173632;6
142038;6
141956;6
141958;6
100616;6
126992;6
183288;6
180127;6
100625;6
100624;6
100623;6
100605;6
100631;6
100617;6
100630;6
100634;6
100635;6
100618;6
100638;6
100637;6
100682;6
100611;6
149412;6
100685;6
100615;6
100690;6
181948;6
100641;6
182281;6
100643;6
100642;6
100647;6
181342;6
100691;6
100695;6
100629;6
100670;6
108432;6
100668;6
182280;6
109392;6
165132;6
181479;6
100622;6
100699;6
100698;6
100697;6
100633;6
100676;6
100700;6
100684;6
100683;6
183150;6
183148;6
140212;6
100654;6
181676;6
100664;6
100663;6
183354;6
183353;6
100687;6
100665;6
100693;6
175448;6
176241;6
121518;6
100656;6
100776;6
100775;6
100779;6
100780;6
166494;6
166493;6
181380;6
181480;6
122772;6
134972;6
100679;6
137912;6
177491;6
183279;6
182093;6
183151;6
100758;6
100720;6
100767;6
100766;6
100765;6
100764;6
171612;6
179125;6
100661;6
183355;6
183356;6
143553;6
100787;6
100774;6
100778;6
100777;6
181741;6
181740;6
151992;6
165532;6
170252;6
169792;6
178992;6
160012;6
166572;6
180643;6
177143;6
183280;6
148172;6
165472;6
100760;6
100759;6
181866;6
100741;6
180842;6
173492;6
174692;6
173472;6
155616;6
100762;6
100768;6
100773;6
100772;6
100770;6
100711;6
144794;6
100755;6
164536;6
124233;6
100701;6
172132;6
100747;6
100749;6
100712;6
177141;6
100756;6
177489;6
177488;6
177486;6
165452;6
100732;6
100709;6
100731;6
182011;6
100805;6
177166;6
124205;6
124204;6
124237;6
183311;6
124270;6
124203;6
124280;6
181527;6
101910;6
101909;6
181585;6
181586;6
181584;6
181583;6
181582;6
171552;6
180220;6
183057;6
181997;6
175767;6
141960;6
141926;6
141925;6
141940;6
146612;6
141887;6
134101;6
142615;6
141884;6
141938;6
141853;6
141886;6
141885;6
141924;6
141883;6
141923;6
124214;6
124187;6
124183;6
124256;6
183154;6
124282;6
124180;6
124181;6
124210;6
124212;6
124211;6
124194;6
124215;6
124195;6
168498;6
175032;6
183143;6
124247;6
124257;6
169692;6
124191;6
124190;6
124189;6
183447;6
124319;6
124302;6
141937;6
141871;6
141870;6
141869;6
134156;6
139553;6
141920;6
141919;6
141917;6
176995;6
176994;6
141918;6
141911;6
156552;6
141881;6
141935;6
176947;6
182978;6
101873;6
183437;6
141934;6
141933;6
141954;6
141873;6
141906;6
141858;6
141907;6
141928;6
141927;6
141931;6
141930;6
141929;6
141949;6
141904;6
180929;6
141824;6
101635;6
181373;6
101697;6
121532;6
101692;6
101691;6
181919;6
101696;6
101942;6
101956;6
160512;6
101966;6
177359;6
101953;6
101688;6
134441;6
144312;6
180440;6
134452;6
134415;6
159532;6
175313;6
149572;6
134454;6
181234;6
181328;6
134416;6
134482;6
134492;6
134497;6
182026;6
101661;6
101660;6
101659;6
101665;6
101664;6
101675;6
144552;6
101672;6
101676;6
183061;6
183060;6
101678;6
101681;6
101680;6
101663;6
155552;6
101634;6
101667;6
101666;6
180312;6
101682;6
181377;6
156412;6
181376;6
101656;6
101657;6
101645;6
101662;6
101708;6
120633;6
182982;6
182983;6
125272;6
124393;6
179090;6
124360;6
124357;6
124386;6
124385;6
180143;6
181293;6
180610;6
183417;6
124377;6
183375;6
183374;6
124300;6
124311;6
183373;6
124348;6
183416;6
124372;6
183418;6
166812;6
124298;6
182294;6
101591;6
101590;6
182293;6
101596;6
101512;6
181226;6
101548;6
101543;6
120653;6
101541;6
159113;6
159112;6
183431;6
183430;6
101513;6
183119;6
101534;6
163532;6
101532;6
101575;6
101517;6
101576;6
101516;6
101515;6
182157;6
101707;6
101583;6
101582;6
101592;6
101585;6
180227;6
101559;6
101565;6
115232;6
101573;6
101572;6
179031;6
101570;6
101569;6
101567;6
101552;6
101553;6
101554;6
101621;6
101542;6
166892;6
101536;6
180228;6
182245;6
132752;6
101620;6
101618;6
131272;6
174952;6
101612;6
101557;6
101581;6
101579;6
101578;6
101577;6
101584;6
101514;6
101561;6
177297;6
101614;6
158774;6
183292;6
183291;6
101525;6
101524;6
101520;6
101523;6
101566;6
101530;6
101538;6
101537;6
177304;6
104332;6
101527;6
101607;6
101606;6
101605;6
101518;6
101624;6
152474;6
101616;6
101604;6
101603;6
101555;6
165572;6
101564;6
101563;6
101562;6
101602;6
101601;6
124301;6
183414;6
182984;6
181008;6
181007;6
124389;6
124285;6
124309;6
180612;6
101630;6
101629;6
160053;6
101529;6
101528;6
182958;6
183293;6
181638;6
181639;6
124428;6
124435;6
124434;6
124422;6
124433;6
124421;6
183393;6
124418;6
179609;6
124419;6
124390;6
124336;6
124391;6
124392;6
124441;6
124440;6
124408;6
124394;6
124438;6
124437;6
124405;6
102365;6
124439;6
124474;6
124407;6
124406;6
124423;6
124426;6
179596;6
124427;6
157052;6
124409;6
124447;6
182887;6
124445;6
124476;6
124475;6
124469;6
179036;6
175491;6
124398;6
141768;6
141761;6
141762;6
183465;6
134571;6
134520;6
134521;6
142078;6
171372;6
141805;6
183179;6
134602;6
134524;6
142111;6
142108;6
142087;6
124478;6
176325;6
124416;6
124456;6
180839;6
179500;6
124400;6
124468;6
124432;6
124431;6
124430;6
180155;6
182903;6
124429;6
181244;6
180709;6
180203;6
180204;6
181806;6
124883;6
175946;6
124950;6
143752;6
124920;6
124951;6
124887;6
124886;6
124904;6
124905;6
176775;6
176774;6
176773;6
176772;6
124955;6
124482;6
182921;6
182346;6
182100;6
102223;6
124880;6
124907;6
124893;6
158279;6
124964;6
124892;6
124942;6
124962;6
124961;6
154632;6
154619;6
181976;6
113232;6
115258;6
102161;6
102205;6
182154;6
181201;6
181200;6
181199;6
181202;6
181203;6
183349;6
124898;6
180031;6
124895;6
180073;6
183118;6
102192;6
170692;6
102198;6
181587;6
124988;6
125007;6
180052;6
180053;6
180055;6
180056;6
180057;6
124939;6
124937;6
124938;6
102195;6
102193;6
102176;6
102175;6
102172;6
183348;6
183346;6
183347;6
170712;6
102158;6
102157;6
102183;6
102182;6
102181;6
135012;6
181294;6
180693;6
102179;6
102261;6
182973;6
182967;6
182966;6
102248;6
102254;6
102197;6
181051;6
102194;6
171653;6
102263;6
106892;6
181350;6
142753;6
142752;6
102169;6
125047;6
125042;6
125040;6
172312;6
172313;6
181620;6
128193;6
125041;6
125011;6
181036;6
125008;6
124989;6
175766;6
124997;6
113532;6
133873;6
180691;6
135034;6
113332;6
183391;6
104392;6
102214;6
102215;6
102213;6
102152;6
102212;6
183285;6
183287;6
183286;6
182972;6
125046;6
125044;6
125050;6
125013;6
125014;6
125048;6
177024;6
180268;6
124992;6
124991;6
176346;6
124990;6
176345;6
176344;6
125038;6
125036;6
183007;6
125043;6
152973;6
104393;6
112872;6
179123;6
104410;6
104364;6
104363;6
104362;6
150393;6
150392;6
180090;6
104369;6
104368;6
104366;6
104436;6
182097;6
104376;6
140852;6
166872;6
183390;6
104375;6
104380;6
104422;6
104420;6
104418;6
104417;6
104428;6
183088;6
145352;6
104435;6
183133;6
104356;6
104353;6
147232;6
102103;6
102102;6
102100;6
102101;6
102046;6
116052;6
102048;6
104383;6
104384;6
104385;6
139933;6
104408;6
104415;6
104419;6
104425;6
166873;6
102085;6
102084;6
102083;6
116512;6
102081;6
102086;6
102092;6
181043;6
112893;6
102087;6
120332;6
102095;6
179033;6
102097;6
102096;6
102098;6
102041;6
122312;6
177148;6
131352;6
131433;6
131332;6
131454;6
173932;6
172712;6
172732;6
103273;6
160072;6
102045;6
102080;6
102079;6
102078;6
102055;6
102054;6
102038;6
102037;6
102036;6
180915;6
172772;6
172752;6
102068;6
102067;6
172753;6
102042;6
140032;6
179948;6
102062;6
102069;6
144532;6
144512;6
167452;6
144052;6
102133;6
102131;6
102035;6
102134;6
102136;6
102051;6
122392;6
102137;6
102053;6
102052;6
102057;6
102056;6
180926;6
102413;6
102433;6
102412;6
102118;6
181849;6
129912;6
102119;6
150532;6
181589;6
181590;6
143613;6
180129;6
180128;6
126083;6
177345;6
177501;6
179680;6
102107;6
102106;6
102138;6
102113;6
102112;6
181150;6
181149;6
181151;6
158032;6
102033;6
102032;6
180925;6
180332;6
180333;6
180140;6
180141;6
180139;6
180138;6
125054;6
125053;6
125058;6
125016;6
125017;6
125052;6
125051;6
125049;6
126089;6
126086;6
175818;6
124994;6
124993;6
124977;6
124976;6
124975;6
124995;6
124996;6
125062;6
125063;6
125021;6
182298;6
182297;6
182296;6
125004;6
142148;6
181194;6
141463;6
141496;6
176494;6
141466;6
141464;6
141459;6
141462;6
141494;6
141493;6
141517;6
141460;6
147032;6
180783;6
141525;6
129701;6
183155;6
183156;6
117157;6
176347;6
172972;6
177263;6
129763;6
129750;6
177264;6
129749;6
138952;6
124980;6
124981;6
180835;6
129547;6
129533;6
129531;6
129704;6
129703;6
129705;6
131972;6
132016;6
132014;6
132012;6
131994;6
131993;6
131974;6
131973;6
132019;6
132018;6
129506;6
129540;6
129502;6
129501;6
181674;6
132852;6
129539;6
129504;6
129580;6
129541;6
129489;6
129488;6
129530;6
180689;6
179770;6
179769;6
