GID;Acumulacion_general
137193;6
125999;6
177391;6
105338;6
178348;6
105365;6
105307;6
105345;6
105310;6
105381;6
161412;6
181600;6
181603;6
126010;6
125924;6
125923;6
125922;6
125920;6
100243;6
100295;6
125951;6
125954;6
180405;6
125948;6
125915;6
125978;6
125964;6
125975;6
125995;6
155073;6
125996;6
126005;6
125993;6
181381;6
125934;6
125973;6
126003;6
181871;6
126019;6
126014;6
125967;6
125983;6
180178;6
125942;6
125941;6
125944;6
125943;6
180349;6
125965;6
105247;6
181426;6
173812;6
133632;6
177417;6
182254;6
181667;6
107555;6
139093;6
176655;6
179160;6
179154;6
105635;6
105654;6
179179;6
118592;6
105639;6
181828;6
105678;6
105689;6
183393;6
105612;6
105609;6
181066;6
176212;6
182119;6
105430;6
183457;6
171472;6
101332;6
163753;6
124581;6
124569;6
124568;6
123094;6
100498;6
124579;6
124571;6
179595;6
176126;6
176125;6
124563;6
166314;6
124515;6
124514;6
124578;6
124556;6
124577;6
124512;6
180799;6
124511;6
178936;6
100487;6
178952;6
180742;6
180743;6
180744;6
180745;6
124585;6
124536;6
183055;6
124534;6
176640;6
180899;6
124644;6
177511;6
124594;6
181255;6
132852;6
180155;6
177264;6
131994;6
183155;6
183156;6
124860;6
124834;6
147758;6
106936;6
124824;6
147532;6
124822;6
124823;6
183031;6
183033;6
183032;6
183034;6
183120;6
183035;6
124844;6
181400;6
181399;6
129506;6
129540;6
129502;6
129501;6
181674;6
124807;6
124808;6
179317;6
176253;6
179138;6
179137;6
179136;6
180071;6
124788;6
124789;6
124793;6
176505;6
124856;6
124780;6
124778;6
129531;6
129488;6
129530;6
129547;6
129574;6
183040;6
100506;6
100572;6
169712;6
129533;6
124854;6
124871;6
180032;6
182142;6
124842;6
177335;6
177333;6
177332;6
181694;6
124732;6
176789;6
183149;6
181621;6
181622;6
124708;6
100566;6
129523;6
129528;6
129526;6
129534;6
129535;6
180321;6
173072;6
124677;6
181358;6
125030;6
125067;6
181618;6
124994;6
124977;6
124976;6
124995;6
125004;6
125016;6
125014;6
125048;6
124992;6
176345;6
125038;6
129569;6
100535;6
100559;6
137892;6
100538;6
100560;6
129673;6
129597;6
129600;6
125036;6
125044;6
125041;6
180052;6
180053;6
180055;6
180056;6
180057;6
124939;6
124937;6
124938;6
124936;6
100541;6
100546;6
163112;6
176348;6
143513;6
161936;6
100553;6
100552;6
100551;6
100591;6
100561;6
100597;6
100596;6
100605;6
100544;6
100543;6
183316;6
167292;6
100540;6
155212;6
177302;6
168112;6
124931;6
168092;6
124969;6
124898;6
180031;6
124880;6
124907;6
124893;6
158279;6
124964;6
124892;6
124942;6
124962;6
100642;6
150654;6
124961;6
154632;6
175946;6
124886;6
124904;6
124905;6
176775;6
175883;6
176774;6
176773;6
176772;6
176325;6
124476;6
124475;6
124473;6
124396;6
100698;6
100631;6
100630;6
175491;6
124398;6
124441;6
124394;6
124439;6
124427;6
124435;6
183414;6
124300;6
183368;6
183436;6
183437;6
183447;6
183143;6
124180;6
129611;6
100690;6
100693;6
181342;6
100691;6
100683;6
149412;6
124209;6
124205;6
124270;6
124203;6
124233;6
124268;6
124231;6
183180;6
179511;6
179512;6
124221;6
124222;6
124142;6
124090;6
124160;6
183175;6
118932;6
107247;6
115643;6
115639;6
176340;6
107378;6
175394;6
107300;6
183364;6
115787;6
115764;6
115739;6
134103;6
181837;6
115794;6
115833;6
129360;6
129317;6
129314;6
176330;6
181405;6
181407;6
142279;6
142273;6
142274;6
115698;6
181250;6
115726;6
149892;6
142369;6
134241;6
118372;6
114465;6
114458;6
114342;6
114344;6
114343;6
142301;6
142347;6
142291;6
142338;6
114428;6
180583;6
175492;6
114400;6
183451;6
114289;6
172174;6
114294;6
114325;6
180995;6
180994;6
183377;6
114307;6
114512;6
114492;6
142455;6
142415;6
177166;6
176947;6
177024;6
175818;6
182116;6
176283;6
173152;6
129321;6
183464;6
183296;6
177085;6
183303;6
138793;6
142463;6
142439;6
181800;6
142418;6
180999;6
181000;6
181649;6
181886;6
129443;6
137792;6
142393;6
182025;6
134593;6
141708;6
181771;6
174492;6
141699;6
180823;6
146012;6
141732;6
181597;6
141735;6
141730;6
141698;6
141678;6
145992;6
181363;6
145972;6
141681;6
141705;6
141707;6
182167;6
129423;6
152114;6
129394;6
129463;6
129461;6
177290;6
129424;6
180604;6
168492;6
141711;6
181382;6
146032;6
182026;6
141790;6
141813;6
141762;6
129451;6
129469;6
129392;6
101910;6
183057;6
183166;6
141662;6
141661;6
141849;6
141794;6
101942;6
180252;6
101897;6
129435;6
143192;6
129456;6
129452;6
141850;6
141816;6
141848;6
182205;6
141814;6
141801;6
141793;6
141777;6
141800;6
134650;6
101941;6
129454;6
101886;6
101973;6
101972;6
144092;6
101895;6
101893;6
101873;6
101974;6
101948;6
101949;6
101947;6
181865;6
101945;6
101944;6
101956;6
180377;6
101954;6
101967;6
